abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_enddistance,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_labels,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevdistance,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_enddistance,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_meanfixationduration,Non-relevant bars_mindistance,Non-relevant bars_numfixations,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_Viz,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevdistance,Non-relevant bars_timetofirstfixation,Text_fixationrate,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_proptransfrom_legend,Text_stddevpupilsize,Text_timetofirstfixation,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_labels,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_proptransfrom_Relevant bars,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_proptransfrom_labels,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilsize,labels_maxpupilvelocity,labels_meanpupilvelocity,labels_numtransfrom_Non-relevant bars,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_Viz,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevdistance,labels_stddevpupilsize,labels_stddevpupilvelocity,labels_timetofirstfixation,Viz_fixationrate,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Refs,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_stddevpupilsize,Viz_stddevpupilvelocity,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_maxpupilsize,legend_meanfixationduration,legend_meanpupilsize,legend_meanpupilvelocity,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proportiontime,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevdistance,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.0035242481952800003,619.57,0.19539933532200002,0.387818507029,0.00337369636733,9.00933897667,680.154285283,100.0,627.13,0.278099918269,0.06125,9.29625998045,1.05336681937,262.709543568,0.10043625365700001,0.00153996632006,1.67634452528,152.02120311299998,39.438202247199996,3.4095203470599995,-0.233140049039,1.1681597075299999,0.0055616105899300005,622.26,0.266822566049,1.2932715697700001,4.2973566743300005,109.743153224,0.043457001887999995,0.00206838593386,1.3225447152299998,129.587733518,15.5366925318,1.59327219898,613.01,0.0168412585051,0.00350877192982,466,285.0,605.56,4,1,0,0,2,0,0.0165975103734,0.166666666667,0.0,0.166666666667,0.0,0.33333333333299997,0.33333333333299997,0.0,1.8288365023400002,27072,91253,619.27,0.00429184549356,0.0,316,233.0,-1.0,3,1,0,1,0,0.0124481327801,0.0,0.25,0.25,0.0,0.25,0.25,0.0,4.4284880952800005,-1,0.0038945233265699998,0.0,525,0.278099918269,0.035,-0.120366526838,0,5,0,40,1,0,0,0.199170124481,0.108695652174,0.0,0.0217391304348,0.0,0.0,0.0476034807852,566,1074,0.217954039762,0.06125,0,141,0,0,0,0,0.618257261411,0.9527027027030001,0.0,0.047297297297300006,0.0,0.0,3372,0.0034313725490200003,416,0.268702124752,0.008125,0.00113578216374,1,0,0,4,0,0.029045643153499997,0.14285714285700002,0.0,0.28571428571400004,0.0,0.5714285714289999,0.0,0.0,4.43600186614,0.0865455755647,0.00109047601297,22442,0.0035069075451599997,716,0.008125,0,1,0,0.136929460581,0.0555555555556,0.0,0.08333333333330001,0.0277777777778,0.722222222222,0.111111111111,0.0,127.439569012,0.054542383561399996,0.0010491754459600001,22442,0.0,-1,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.00554599866797,570.11,-0.10851485826400001,0.490673186031,0.00442409109276,7.204728940830001,783.040218791,100.0,586.27,0.0897914558296,0.03,10.4405362505,1.25948977279,167.339578454,-0.0667138617868,0.0019441752325,1.71807844555,123.371896819,38.8862745098,2.81964424008,-0.18533622318300003,0.944419700261,0.007529732404340001,584.34,0.0326220679828,1.2720276043,6.74888283129,116.116427375,0.0332799646036,0.00189821081038,1.1970727652600002,114.582523882,15.797899536500001,1.46473691141,574.97,-0.0352665800853,0.005312627707399999,325,188.0,538.27,26,2,0,0,3,0,0.060889929742400005,0.0689655172414,0.0,0.413793103448,0.0,0.413793103448,0.103448275862,0.0,4.51359543814,24833,120492,570.74,0.0068520757759,0.0,358,145.0,547.92,17,1,1,1,0,0.03981264637,0.611111111111,0.0555555555556,0.166666666667,0.0555555555556,0.0555555555556,0.0555555555556,0.0,5.070576534080001,-1,0.00669288044842,0.0,333,0.0522740450551,0.02125,-0.18533622318300003,0,17,1,58,2,1,0,0.18735362997699997,0.215189873418,0.012658227848100001,0.025316455696200002,0.012658227848100001,0.0,0.029288186472,42,483,0.0504875016849,0.01875,0,173,0,3,1,0,0.463700234192,0.8917525773200001,0.0,0.08762886597939999,0.015463917525799998,0.00515463917526,517,0.00520471894518,316,0.0022508306891799996,0.01875,0.0018903688524599999,4,0,0,9,0,0.0351288056206,0.190476190476,0.0,0.047619047619,0.0,0.428571428571,0.33333333333299997,0.0,4.64688017643,0.029833785922599998,0.0019268648191199998,26757,0.00517424100742,425,0.01875,2,2,0,0.194379391101,0.0454545454545,0.022727272727299998,0.10227272727299999,0.022727272727299998,0.7045454545450001,0.10227272727299999,0.0,79.9356448468,0.0351952329043,0.0017535839921400001,142,0.0,-1,-0.038839666825699996,0.0,-0.0406262101959,0.0017361111111099997,-1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5927848606,0.00178654337021,-1,1
0.0045201722655600005,640.69,0.0344297945844,0.37216562382600005,0.0034711090022299996,8.192917424260001,733.3126139660001,100.0,658.34,0.18008226566100002,0.0625,9.399404507869999,1.30544249167,260.360837438,0.029305262526500002,0.00141931461725,1.5997589565,115.88721368799999,37.667638484,2.73517012737,-0.233095152291,1.03260592486,0.0055255833423000006,641.81,0.0626685389768,1.3162618436799998,6.86634822373,97.7724003905,0.025484829975,0.00130545300326,1.26162365671,98.1318070925,12.9006434273,1.35730838329,639.95,0.0745585366157,0.00293890177881,2432,340.0,631.37,38,3,3,2,3,2,0.046798029556700003,0.07142857142860001,0.07142857142860001,0.47619047618999993,0.047619047619,0.214285714286,0.07142857142860001,0.047619047619,3.3430395607200003,85365,327764,634.2,0.00286783042394,0.0,924,348.69565217400003,629.75,23,3,0,7,0,0.06133333333330001,0.34782608695699996,0.130434782609,0.217391304348,0.0,0.304347826087,0.0,0.0,1.74294250002,80302,0.004093142958840001,0.0,933,0.18008226566100002,0.03375,-0.0666351853463,1,17,0,272,4,0,2,0.368226600985,0.057432432432399996,0.0,0.013513513513499999,0.0,0.006756756756760001,0.0250571503889,533,1566,0.147384772154,0.0188888888889,0,318,2,4,0,0,0.42118226601,0.929824561404,0.0058479532163699995,0.052631578947400004,0.011695906432700002,0.0,5737,0.00477326968974,433,0.105769780418,0.008125,0.00163593550447,1,0,0,4,0,0.00738916256158,0.125,0.0,0.125,0.0,0.5,0.25,0.0,4.392327932130001,0.0272976915592,0.00137538519391,92427,0.00375144670152,2148,0.0625,1,3,20,0.115763546798,0.0964912280702,0.00877192982456,0.0964912280702,0.026315789473700002,0.570175438596,0.026315789473700002,0.175438596491,277.962691857,0.0271126292883,0.0016855006243299997,80669,0.0028358738036199996,2148,0.123604776876,352.0,0.008617983503520001,0.0013789476717400002,-0.050286438592800006,2,0,2,1,0,0.029556650246299998,0.0319158564824,0.0606060606061,0.0,0.0606060606061,0.030303030303,0.545454545455,0.0,0.30303030303,4.20835567312,0.0280390854182,80852,1
0.00590605132398,556.92,-0.00744493536995,0.612359062055,0.00425270277194,6.247445883589999,737.7204506080001,100.0,596.71,0.312986227227,0.07,9.83627267477,1.39550125533,190.079518072,-0.00892742421609,0.0017720438768099999,1.3762609837900002,140.6423454,40.015772870700005,3.09605288772,-0.198922093507,1.0124077393700002,0.005796416091999999,568.11,0.0511705212027,1.31681473169,10.4282385537,138.549027769,0.044134350778800006,0.0022524437532399997,1.2417675978799998,121.532400279,15.7012175146,1.55474306343,569.1,-0.042614209313500004,0.00549048316252,375,182.0,543.04,15,1,0,1,6,1,0.03614457831330001,0.047619047619,0.0,0.0952380952381,0.047619047619,0.47619047618999993,0.28571428571400004,0.047619047619,9.14898882526,44178,126587,562.8,0.00560420315236,0.0,266,178.0,542.72,16,3,2,4,0,0.0385542168675,0.0625,0.1875,0.1875,0.125,0.25,0.1875,0.0,9.1178423999,2415,0.005047603414310001,1.83063010288e-05,533,0.312986227227,0.03875,-0.101229665886,1,8,2,105,5,0,0,0.296385542169,0.0661157024793,0.0165289256198,0.0413223140496,0.0,0.0,0.056376530054,2973,475,0.11369367488,0.04125,2,140,0,1,1,0,0.371084337349,0.915032679739,0.0,0.0588235294118,0.006535947712420001,0.006535947712420001,2823,0.00441014332966,450,0.0746167038317,0.035,0.0013634142936900001,6,0,0,29,0,0.0963855421687,0.0909090909091,0.0,0.0757575757576,0.0,0.439393939394,0.393939393939,0.0,6.375973011549999,0.0265379556206,0.00189835659683,46252,0.00472897386352,1049,0.04,0,3,1,0.224096385542,0.0909090909091,0.0,0.0661157024793,0.024793388429799997,0.5702479338840001,0.239669421488,0.00826446280992,124.133124543,0.0335434839442,0.0018795542002699999,125,0.00571428571429,200,0.014047398706700001,175.0,-0.000878723021651,0.00116347905282,-0.017214178132099998,0,0,1,0,0,0.00840336134454,0.0064072053600800006,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2.92016504324,0.008032454827729999,45927,0
0.00554421390812,572.27,0.11416721292500001,0.514501301439,0.00419103867341,6.75558339539,580.742730839,83.0,594.87,0.244124508367,0.0325,10.0128057041,1.3300825982,205.30894308900002,0.0950342966546,0.00127633140484,1.5153251063799997,122.847860285,36.5760517799,3.0025286783999996,-0.022721138274099998,1.0078233323399999,0.00628194291359,594.87,0.0847102259582,1.31261034764,3.8937732838699994,116.504567854,0.0425521924897,0.00136860661085,1.23573944955,97.13760132620001,11.5006299634,1.46586377692,572.14,0.09683957353280001,0.0048275862069,383,207.0,570.56,7,2,0,0,0,2,0.018970189701900002,0.222222222222,0.0,0.0,0.0,0.555555555556,0.0,0.222222222222,1.72648620803,25242,87831,572.27,0.00521792510743,0.0,325,191.0,570.48,17,0,0,7,3,0.046070460704600004,0.35,0.0,0.05,0.0,0.35,0.1,0.15,1.6505632109600001,24409,0.00509599431145,0.0,350,0.244124508367,0.0225,0.00846861263207,0,8,0,33,1,1,0,0.11653116531199999,0.18604651162799998,0.0,0.023255813953499998,0.023255813953499998,0.0,0.0433163993108,450,533,0.23719345261,0.0325,0,229,0,1,0,0,0.650406504065,0.96218487395,0.0,0.033613445378200005,0.00420168067227,0.0,5447,0.0047619047619,408,0.199072645947,0.02,0.00128998316498,1,1,0,3,0,0.0243902439024,0.125,0.125,0.25,0.0,0.375,0.125,0.0,1.49061911146,0.0443734621535,0.00168294009407,25408,0.004733971390350001,625,0.02,1,2,3,0.124661246612,0.17777777777800002,0.022222222222199998,0.111111111111,0.044444444444399996,0.511111111111,0.06666666666669999,0.06666666666669999,104.68078461,0.040128998318,0.0012802172393,22943,0.00500556173526,266,0.211201993522,199.0,0.09863140897,0.0011246289228199998,0.0119341405105,0,0,1,1,1,0.0243902439024,0.018654548472799997,0.0,0.0,0.1,0.1,0.6,0.1,0.1,2.0319580692500003,0.04131459159,23951,0
0.00446931983569,612.74,0.043473513078100004,0.462355567692,0.0034621562134399997,8.1754013029,701.558508498,100.0,657.2,0.248723461318,0.0425,8.351887005930001,1.2938706580600001,255.304696449,0.0416831180105,0.00116088286207,1.33698398454,138.623236016,38.2041666667,3.1349431337,-0.07565757576019999,1.13899958497,0.00460763848652,624.15,0.132463001126,1.35845237719,6.93931936787,128.49796771,0.040647183788900004,0.00138920665519,1.3130741505299999,123.550832723,13.736998531400001,1.62368817363,613.25,0.0420381987548,0.004674353381119999,958,213.0,599.9,75,14,5,2,9,0,0.08591065292099999,0.172839506173,0.0617283950617,0.41975308642,0.0246913580247,0.20987654321,0.111111111111,0.0,3.51461525354,24257,314714,606.96,0.00437055446054,0.0,1124,228.0,600.43,51,3,0,16,0,0.05841924398630001,0.362068965517,0.051724137931,0.206896551724,0.0,0.275862068966,0.103448275862,0.0,3.4116786863099997,24390,0.0039679452268,0.0,766,0.21427591755699998,0.02,-0.0498219179399,2,18,2,125,4,2,0,0.17525773195900002,0.117647058824,0.013071895424799999,0.0261437908497,0.013071895424799999,0.0,0.0439262287019,341,858,0.148251458683,0.0325,0,380,4,4,4,0,0.5063001145480001,0.917874396135,0.009661835748790001,0.0531400966184,0.009661835748790001,0.009661835748790001,1091,0.0032957375128200004,700,0.133898315449,0.02125,0.00107421752739,4,2,0,27,0,0.0515463917526,0.0606060606061,0.030303030303,0.166666666667,0.0,0.40909090909100004,0.33333333333299997,0.0,3.36581299207,0.0308581457471,0.00129927448683,58,0.00370609635851,1915,0.035625,2,0,2,0.124856815578,0.105263157895,0.015037593984999998,0.18045112782000003,0.0,0.503759398496,0.18045112782000003,0.015037593984999998,197.907479319,0.04565264291809999,0.00150047223952,58,0.00533333333333,300,0.182699002443,187.0,0.0668072468486,0.00153712606838,0.00759065499429,0,0,0,0,0,0.00229095074456,0.0013778659612,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,4.31178832395,0.027873145861200002,-1,1
0.006091911430609999,616.07,0.012374898244499999,0.606653300932,0.004390373286430001,5.522957368539999,767.162896147,92.0,637.28,0.196029115167,0.1,11.4501924798,1.39198718794,191.004769475,0.0609626512708,0.0014674904383599999,1.34128885829,134.772924382,38.8758992806,3.0859723337299996,-0.283596773656,1.1222240032,0.00585131038634,623.26,0.194511311722,1.31728655634,4.10538299536,128.99296906700002,0.0356547562576,0.00218298374694,1.26513329465,112.96644684200001,12.3434657952,1.5753306146200001,613.87,0.0199639154727,0.00537705788635,408,185.0,603.41,81,8,1,1,4,2,0.128775834658,0.0919540229885,0.0114942528736,0.505747126437,0.0114942528736,0.310344827586,0.0459770114943,0.0229885057471,3.09352461586,15048,175537,616.07,0.005027832645,0.0,400,198.0,-1.0,28,0,0,11,1,0.044515103338599996,0.272727272727,0.0,0.212121212121,0.0,0.33333333333299997,0.151515151515,0.030303030303,2.20483393189,-1,0.0054357204486599996,6.77593999228e-06,408,0.1671908497,0.013333333333299998,-0.0559262568095,0,15,0,47,0,0,0,0.10015898251199999,0.241935483871,0.0,0.0,0.0,0.0,0.0374289853328,500,541,0.16567304625499998,0.03875,2,264,2,1,0,1,0.453100158983,0.936170212766,0.00709219858156,0.0425531914894,0.00354609929078,0.0,308,0.00441398536415,816,0.156566225581,0.022222222222199998,0.0013927371956300003,3,0,0,26,0,0.060413354530999996,0.052631578947400004,0.0,0.140350877193,0.0,0.456140350877,0.350877192982,0.0,3.8289615640800005,0.026154664810399998,0.0015164094353599998,14323,0.00519221168248,816,0.1,3,0,6,0.24801271860100002,0.0486486486486,0.0162162162162,0.140540540541,0.0,0.605405405405,0.156756756757,0.0324324324324,87.333657555,0.031080566697900002,0.00237710453217,14323,0.006215040397760001,358,0.148977208352,160.0,0.0761352913236,0.00140324660103,0.0199639154727,2,0,2,0,1,0.0158982511924,0.010902487447600001,0.153846153846,0.0,0.153846153846,0.0,0.46153846153800004,0.0769230769231,0.153846153846,3.11943977035,0.0311704093365,19728,1
0.005373875604009999,611.23,-0.046255336197699996,0.530369336084,0.00409309357957,7.2269201151699995,871.9463291239999,83.0,631.15,0.22350551925200002,0.0575,11.625951055,1.31987801473,211.40897097599998,-0.0130247357037,0.00137883234236,1.40230544889,145.41468277299998,37.4237288136,3.33245949263,-0.20398436096900002,1.19999319675,0.00567918940909,623.29,0.20876448889899998,1.33004120674,3.28514512582,141.924032518,0.039630869931400005,0.0016819972492,1.28090665712,143.048209983,12.853707728699998,1.99175398283,608.96,0.0156569912825,0.0039846111569100005,483,250.0,608.1,29,0,0,0,5,0,0.07651715039580001,0.0,0.0,0.45454545454499995,0.0,0.393939393939,0.151515151515,0.0,2.82592744462,35084,143825,613.46,0.00666666666667,0.0,183,150.0,609.42,2,1,0,0,0,0.0121951219512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.16328441872,34742,0.00524254674078,0.0,458,0.12031830678500001,0.02625,-0.12290869402999999,0,14,0,62,2,0,0,0.21899736147799997,0.179487179487,0.0,0.025641025641,0.0,0.0,0.0451854420373,808,858,0.222031416217,0.0275,0,107,0,2,2,0,0.353562005277,0.8425196850390001,0.0,0.125984251969,0.0157480314961,0.0157480314961,458,0.00382096069869,516,0.056931876269300005,0.0144444444444,0.00126205981669,1,1,0,15,0,0.05540897097630001,0.0344827586207,0.0344827586207,0.137931034483,0.0,0.51724137931,0.275862068966,0.0,1.59500136338,0.0292207656671,0.00120316502283,38315,0.00448548812665,608,0.03375,4,1,1,0.269129287599,0.017699115044200003,0.0353982300885,0.12389380531,0.008849557522120001,0.681415929204,0.12389380531,0.008849557522120001,115.569618125,0.0316267504987,0.00163919925179,1108,0.00328947368421,333,0.018605197353,304.0,-0.026196339199200003,0.00116736990155,-0.058048160479699996,0,0,0,0,1,0.0121951219512,0.0147097960467,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,2.2386271013099996,0.0258934568186,36216,1
0.00643873915907,583.68,0.0434186155421,0.457795142002,0.00464865727625,6.415608607769999,546.097921502,83.0,648.87,0.210759336903,0.035,8.15071524629,1.39104519022,188.783261803,0.07176950044910001,0.00127180735627,1.51255407223,102.39288319299999,33.3414043584,2.7403093554900004,-0.0550171029052,1.14548801479,0.006970990596649999,597.34,0.0237314718527,1.3607799269499998,6.48689594402,100.66134300899999,0.0437224325025,0.0012030686931600002,1.3115561454,90.87285387809999,11.054900726,1.33189035217,583.68,0.0434186155421,0.0045615813481999995,416,219.0,578.99,27,0,0,0,6,0,0.0579399141631,0.0,0.0,0.41935483871,0.0,0.387096774194,0.193548387097,0.0,3.34814296807,48883,136247,583.04,0.00525854513585,0.0,283,190.0,-1.0,6,0,0,5,0,0.0128755364807,0.0,0.0,0.111111111111,0.0,0.555555555556,0.33333333333299997,0.0,2.05424718574,-1,0.00577011343518,0.0,433,0.17630683544599998,0.024375,-0.035329959215800004,0,11,0,160,0,0,0,0.377682403433,0.0643274853801,0.0,0.0,0.0,0.0,0.0375764256377,425,758,0.210759336903,0.02,0,139,0,0,0,0,0.326180257511,0.920529801325,0.0,0.0794701986755,0.0,0.0,600,0.00473612990528,591,0.130370166837,0.015625,0.0012701945268699998,2,0,0,21,1,0.0600858369099,0.046511627906999996,0.0,0.09302325581399999,0.0,0.488372093023,0.348837209302,0.023255813953499998,3.17879682549,0.036273488593900005,0.0011265686229800002,49258,0.004859142708390001,591,0.015625,1,0,9,0.18025751073,0.0545454545455,0.00909090909091,0.11818181818199999,0.0,0.563636363636,0.172727272727,0.0818181818182,100.265851434,0.039820161014199995,0.0010471390305399999,49016,0.005717916137229999,300,0.11068302314799999,174.88888888900001,0.0194839984084,0.0012702670481600001,-0.043532935753,0,0,0,0,1,0.0318021201413,0.0255159109699,0.0,0.0,0.0,0.0,0.642857142857,0.07142857142860001,0.28571428571400004,3.0274856354699997,0.0412535242465,50806,0
0.00403638651847,573.79,0.0230472121754,0.407670671552,0.00382689097213,8.72254142891,638.217576708,84.0,665.41,0.253434222161,0.06,9.525635473260001,1.0594834321100002,232.170022371,0.0236646809357,0.00139583923457,1.9539804461599999,99.2436925359,34.5223880597,2.44327809185,-0.510226216533,0.9911271746960001,0.007410755855049999,598.37,0.0794356411929,1.23084374881,12.884211649700001,127.013032272,0.027928439167,0.00181034530906,1.19851314561,104.62532787,13.683941163900002,1.4178053026299997,573.6,0.0230472121754,0.008,250,125.0,-1.0,4,0,0,0,0,0,0.008948545861299999,0.0,0.0,0.5,0.0,0.5,0.0,0.0,4.3003652608300005,-1,155242,572.6,0.0036603221083499997,0.0,400,273.0,-1.0,5,0,0,2,0,0.0111856823266,0.4,0.0,0.0,0.0,0.4,0.2,0.0,5.6846137908,-1,0.00480839283112,0.0,683,0.10199101279999999,0.026666666666700003,-1.0,1,2,0,61,0,0,0,0.147651006711,0.03125,0.0,0.0,0.0,0.0,0.026660912196,-1,483,0.0665468574175,0.0175,0,18,0,0,0,0,0.0469798657718,0.8571428571430001,0.0,0.14285714285700002,0.0,0.0,-1,0.0033557046979899997,450,0.0697690533613,0.0175,0.00155718537415,0,0,0,4,0,0.0111856823266,0.0,0.0,0.111111111111,0.0,0.444444444444,0.444444444444,0.0,6.994220823089999,0.024637328719000002,0.00208033885008,-1,0.0038885288399200003,450,0.0175,0,1,0,0.0402684563758,0.047619047619,0.0,0.0952380952381,0.047619047619,0.619047619048,0.190476190476,0.0,127.167559681,0.0165906712588,0.0015517504856900001,-1,0.0,-1,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
