abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_proptransfrom_Viz,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.006189312429260001,640.23,0.0045187837986000005,0.655995337544,0.00454632586704,6.07683439675,1088.22345427,100.0,680.89,0.219890241536,0.08625,12.5999046281,1.3712054692500002,180.30548926,0.00789020329746,0.00168063110824,1.51842663525,154.384172523,39.6293558606,3.47036000179,549.19,-0.27990306496899997,1.18239683267,0.006804408891079999,622.5,0.085077573334,1.30473964331,22.931779172600002,136.058222901,0.0330164310182,1.24839755506,132.830245456,12.5313519679,1.8494902804299997,0.0308236946673,0.00601464435146,375,667.04,0.154127964364,0.015,166,560.68,0,46,7,1,6,3,0.0365950676213,0.12727272727299999,0.0181818181818,0.12727272727299999,0.109090909091,0.4,0.163636363636,0.0545454545455,-1.0,0.030416839794900005,2040,470557,-0.00041338698927800003,0.0,500,0.02125,560.94,1,1,1,0.372881355932,0.0169491525424,0.135593220339,0.0169491525424,0.322033898305,0.118644067797,-1.0,0.00153993715107,2498,0.0,466,0.127823053496,0.0325,-0.112209258181,0,33,4,150,11,5,1,0.171042163882,0.16176470588199998,0.019607843137299998,0.053921568627500006,71.9250973317,258,0.0,516,0.17385664751600002,0.03,0,417,4,1,0.37629276054099997,0.896774193548,0.008602150537629999,6496,0.0050343811394899995,808,0.0288888888889,1,2,65,4,0.0652346857597,0.0300751879699,0.0075187969924799996,0.0676691729323,0.015037593984999998,0.360902255639,0.0300751879699,127.32053455200001,2207,808,0.0333333333333,5,8,49,0.0550724637681,0.0753623188406,0.023188405797099996,0.521739130435,0.168115942029,0.142028985507,110.312688954,1457,0.00461165048544,608,216,-0.09248057502969999,5,0,5,3,2,0.0453460620525,0.056818181818199996,0.0,0.056818181818199996,0.034090909090900005,0.488636363636,0.022727272727299998,0.34090909090899996,0.0,0.0252607514818,1457,1
0.00513216747097,608.29,-0.0124440057847,0.562088759023,0.00443324199518,5.33872432453,893.531112164,100.0,670.99,0.185762655026,0.04625,10.1340386073,1.1651837183700002,193.144292893,0.0445959279358,0.00104065423885,1.6842612984,131.24498764,36.7807917889,3.1424335764899998,589.74,-0.132411195223,1.08182972499,0.00737025458615,633.37,0.135341662364,1.3003613723,9.63388010641,117.113188112,0.0482415095933,1.31065738883,118.554249702,11.5859560527,1.70319176955,-0.000273421348969,0.0043263630817,998,656.38,0.168376105832,0.01125,231,589.74,0,78,12,2,0,3,0.0559942569993,0.127659574468,0.0212765957447,0.244680851064,0.0,0.446808510638,0.127659574468,0.031914893617,137.330722246,0.0367709707928,18628,478101,0.00494254340921,0.0,675,0.023333333333299996,590.01,1,1,2,0.31746031746,0.015873015873,0.17460317460299998,0.015873015873,0.33333333333299997,0.111111111111,118.577655473,0.0009356266603960001,15988,0.0,441,0.15968283123500002,0.01625,-0.0576490336889,0,20,1,224,2,0,0,0.18305814788199998,0.080971659919,0.00404858299595,0.0080971659919,61.793630383,425,1.87900462861e-05,525,0.170114760752,0.01375,0,454,1,0,0.348887293611,0.949790794979,0.0020920502092100003,883,0.00408483896308,591,0.0075,0,0,31,2,0.0373295046662,0.12676056338,0.0,0.169014084507,0.0,0.23943661971799998,0.0281690140845,127.866658488,-1,816,0.0075,2,4,16,0.09282700421939999,0.172995780591,0.0168776371308,0.514767932489,0.12658227848099998,0.0675105485232,111.823590115,14905,0.00590053385783,366,169,-0.0054893861071499996,1,0,5,1,1,0.015075376884399999,0.04,0.0,0.2,0.04,0.48,0.04,0.2,58.1687201166,0.0354146633681,15372,0
0.00546383407551,568.26,-0.0442692142753,0.482790400475,0.00379321722627,7.07135347236,796.283308138,108.0,619.8,0.264226165927,0.0925,9.066546438360001,1.4492171194,213.012811868,-0.00046932884904,0.00184921144034,1.38764732099,147.42072108,45.502070393400004,3.01269706069,542.84,-0.19549243986499998,0.976023343743,0.00519975988717,612.25,0.0389035597988,1.36352428289,13.6374791951,107.95720559700001,0.040069356441699996,1.27744446097,103.413174665,15.6401070673,1.21940291415,0.00412221791328,0.00329357308172,1399,610.69,0.264226165927,0.025,303,544.58,0,37,12,2,2,3,0.0249494268375,0.292682926829,0.0487804878049,0.317073170732,0.0487804878049,0.19512195122,0.0243902439024,0.0731707317073,-1.0,0.08251663627830001,14549,545622,0.019244540472200002,0.0,1074,0.01625,-1.0,1,1,0,0.268292682927,0.0243902439024,0.19512195122,0.0243902439024,0.268292682927,0.21951219512200001,199.843105127,0.0018064159342300002,-1,0.0,741,0.13114972740800002,0.02125,-0.09266064646389999,0,41,1,168,4,0,1,0.153742414026,0.190697674419,0.0046511627907,0.0186046511628,94.31842215450001,350,0.0,1557,0.165931069294,0.04375,2,718,2,0,0.532029669589,0.944736842105,0.00263157894737,600,0.00427807486631,575,0.02125,1,1,24,0,0.024275118004,0.0689655172414,0.0172413793103,0.103448275862,0.0172413793103,0.37931034482799997,0.0,0.0,13699,924,0.02125,1,4,8,0.0491803278689,0.122950819672,0.032786885245900003,0.508196721311,0.21311475409800001,0.06557377049180001,0.0,13191,0.00368898978434,924,271,-1.0,0,0,0,0,1,0.00876601483479,0.0,0.0,0.0,0.0,0.647058823529,0.0588235294118,0.294117647059,0.0,0.031131226754799998,-1,0
0.006164905627539999,547.41,0.04016020950469999,0.679858120943,0.00465034061705,6.699093313330001,1044.33992763,125.0,619.15,0.37817145498000004,0.07,9.66981414476,1.3327032762100002,179.932748538,0.0773006640975,0.0015828897519300001,1.3741004831499999,120.20316169899999,42.0129032258,2.54766131463,489.27,-0.25866132635,0.980656367294,0.00632277175933,564.98,0.30632365400899997,1.30434209837,22.2701106905,134.865597238,0.062236029129999995,1.23847481815,109.492728454,14.900339880599999,1.25080320647,0.0548563506123,0.00558143438667,491,592.17,0.27039975352400003,0.02875,179,492.03,0,133,22,19,7,3,0.0777777777778,0.14102564102600001,0.12179487179500001,0.269230769231,0.0448717948718,0.262820512821,0.14102564102600001,0.0192307692308,84.2494492384,0.060245627908600004,15473,678329,0.038527304937199996,0.0,491,0.01625,494.41,4,3,2,0.315315315315,0.036036036036,0.21621621621599998,0.027027027026999998,0.261261261261,0.126126126126,101.437583436,0.0014180114496500002,15914,0.0,633,0.303057844874,0.0625,-0.137826388354,2,46,2,246,9,4,0,0.180701754386,0.148867313916,0.00647249190939,0.0291262135922,81.5209717261,375,0.0,558,0.330817222522,0.04,4,568,13,0,0.38128654970799997,0.875192604006,0.020030816641,1965,0.0051270313572899994,416,0.02,2,1,61,1,0.06549707602339999,0.09493670886080001,0.012658227848100001,0.196202531646,0.0063291139240500005,0.29746835443,0.0063291139240500005,0.0,15664,533,0.0344444444444,10,6,16,0.0891364902507,0.136490250696,0.016713091922,0.5125348189419999,0.172701949861,0.0445682451253,81.3598046225,15664,0.00497276817428,533,201,-0.0463837325734,1,0,2,1,3,0.012280701754399999,0.0333333333333,0.0,0.06666666666669999,0.0333333333333,0.46666666666699996,0.1,0.3,132.029542149,0.0580390701848,16222,1
0.004754677450109999,622.29,0.13260269244,0.38062583961900004,0.0035584088782800003,9.76752100508,1885.31045981,158.0,680.22,0.19460648947200002,0.09875,11.9323446824,1.34165440984,162.796464189,0.028996753678700003,0.00323933145395,1.5549888433599999,160.999584416,47.3365853659,3.05508172523,612.3,-0.243553676217,1.24544434581,0.00548813689917,638.16,0.107801173628,1.222835704,6.15007431447,115.902113055,0.0433370559038,1.15954956552,145.883890804,25.464023376,1.23691407206,-0.00173886779427,0.007200164575189999,508,678.33,0.13260269244,0.035,138,618.86,0,70,0,2,2,4,0.0317316409791,0.0,0.022222222222199998,0.24444444444400001,0.022222222222199998,0.48888888888899995,0.17777777777800002,0.044444444444399996,68.9839300757,0.044725537519699994,33901,941886,-0.024473593372499998,0.0,350,0.02875,619.48,1,0,5,0.31914893617,0.0212765957447,0.063829787234,0.0,0.382978723404,0.10638297872300001,90.14312943190001,0.00343599851768,20777,0.0,583,0.173938557128,0.045,-0.185683465654,0,63,2,564,10,3,1,0.302357207616,0.0979782270607,0.00311041990669,0.0155520995334,74.9616218124,866,0.0,516,0.161537797722,0.09875,1,421,7,2,0.22937443336399999,0.835317460317,0.0138888888889,10684,0.0062797335870600005,583,0.03625,4,2,109,3,0.059836808703500007,0.0327102803738,0.018691588785,0.0420560747664,0.00934579439252,0.373831775701,0.0140186915888,82.1371037765,31469,791,0.04,14,8,66,0.036850921273,0.06365159128980001,0.013400335008399999,0.5745393634839999,0.17755443886100003,0.11055276381899999,106.35170394299999,20669,0.0041204437401,791,242,-0.12367966862299999,3,2,2,2,8,0.0353581142339,0.0220588235294,0.0147058823529,0.0147058823529,0.0147058823529,0.507352941176,0.0588235294118,0.367647058824,159.953808267,0.0330908525215,26564,1
0.00363074291711,587.12,0.10809441349400001,0.36193152620700003,0.0033601129137300003,9.2101666182,992.0546918160001,92.0,663.83,0.44485450637199997,0.145555555556,12.543261472100001,1.0833509717299998,276.701526937,0.0936069311317,0.000699615344477,1.5030837728600002,108.998083194,34.067323481100004,2.74507610083,540.56,-0.45783022391500006,1.04823024692,0.00502434002258,605.42,0.17516696311299998,1.3385363535600001,25.1425039732,118.01478015,0.035441802912,1.3719152369999998,111.896445846,11.403672995199999,1.62610083063,0.12905458525,0.00365372904715,608,641.13,0.187743066166,0.023125,273,558.75,0,114,14,0,3,4,0.032843560933400004,0.0972222222222,0.0,0.3125,0.020833333333299998,0.354166666667,0.1875,0.0277777777778,112.98041963600001,0.029688625871299997,75023,1461178,0.138835998736,0.0,508,0.025555555555599997,-1.0,1,4,1,0.247058823529,0.011764705882399999,0.16470588235300002,0.0470588235294,0.32941176470600003,0.188235294118,104.425484525,0.00094777675341,-1,0.0,899,0.19892182443599998,0.04,-0.00788520355526,2,75,0,546,8,2,0,0.18755401901500002,0.118483412322,0.0,0.0126382306477,122.61856428700001,450,8.78494541474e-07,2007,0.19892182443599998,0.03375,1,1266,3,0,0.40017286084700004,0.942665673864,0.00223380491437,1124,0.00316222198798,1357,0.0211111111111,3,0,132,0,0.05185825410540001,0.0590277777778,0.0104166666667,0.100694444444,0.0,0.371527777778,0.0,173.78160055900003,75523,1357,0.02875,7,7,43,0.03488372093019999,0.0593023255814,0.00813953488372,0.6837209302330001,0.155813953488,0.05,154.178359445,75523,0.00367923111578,625,271,0.0396245190914,1,0,1,0,3,0.0141169691731,0.011904761904799999,0.0,0.011904761904799999,0.0,0.5595238095239999,0.035714285714300006,0.380952380952,0.0,0.0242666180944,82335,0
0.00420598683066,590.13,0.00681095532474,0.447895245153,0.00385306545354,6.82756154627,915.006226095,167.0,655.04,0.259677189097,0.051875,9.22727782976,1.0953605235600001,227.10656990099997,0.018302237273099996,0.00137195591688,1.69690613924,119.819459101,37.850926324899994,2.7289061799299996,580.96,-0.286389769724,1.00814413245,0.00649333655456,644.42,0.11385248986600001,1.26869492948,11.101131024,117.36496841399999,0.0522589052139,1.30105827036,113.628791644,15.3862962498,1.32097688008,-0.0598960879402,0.00400253267604,1282,641.11,0.259677189097,0.024444444444400002,249,588.25,0,177,16,4,4,0,0.0676088617265,0.08040201005030001,0.020100502512599996,0.477386934673,0.020100502512599996,0.26633165829100003,0.13567839195999998,0.0,162.830625191,0.064095640676,37291,911810,0.12316044939200001,0.0,1058,0.035625,585.96,8,2,1,0.24786324786299999,0.0683760683761,0.162393162393,0.017094017094000002,0.29914529914500004,0.196581196581,175.77189263900001,0.00128760687913,39132,1.41507564994e-06,866,0.203829431945,0.0175,-0.134359764143,1,35,3,304,7,0,1,0.135981665393,0.09971509971510001,0.00854700854701,0.019943019943,108.97658360700001,442,0.0,1116,0.205380758532,0.0475,0,1048,11,0,0.423605805959,0.947558770344,0.00994575045208,2615,0.0033690598155900003,1566,0.051875,4,0,103,2,0.06531703590530001,0.12,0.016,0.12,0.0,0.324,0.008,218.679244019,39540,1566,0.051875,11,2,14,0.08829174664110001,0.10556621881000001,0.0038387715930900002,0.539347408829,0.214971209213,0.0268714011516,177.151280985,37466,0.005079175380939999,358,196,-0.10488455897900001,0,0,5,0,3,0.00649350649351,0.0,0.0,0.2,0.0,0.48,0.12,0.2,0.0,0.060732226658199995,37466,1
0.00579166542366,557.97,0.029694575042099998,0.562710764662,0.0043335655303,5.9029917544599995,878.267219504,91.0,603.12,0.159640056557,0.0744444444444,11.487085421300002,1.3462535421000001,189.624394184,0.0422832620424,0.00123564384438,1.30895202671,136.895760435,40.1646586345,3.03874329074,553.26,-0.20387831578200002,1.00771624391,0.00558995464313,589.62,0.13825662289,1.31845963753,8.38076364075,116.210720353,0.034947402545,1.25432913859,113.443261015,12.638339849600001,1.55893721708,0.029694575042099998,0.00615384615385,358,603.12,0.111938550684,0.02625,162,553.46,0,60,10,2,1,1,0.048465266559,0.14705882352900002,0.0294117647059,0.294117647059,0.0147058823529,0.382352941176,0.117647058824,0.0147058823529,65.2795812549,0.0300019657069,19095,452403,0.0708165628632,0.0,450,0.0166666666667,554.4,1,1,2,0.305555555556,0.0138888888889,0.0972222222222,0.0138888888889,0.375,0.166666666667,-1.0,0.00123655275848,18196,0.0,691,0.159640056557,0.04125,-0.11834458111400001,0,50,0,282,2,1,0,0.276252019386,0.149253731343,0.0,0.00597014925373,105.919199548,17,0.0,625,0.148125899967,0.022222222222199998,0,522,1,0,0.475767366721,0.90625,0.0017361111111099997,3931,0.004980079681270001,674,0.025,2,0,34,0,0.04442649434569999,0.09459459459460001,0.027027027026999998,0.14864864864900001,0.0,0.27027027027,0.0,0.0,18637,674,0.0744444444444,3,1,6,0.123529411765,0.170588235294,0.005882352941180001,0.470588235294,0.176470588235,0.0352941176471,102.801825265,17930,0.004397537379069999,425,227,-0.0591289186517,1,1,1,0,1,0.00807754442649,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.545454545455,0.0909090909091,0.0909090909091,0.0,0.04637179313019999,28222,1
0.0044039599519499996,625.52,0.284815419308,0.34323176171499997,0.0035831802376100003,8.688446942339999,1109.32192046,142.0,634.13,0.419451765642,0.0425,11.293336983900002,1.23259075619,246.542275906,0.131400556695,0.00116662999964,1.46105230637,115.92813894700001,35.3733804476,2.87854462724,611.8,-0.151791018092,1.05868224236,0.005205260206930001,623.61,0.17518296586399998,1.3159570759600001,4.7018227456,103.739401326,0.0790319833393,1.30930914655,110.785161719,13.353904066099998,1.41216183344,0.034776490400400005,0.00334833106623,1782,629.9,0.41560501289000007,0.0275,298,614.26,0,192,34,1,0,2,0.0610298792117,0.149122807018,0.00438596491228,0.34210526315800005,0.0,0.320175438596,0.175438596491,0.00877192982456,193.365156555,0.072446955795,53354,1141682,0.148255696597,0.0,1191,0.02875,614.74,1,0,2,0.276497695853,0.00460829493088,0.17050691244199997,0.0,0.31797235023000003,0.22119815668200002,-1.0,0.00108326526068,81110,0.0,1182,0.419451765642,0.02875,-0.10178323231000001,0,72,2,443,4,0,0,0.1729179911,0.138195777351,0.0038387715930900002,0.0076775431861800005,119.43531194100001,391,0.0,1066,0.33482320508900004,0.032222222222199996,1,1184,9,0,0.411315956771,0.926447574335,0.00704225352113,19878,0.0032652359777399997,3156,0.0425,2,1,216,4,0.09663064208519999,0.0817204301075,0.00430107526882,0.0817204301075,0.00215053763441,0.35698924731200005,0.008602150537629999,272.049597497,55061,3156,0.0425,11,5,41,0.0667311411992,0.0676982591876,0.004835589941970001,0.616054158607,0.194390715667,0.0396518375242,201.644834708,46476,0.00452124987441,533,221,-0.07870271579589999,3,1,5,0,0,0.0143038779402,0.046875,0.015625,0.078125,0.0,0.53125,0.0,0.328125,100.626221054,0.07557328803550001,49690,0
0.00521374551112,601.47,-0.0510385655135,0.506565114188,0.00413937375281,7.65414535752,746.258240163,108.0,630.6,0.325660652568,0.095,9.09112781935,1.26635772277,198.403225806,0.03684574204,0.00166407459073,1.62452409818,119.659918654,37.1538461538,2.82564262343,587.66,-0.220953957499,0.9680881090819999,0.00665220582771,611.0,0.243908907367,1.21916711865,5.1977609955199995,128.633812986,0.0637505816391,1.18480364878,108.245004066,14.0096166302,1.3669254864899998,-0.0991278273962,0.0041547900864800005,958,630.59,0.205437497861,0.095,240,-1.0,0,86,21,4,2,2,0.05137395459980001,0.21875,0.0416666666667,0.385416666667,0.020833333333299998,0.23958333333299997,0.07291666666669999,0.020833333333299998,175.90749574400002,0.0634569800653,-1,644660,-0.0670683194744,0.0,958,0.03125,-1.0,5,2,1,0.444444444444,0.037037037037,0.111111111111,0.014814814814799999,0.27407407407400003,0.111111111111,140.683218615,0.0021128818933199996,-1,2.1259271699900003e-06,691,0.325660652568,0.045,-1.0,2,41,2,184,9,4,0,0.146953405018,0.169421487603,0.00826446280992,0.0371900826446,95.6448575487,-1,2.1259271699900003e-06,591,0.301616021627,0.045,1,445,10,0,0.305256869773,0.881188118812,0.019801980198,-1,0.00440789717376,625,0.035,2,0,81,1,0.07108721624850001,0.0989010989011,0.010989010989,0.0659340659341,0.0,0.373626373626,0.005494505494510001,132.01762209,-1,1008,0.07625,6,3,19,0.102362204724,0.0787401574803,0.007874015748029999,0.5275590551179999,0.217847769029,0.0498687664042,142.549085307,-1,0.00536062378168,350,186,-1.0,4,1,2,0,0,0.0131421744325,0.148148148148,0.037037037037,0.07407407407410001,0.0,0.518518518519,0.0,0.222222222222,0.0,0.05720191544369999,-1,1
0.00441554461041,606.23,0.0639347059386,0.41139431113700003,0.00365837809318,7.249152711389999,1151.59744356,141.0,701.86,0.13205247674599999,0.06625,9.209150850930001,1.21275508655,237.31972428400002,-0.030120827067999997,0.0016135124716600002,1.65140144035,118.966245115,37.3566131026,2.74741828388,555.93,-0.266923037981,0.836443791605,0.00598379119425,602.46,0.112590256515,1.2913723229799998,22.1140253914,121.099569085,0.056330760646599996,1.27452906984,116.727896387,14.994726639300001,1.43093252006,-0.010670471612,0.005150173276859999,824,625.21,0.0898843329127,0.008125,194,577.14,0,107,13,2,1,4,0.056733828207800006,0.10569105691099999,0.0162601626016,0.50406504065,0.008130081300810001,0.22764227642299997,0.10569105691099999,0.0325203252033,113.50122599299999,0.0562640443807,34951,705151,-0.00580491655433,0.0,849,0.008125,577.05,1,0,0,0.406779661017,0.0169491525424,0.271186440678,0.0,0.186440677966,0.118644067797,161.255835381,0.00112420390504,34643,0.0,891,0.13205247674599999,0.0422222222222,-0.20204897054600002,0,34,1,237,4,1,0,0.15164369035,0.12274368230999999,0.00361010830325,0.014440433213,112.065316167,424,0.0,924,0.114212108201,0.06625,1,730,5,0,0.413573700954,0.9395109395110001,0.00643500643501,3756,0.0036845671692399993,741,0.0544444444444,3,1,61,1,0.0461293743372,0.0729927007299,0.021897810219,0.0729927007299,0.0072992700729899995,0.372262773723,0.0072992700729899995,0.0,37241,841,0.0544444444444,8,3,16,0.060283687943299996,0.0886524822695,0.0106382978723,0.531914893617,0.223404255319,0.0567375886525,0.0,36358,0.00421229991575,541,237,-0.127443792995,0,1,2,1,2,0.010604453870600002,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.516129032258,0.0645161290323,0.290322580645,124.090374537,0.032334725443099996,41205,1
0.005401003312100001,545.67,0.11963911687300001,0.557723194863,0.00453780855142,7.40497373214,717.578118582,100.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.19796830948,204.841954023,0.09886561264589999,0.0009290417705499999,1.5618905401299998,116.355172918,36.9548022599,2.8232865885600003,534.94,-0.12028355102800001,1.0207201848,0.00699591076339,585.29,0.186058386518,1.32815858498,12.2950008578,110.921058255,0.05081188007469999,1.31520864148,95.38457427510001,11.6156574149,1.3516422146899998,0.11150614508,0.00489728423329,533,588.28,0.24570017966899999,0.00777777777778,204,542.15,0,77,1,4,2,1,0.055316091953999995,0.0114942528736,0.0459770114943,0.344827586207,0.0229885057471,0.367816091954,0.195402298851,0.0114942528736,-1.0,0.0607720463495,20128,596309,0.07084128611360001,0.0,416,0.022222222222199998,-1.0,0,1,0,0.36585365853699997,0.0,0.14634146341499998,0.0243902439024,0.341463414634,0.121951219512,-1.0,0.00128657870983,-1,0.0,1407,0.222656759588,0.02875,-0.0619972531764,0,43,2,169,1,0,1,0.159482758621,0.19907407407400002,0.00925925925926,0.00462962962963,118.98632949299999,599,0.0,799,0.26467711385299997,0.0325,2,721,3,0,0.563218390805,0.9327296248379999,0.00388098318241,200,0.00476610767873,550,0.009375,1,0,59,3,0.0581896551724,0.0381679389313,0.0076335877862600005,0.12213740457999998,0.0,0.358778625954,0.0229007633588,0.0,20369,608,0.03625,5,3,9,0.07851239669419999,0.123966942149,0.012396694214899999,0.504132231405,0.22314049586800003,0.0371900826446,0.0,20369,0.00631458094145,283,158,-1.0,1,0,1,0,1,0.00790229885057,0.07142857142860001,0.0,0.07142857142860001,0.0,0.642857142857,0.07142857142860001,0.14285714285700002,0.0,0.0575304556057,-1,0
0.00525761924711,632.79,-0.0545706447884,0.505546027661,0.00413121022078,7.56048057203,906.71865846,133.0,692.34,0.160386130139,0.05,12.9330278883,1.27915520344,185.203724605,-0.007367476522829999,0.00218929376041,1.49728282935,136.706807629,38.884649511999996,3.15604330251,476.74,-0.182022891869,1.15631574616,0.00612275681971,623.68,0.055761151191999994,1.2698192149299998,16.1145329477,121.919255123,0.0359194679816,1.21121450292,116.313709713,15.147440106300001,1.55219671998,-0.0545706447884,0.00574827885837,475,660.26,0.137558862005,0.04375,173,593.26,0,86,7,11,2,1,0.048532731376999996,0.0707070707071,0.111111111111,0.363636363636,0.020202020201999998,0.292929292929,0.13131313131300001,0.010101010100999999,78.5886535741,0.0364385528157,26756,701025,-0.037450193688,0.0,725,0.03125,-1.0,5,1,0,0.25,0.104166666667,0.1875,0.020833333333299998,0.27083333333299997,0.166666666667,131.515135134,0.001995516189,-1,1.9967931502e-06,591,0.133754317316,0.0355555555556,-0.163000168424,2,57,2,336,12,2,1,0.234198645598,0.138349514563,0.00485436893204,0.0291262135922,82.1381098037,482,3.9935863004e-06,666,0.148972496072,0.05,6,590,7,0,0.385440180587,0.870206489676,0.0103244837758,3830,0.00490554221898,650,0.0225,6,1,67,2,0.0530474040632,0.049645390070900006,0.0425531914894,0.0780141843972,0.00709219858156,0.33333333333299997,0.0141843971631,108.642849821,22726,675,0.044375,12,4,13,0.0365168539326,0.08988764044939998,0.011235955056200002,0.601123595506,0.191011235955,0.0365168539326,108.223358725,158,0.004309106578569999,525,232,-1.0,2,0,0,0,5,0.00846501128668,0.0769230769231,0.0,0.0,0.0,0.5,0.192307692308,0.23076923076900002,0.0,0.030856168038599998,-1,0
