abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proportiontime,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_mindistance,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.00618362068934,637.66,-0.033294525575200004,0.6631786268450001,0.0045289157406,6.014763391390001,1088.22345427,100.0,680.89,0.219890241536,0.08625,12.5999046281,1.3766020486700001,180.614965986,0.00492890939725,0.0016594185197799998,1.5063722946399998,156.008741221,39.7324955117,549.19,-0.27990306496899997,1.14268264822,0.00671084979727,622.5,0.085077573334,1.3005136619600002,21.304452806,139.406818547,0.0328125370442,1.23984915491,135.382653667,12.7143714507,1.86470790841,-0.020142070140799998,0.00570391495981,416,667.04,0.154127964364,0.015,175,560.68,0,66,8,1,8,3,0.0448979591837,0.105263157895,0.013157894736799998,0.17105263157900003,0.105263157895,0.42105263157899997,0.144736842105,0.0394736842105,-1.0,0.0317552018554,2040,572544,0.0,500,0.02125,560.94,1,1,1,0.360655737705,0.016393442623,0.131147540984,0.016393442623,0.327868852459,0.131147540984,0.016393442623,-1.0,0.00155365245152,2498,0.0,466,0.127823053496,0.0325,-0.112209258181,0,41,4,203,12,5,1,0.191156462585,0.154135338346,0.015037593984999998,0.0451127819549,72.5833511016,258,0.0,516,0.17385664751600002,0.03125,0,446,4,1,0.347619047619,0.242094723797,0.0,0.8866799204770001,0.09741550695830001,0.007952286282310001,6496,0.00489783802503,808,0.0288888888889,1,2,77,4,0.0673469387755,0.025316455696200002,0.0063291139240500005,0.0822784810127,0.012658227848100001,0.360759493671,0.025316455696200002,123.081232509,2207,0.0333333333333,9,49,0.0208816705336,0.552204176334,0.167053364269,0.113689095128,104.510764996,1457,0.00461165048544,608,216,568.51,-0.09248057502969999,5,0,5,3,2,0.0387755102041,0.056818181818199996,0.0,0.056818181818199996,0.034090909090900005,0.488636363636,0.022727272727299998,0.34090909090899996,0.0,0.0252607514818,1457,1
0.0051190922558500005,596.2,-0.0037507311877499998,0.562741056276,0.00447705200287,5.2638503439,893.531112164,108.0,670.99,0.185762655026,0.04625,10.1340386073,1.15107222106,190.200887902,0.0287982427651,0.00109707393043,1.70491756092,129.917999553,37.0565714286,581.29,-0.195002772321,1.08182972499,0.00753134414249,633.37,0.135341662364,1.2946348872799998,10.9429247036,116.02923035799999,0.0589903688701,1.2991510709799998,117.363038013,11.896576409300001,1.6559800181600002,0.0223290926031,0.0044442507951700004,998,656.38,0.168376105832,0.02,225,589.74,0,102,16,5,0,3,0.056603773584900006,0.134453781513,0.0420168067227,0.26050420168099997,0.0,0.420168067227,0.117647058824,0.0252100840336,126.87129987799999,0.0456868105339,18628,607886,0.0,675,0.023333333333299996,590.01,1,1,3,0.28,0.013333333333299998,0.21333333333299997,0.013333333333299998,0.32,0.12,0.04,111.99402345799999,0.0010046363750700002,15988,0.0,441,0.15968283123500002,0.01625,-0.195002772321,0,32,1,300,5,0,0,0.193118756937,0.09467455621300001,0.00295857988166,0.0147928994083,58.121853513999994,425,1.46404667381e-05,700,0.170114760752,0.0175,0,633,4,1,0.38013318534999996,0.303704282093,0.0,0.936390532544,0.053254437869800005,0.005917159763310001,883,0.00425420511814,591,0.009375,1,0,39,2,0.0360710321865,0.12222222222200001,0.011111111111099999,0.14444444444399998,0.0,0.266666666667,0.022222222222199998,0.0,-1,0.009375,5,19,0.0160256410256,0.548076923077,0.12179487179500001,0.060897435897399994,102.72333392799999,14905,0.0057030050449700005,408,175,603.8,-0.08025154764110001,1,0,5,1,1,0.0144284128746,0.0322580645161,0.0,0.16129032258099998,0.0322580645161,0.516129032258,0.0322580645161,0.225806451613,71.4951746624,0.06341859437580001,15372,0
0.005420175298050001,577.15,-0.00948787238976,0.483676340726,0.0037677720584,7.204459649339999,796.283308138,108.0,619.8,0.264226165927,0.0925,9.066546438360001,1.4473834486500001,214.908075165,-0.00164600360638,0.00184041341094,1.4087393150299998,148.193849503,45.6455399061,540.43,-0.19549243986499998,0.976023343743,0.00524311212947,612.25,0.0389035597988,1.35490866672,12.6525928102,110.664502392,0.0391410765409,1.27375043637,104.086033489,15.882655778,1.21100073624,-0.0246101949487,0.0034797401794,1399,610.69,0.264226165927,0.025,287,544.58,0,45,12,2,2,3,0.022854240731299998,0.24,0.04,0.28,0.04,0.28,0.06,0.06,-1.0,0.08000210965520001,14549,756043,0.0,1074,0.0188888888889,-1.0,1,1,0,0.23636363636399998,0.0181818181818,0.163636363636,0.0181818181818,0.327272727273,0.23636363636399998,0.0,-1.0,0.00204038680329,-1,0.0,750,0.13114972740800002,0.02125,-0.107782969023,0,57,1,235,5,0,1,0.159471813103,0.190635451505,0.0033444816053499996,0.0167224080268,108.483740923,350,0.0,1557,0.165931069294,0.04375,2,946,4,0,0.529710512951,0.38558332635700004,0.00198609731877,0.939424031778,0.0536246276068,0.00397219463754,600,0.00378094889621,774,0.025,1,1,43,0,0.0314880650076,0.0625,0.0104166666667,0.09375,0.0104166666667,0.375,0.0,0.0,13699,0.025,4,8,0.0212765957447,0.510638297872,0.228723404255,0.0425531914894,0.0,13191,0.00368898978434,924,271,600.0,-1.0,0,0,0,0,1,0.006602336211270001,0.0,0.0,0.0,0.0,0.647058823529,0.0588235294118,0.294117647059,0.0,0.0309279700378,-1,0
0.00613540254683,553.03,0.0352614958022,0.667696499853,0.00461953759445,6.6790247873,1044.33992763,125.0,624.37,0.37817145498000004,0.07,9.66981414476,1.3359816411399998,181.956479218,0.0781185999356,0.00157315956597,1.3880629507799997,120.106757394,41.7036199095,489.27,-0.25866132635,0.980656367294,0.00633695567621,564.98,0.30632365400899997,1.30327640939,22.6418218198,134.30814893,0.0610899685681,1.23917914151,109.706618291,14.8977020546,1.26932777413,0.0613879688824,0.00556751033234,491,594.35,0.27039975352400003,0.03625,179,492.03,0,163,25,19,8,3,0.07970660146700001,0.13227513227499998,0.10052910052899999,0.275132275132,0.042328042328000005,0.301587301587,0.13227513227499998,0.015873015873,84.3132753193,0.0582311689758,15473,810397,0.0,491,0.01625,494.41,4,4,2,0.308943089431,0.0325203252033,0.21951219512200001,0.0325203252033,0.268292682927,0.121951219512,0.0162601626016,97.99938586350001,0.00140505715693,15914,0.0,666,0.303057844874,0.0625,-0.137826388354,2,54,2,273,11,4,0,0.170171149144,0.156069364162,0.00578034682081,0.0317919075145,83.3892127731,375,0.0,558,0.330817222522,0.04,4,695,14,0,0.387775061125,0.26510949558499997,0.00510204081633,0.886479591837,0.0650510204082,0.017857142857099998,1965,0.00511779385019,416,0.02,2,1,65,1,0.059168704156499996,0.113095238095,0.011904761904799999,0.190476190476,0.0059523809523800006,0.28571428571400004,0.0059523809523800006,0.0,15664,0.0344444444444,6,16,0.0137614678899,0.54128440367,0.151376146789,0.0366972477064,87.35368719559999,15664,0.00497276817428,533,201,505.42,-0.0463837325734,1,0,2,1,3,0.0102689486553,0.0333333333333,0.0,0.06666666666669999,0.0333333333333,0.46666666666699996,0.1,0.3,132.029542149,0.0580390701848,16222,1
0.00477239752011,630.63,0.13260269244,0.37138213456,0.0035782490956500004,9.77845765362,1885.31045981,158.0,680.22,0.19460648947200002,0.09875,11.9323446824,1.3393976404799999,164.83939287,0.0320256353546,0.0031831188298300003,1.54150302028,156.337504647,46.870056497200004,612.3,-0.243553676217,1.24544434581,0.00546915352743,638.16,0.107801173628,1.22891535645,6.118758064450001,112.478501327,0.0427220896309,1.16725494786,139.689139216,25.223750230300002,1.18169853719,0.0416637901277,0.00697273581949,508,678.33,0.13260269244,0.035,143,618.86,0,89,2,2,2,8,0.0314154606424,0.0169491525424,0.0169491525424,0.228813559322,0.0169491525424,0.47457627118600004,0.17796610169500002,0.0677966101695,72.2927287932,0.044605393568,33901,1225547,0.0,575,0.02875,619.48,2,0,5,0.34782608695699996,0.0289855072464,0.115942028986,0.0,0.31884057971,0.115942028986,0.0724637681159,103.904501609,0.00342068608182,20777,0.0,583,0.173938557128,0.045,-0.185683465654,0,67,2,717,12,4,1,0.292975644193,0.08343711083439999,0.00249066002491,0.014943960149399999,77.145852183,866,0.0,550,0.161537797722,0.09875,1,613,7,2,0.249205788916,0.130788151376,0.00142247510669,0.8719772403980001,0.10810810810799999,0.0099573257468,10684,0.00622892736728,583,0.03625,4,2,187,4,0.0769502294388,0.0243243243243,0.010810810810799999,0.0405405405405,0.005405405405409999,0.402702702703,0.010810810810799999,84.4021534222,31469,0.04,9,76,0.0102739726027,0.590182648402,0.206621004566,0.08675799086760001,104.06097264700001,20669,0.00422095797394,791,236,618.66,-0.12367966862299999,3,2,3,2,8,0.032474408754,0.0191082802548,0.0127388535032,0.0191082802548,0.0127388535032,0.522292993631,0.05095541401269999,0.363057324841,155.67943959299998,0.0350956901081,26564,1
0.0037211638974699993,598.02,0.0913262760892,0.370857820152,0.0033731327730100002,9.415785205639999,992.0546918160001,92.0,663.83,0.44485450637199997,0.145555555556,12.543261472100001,1.10633235651,276.881178707,0.09839622615350001,0.000697667610271,1.5109341656,109.524655515,34.1641421096,540.56,-0.45783022391500006,1.04823024692,0.0050675135962299995,605.42,0.17516696311299998,1.3276376088500002,23.2160303986,117.871076345,0.0373114602976,1.35889996723,109.825777614,11.3675892677,1.6100695806999998,0.159796170492,0.0037584277722,608,641.13,0.194729790085,0.023125,266,558.75,0,131,16,1,4,6,0.0311311787072,0.0969696969697,0.006060606060609999,0.29696969697,0.0242424242424,0.363636363636,0.17575757575800002,0.0363636363636,112.364687856,0.0297850273495,75023,1838782,0.0,666,0.025555555555599997,-1.0,1,4,4,0.236111111111,0.006944444444439999,0.104166666667,0.0277777777778,0.4375,0.159722222222,0.0277777777778,108.828100946,0.0009381888704570001,-1,0.0,1099,0.226868720111,0.04,-0.00788520355526,2,93,0,691,12,4,0,0.19605513307999997,0.115960099751,0.0,0.014962593516200001,125.003592181,450,7.203287580449999e-07,2007,0.208703237922,0.03375,1,1487,5,0,0.39163498098899996,0.329094438702,0.000630914826498,0.938170347003,0.056782334384900005,0.0031545741324899997,1124,0.00326636083851,1357,0.02125,4,0,163,2,0.053469581749,0.06818181818180001,0.0113636363636,0.0909090909091,0.0,0.36079545454499995,0.00568181818182,169.967854104,75523,0.02875,10,54,0.009233610341639999,0.660203139428,0.15327793167099998,0.0498614958449,165.74177850799998,75523,0.00333042988164,824,300,557.89,0.0396245190914,4,0,3,0,4,0.0154467680608,0.038834951456300004,0.0,0.0291262135922,0.0,0.553398058252,0.038834951456300004,0.339805825243,0.0,0.0284288699952,82335,0
0.00422512535169,613.46,0.082825958115,0.43906147345299995,0.00384545763095,6.95216537983,915.006226095,167.0,655.04,0.262779842272,0.0675,9.22727782976,1.10262423926,227.65254486599997,0.025911112797500004,0.00140076498221,1.68765843956,118.16690669200001,37.5530277685,580.96,-0.37946936497699996,1.00814413245,0.006443995059989999,644.42,0.11385248986600001,1.2602994971200001,10.2803829866,116.445719466,0.0540236042921,1.29332463879,112.379402168,15.330395705799999,1.30904870351,0.082825958115,0.0040117116097,1282,641.11,0.262779842272,0.024444444444400002,249,588.25,0,248,21,5,5,1,0.0729626360694,0.0731707317073,0.0174216027875,0.45993031358900005,0.0174216027875,0.278745644599,0.149825783972,0.00348432055749,152.986054245,0.0623508535774,37291,1208588,0.0,1058,0.0675,585.96,8,2,1,0.241830065359,0.0522875816993,0.16339869281,0.013071895424799999,0.320261437908,0.20261437908500002,0.006535947712420001,162.47633161,0.0015984626944800001,39132,1.08563605788e-06,866,0.205380758532,0.0175,-0.134359764143,1,51,3,427,13,2,1,0.147690497205,0.102409638554,0.00602409638554,0.0261044176707,105.217652944,442,0.0,1974,0.20693208512000003,0.0475,0,1348,14,0,0.42159458664300004,0.332562893611,0.0,0.943317004899,0.0405878236529,0.00979706088174,2615,0.0033849486718699998,1566,0.051875,7,0,174,4,0.0809061488673,0.09558823529410002,0.0171568627451,0.12009803921599999,0.0,0.330882352941,0.00980392156863,195.059723214,39540,0.05875,4,22,0.004981320049810001,0.535491905355,0.232876712329,0.027397260274,166.43381106200002,37466,0.00420303912059,833,237,608.0,-0.10488455897900001,0,0,6,0,6,0.00764930862018,0.0,0.0,0.15,0.0,0.5,0.15,0.2,0.0,0.07079454941800001,37466,1
0.00569687161379,519.74,0.00173162332367,0.581930339841,0.0043605496720699995,5.81101076982,878.267219504,117.0,603.12,0.181023490224,0.0811111111111,11.487085421300002,1.31561463309,188.46867749400002,0.032657307970699996,0.0012758331081,1.33726747264,138.65814730600002,40.6235714286,517.03,-0.338758435836,0.977001466757,0.005750044145459999,589.62,0.13825662289,1.32793560488,21.82667275,117.840625913,0.039382793515499996,1.27492958783,113.49562197,13.1117869846,1.5472056561200003,0.0264048160164,0.00620597115062,358,603.12,0.181023490224,0.02625,161,518.75,0,74,13,5,2,1,0.0429234338747,0.154761904762,0.05952380952380001,0.28571428571400004,0.0238095238095,0.34523809523800003,0.119047619048,0.011904761904799999,62.8311501141,0.034714016269,19095,563660,0.0,450,0.0166666666667,518.77,1,1,2,0.297619047619,0.011904761904799999,0.107142857143,0.011904761904799999,0.369047619048,0.17857142857099997,0.0238095238095,-1.0,0.0012607457943,18196,0.0,691,0.159640056557,0.04125,-0.11834458111400001,0,56,1,319,2,1,0,0.22505800464,0.14775725593699998,0.00263852242744,0.00527704485488,105.43205069,17,0.0,625,0.148125899967,0.07375,0,727,2,0,0.46577726218099996,0.360015369468,0.0,0.9202531645569999,0.0746835443038,0.00253164556962,3931,0.00501581912185,674,0.025,2,0,39,0,0.03770301624130001,0.10465116279100001,0.023255813953499998,0.162790697674,0.0,0.255813953488,0.0,0.0,18637,0.0811111111111,2,6,0.0104166666667,0.46875,0.171875,0.03125,101.677095293,17930,0.004397537379069999,425,227,551.79,-0.0591289186517,1,1,1,0,1,0.00580046403712,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.545454545455,0.0909090909091,0.0909090909091,0.0,0.0464453452085,28222,1
0.0043822949917700004,629.65,0.238654386279,0.337237781051,0.0035861755107800004,8.64912883631,1109.32192046,142.0,640.19,0.419451765642,0.0425,11.612033634400001,1.22579083737,246.589631158,0.132526954832,0.0011496328043800001,1.45193893336,114.231111655,35.1126182965,611.8,-0.151791018092,1.05868224236,0.00517467524646,623.61,0.17518296586399998,1.3107580441700002,5.5994198861,102.19537527700001,0.0778828434175,1.30583165912,109.752355989,13.334504994000001,1.3997448299500002,0.14633232022099998,0.00345042484306,1782,632.1,0.41560501289000007,0.0275,289,614.26,0,227,37,1,0,2,0.05855042558680001,0.136029411765,0.0036764705882399995,0.327205882353,0.0,0.341911764706,0.183823529412,0.00735294117647,192.778473443,0.0720203456754,53354,1438567,0.0,1191,0.03375,614.74,1,0,4,0.286231884058,0.0036231884058,0.144927536232,0.0,0.34782608695699996,0.20289855072500002,0.0144927536232,-1.0,0.00113890949333,81110,0.0,1182,0.419451765642,0.02875,-0.10178323231000001,0,80,2,663,6,0,0,0.201186484395,0.106524633822,0.00266311584554,0.00798934753662,113.160558228,391,0.0,1066,0.33482320508900004,0.032222222222199996,1,1370,10,0,0.38509156564400004,0.303379543297,0.0006779661016950001,0.928813559322,0.059661016949199994,0.00677966101695,19878,0.00335443541965,3156,0.0425,3,1,233,4,0.0869228785143,0.0871287128713,0.00594059405941,0.0930693069307,0.0019801980198,0.342574257426,0.007920792079209999,260.638296166,55061,0.0425,8,53,0.0064,0.6192,0.172,0.0424,199.42661867900003,46476,0.0039573412033,1282,252,615.55,-0.07870271579589999,4,1,5,0,0,0.0152179520248,0.0454545454545,0.0113636363636,0.056818181818199996,0.0,0.534090909091,0.0,0.352272727273,183.80757366900002,0.0738988908429,49690,0
0.00528149496149,599.25,0.00506557334976,0.5220809443559999,0.00422041360053,7.57981765865,746.258240163,108.0,630.6,0.325660652568,0.095,9.09112781935,1.25857420758,193.78815165900002,0.0385382006214,0.00166572055707,1.6185299530000001,121.36901061,37.303234501300004,586.94,-0.419722906615,0.9680881090819999,0.00675316877445,611.0,0.243908907367,1.22423985884,5.479461887849999,127.618196456,0.0667912481685,1.1897132133200001,107.08693184399999,13.8795887353,1.38079208526,0.00827152414194,0.00453852163238,958,630.59,0.205437497861,0.095,220,-1.0,0,122,23,5,2,4,0.0578199052133,0.166666666667,0.036231884058,0.405797101449,0.0144927536232,0.268115942029,0.0797101449275,0.0289855072464,158.725372268,0.07176643169460001,-1,845555,0.0,958,0.03125,-1.0,5,2,1,0.436241610738,0.0335570469799,0.10738255033600001,0.0134228187919,0.28187919463100003,0.120805369128,0.0067114093959700005,138.815154284,0.00206611328504,-1,1.6858687112899999e-06,691,0.325660652568,0.045,-1.0,2,55,2,281,11,5,0,0.17109004739300002,0.154494382022,0.005617977528089999,0.030898876404499998,90.7164538549,-1,1.6858687112899999e-06,683,0.311233874003,0.045,1,569,13,0,0.311374407583,0.19274705563,0.0015455950540999997,0.8794435857809999,0.0834621329212,0.020092735703200002,-1,0.004538624306170001,766,0.035,4,2,100,2,0.0701421800948,0.0844444444444,0.0177777777778,0.06666666666669999,0.008888888888889999,0.36888888888899996,0.008888888888889999,132.188460599,-1,0.07875,6,29,0.0118811881188,0.540594059406,0.20396039604000002,0.057425742574300005,139.093368548,-1,0.00559394537677,350,178,600.0,-1.0,4,2,4,0,0,0.016113744075799998,0.0975609756098,0.0487804878049,0.0975609756098,0.0,0.536585365854,0.0,0.21951219512200001,0.0,0.0858485092781,-1,1
0.00438591558925,623.51,0.119077663259,0.40623545051,0.0036554043871300005,7.430575155650001,1151.59744356,141.0,711.75,0.14502729023299998,0.06625,10.6104459511,1.2061925371,237.174561404,-0.0248962493142,0.00165723157768,1.65147193904,118.42198661,37.171399070700005,555.93,-0.266923037981,0.836443791605,0.00597325253147,602.46,0.112590256515,1.28604867323,21.582013481799997,120.178598265,0.05677299427540001,1.26830396689,116.292058744,14.8662962505,1.45328344871,-0.14528416154,0.004780389619729999,958,625.21,0.0898843329127,0.01625,209,577.14,0,133,19,3,1,4,0.05833333333330001,0.130136986301,0.0205479452055,0.486301369863,0.00684931506849,0.239726027397,0.0890410958904,0.027397260274,139.39661641,0.0579625351478,34951,956352,0.0,849,0.01625,577.05,2,0,0,0.477272727273,0.022727272727299998,0.25,0.0,0.170454545455,0.0795454545455,0.0,157.550105409,0.00115561031628,34643,0.0,891,0.13205247674599999,0.0422222222222,-0.20204897054600002,2,53,2,326,4,1,0,0.175,0.136597938144,0.00515463917526,0.0103092783505,119.62434921299999,424,0.0,924,0.14502729023299998,0.06625,1,847,6,0,0.40394736842100004,0.317812391151,0.0010952902519200001,0.927710843373,0.0580503833516,0.0065717415115,3756,0.0036845671692399993,741,0.0544444444444,3,1,61,1,0.0381578947368,0.0729927007299,0.021897810219,0.0729927007299,0.0072992700729899995,0.372262773723,0.0072992700729899995,0.0,37241,0.0544444444444,3,16,0.00974025974026,0.5324675324679999,0.204545454545,0.0519480519481,0.0,36358,0.00421229991575,541,237,576.79,-0.127443792995,0,1,2,1,2,0.00877192982456,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.516129032258,0.0645161290323,0.290322580645,124.090374537,0.0323336407449,41205,1
0.0054433003313,542.66,0.18876937711599998,0.539327077706,0.00450604493975,7.8481796826100005,717.578118582,100.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.21614338323,207.86607142900002,0.0991173549474,0.000928774351144,1.5377846746500001,112.67965264899999,36.3776119403,534.94,-0.12028355102800001,0.9708751433499999,0.00683652336703,585.29,0.186058386518,1.3162146376600001,13.230745716500001,111.156859176,0.0530101217368,1.29600731714,93.7421721234,11.810393024300001,1.3340970323399999,0.0911737155968,0.0049395606602099995,716,588.28,0.24570017966899999,0.012777777777799999,202,542.15,0,123,10,4,2,1,0.0686383928571,0.07092198581560001,0.0283687943262,0.368794326241,0.0141843971631,0.33333333333299997,0.177304964539,0.00709219858156,-1.0,0.0598161494909,20128,775510,0.0,583,0.022222222222199998,-1.0,0,2,0,0.295454545455,0.0,0.147727272727,0.022727272727299998,0.329545454545,0.204545454545,0.0,-1.0,0.00105629705184,-1,0.0,1407,0.222656759588,0.02875,-0.0619972531764,0,55,2,212,2,1,1,0.155691964286,0.201465201465,0.00732600732601,0.00732600732601,110.384546932,599,0.0,799,0.26467711385299997,0.0325,3,816,6,0,0.500558035714,0.363359843783,0.0034013605442199998,0.925170068027,0.05215419501130001,0.0068027210884399995,200,0.00389510394493,1299,0.02625,3,1,123,3,0.09598214285710001,0.0636042402827,0.0106007067138,0.0989399293286,0.00353356890459,0.378091872792,0.0106007067138,0.0,20369,0.03625,4,9,0.00941176470588,0.477647058824,0.284705882353,0.0211764705882,0.0,20369,0.00631458094145,283,158,600.0,-1.0,1,0,1,0,1,0.00613839285714,0.07142857142860001,0.0,0.07142857142860001,0.0,0.642857142857,0.07142857142860001,0.14285714285700002,0.0,0.0575304556057,-1,0
0.00521343651088,652.22,-0.045059283065999996,0.5167894474170001,0.004060863365199999,7.6663182269000005,911.2891747489999,133.0,703.36,0.209845211096,0.0775,12.9330278883,1.2903442898100002,184.17768421099998,-0.00662957488499,0.00233785749306,1.4944311657,141.035540774,39.2141882674,476.74,-0.182022891869,1.15631574616,0.006007355156359999,623.68,0.055761151191999994,1.27002701236,24.4296122316,127.665281031,0.036635279398199994,1.21100228391,121.06454363,15.386283170999999,1.6031037028900001,0.027227066024700004,0.00551072623499,591,698.41,0.137558862005,0.04375,181,593.26,0,140,14,17,8,2,0.058947368421099995,0.0853658536585,0.103658536585,0.353658536585,0.0487804878049,0.262195121951,0.134146341463,0.0121951219512,100.31192359,0.0352966029574,26756,933953,0.0,866,0.03125,-1.0,11,1,0,0.256097560976,0.134146341463,0.170731707317,0.0121951219512,0.292682926829,0.134146341463,0.0,137.084169197,0.0019382087409699998,-1,1.49188711785e-06,591,0.16799521951699997,0.0775,-0.163000168424,2,82,10,461,12,2,1,0.243789473684,0.143859649123,0.017543859649099998,0.021052631578900003,80.4495371502,482,2.98377423571e-06,708,0.209845211096,0.05,9,778,13,0,0.384842105263,0.24242568910300002,0.00990099009901,0.8558855885590001,0.101210121012,0.014301430143,3830,0.00483587824186,650,0.032222222222199996,6,2,104,2,0.0614736842105,0.0701754385965,0.026315789473700002,0.07456140350880001,0.00877192982456,0.35526315789499996,0.00877192982456,107.23737768299999,22726,0.044375,6,17,0.0118577075099,0.571146245059,0.20750988142299998,0.0335968379447,108.76389878,158,0.00490654205607,525,203,600.0,-1.0,2,1,0,0,5,0.00884210526316,0.0606060606061,0.030303030303,0.0,0.0,0.515151515152,0.151515151515,0.242424242424,0.0,0.0379092295603,-1,0
