abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_mindistance,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Text,Refs_stddevfixationduration,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_mindistance,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_timetofirstfixation,BarChartLit
0.0061901702529999995,602.92,-0.00370150084787,0.670203415127,0.0045215752859599995,5.953446189299999,1088.22345427,100.0,685.79,0.219890241536,0.08625,12.5999046281,1.38040429273,180.685108888,0.0027163661482800003,0.0016381884216199998,1.50306230391,158.152405929,39.9333849729,549.19,-0.27990306496899997,1.14268264822,0.00668420591618,622.5,0.085077573334,1.29990152455,21.6592497233,138.89480681,0.0318651861753,1.23572140625,135.036687973,12.7306098524,1.86591256562,0.0061628407279,0.00575184880855,416,667.04,0.154127964364,0.015,560.68,0,77,1,9,4,0.0453207769276,0.11235955056199999,0.011235955056200002,0.191011235955,0.101123595506,0.40449438202200005,0.13483146067399998,0.04494382022469999,-1.0,2040,653763,0.0226034100208,0.00527050069757,0.0,500,0.02125,560.94,4,3,3,0.320512820513,0.0512820512821,0.115384615385,0.0384615384615,0.33333333333299997,0.102564102564,0.0384615384615,-1.0,0.00148838349017,2498,0.0,466,0.127823053496,0.0325,566.1,-0.112209258181,2,45,4,242,15,6,1,0.19599764567400002,0.14285714285700002,0.0126984126984,0.047619047619,74.7704116468,258,0.0,516,0.17385664751600002,0.03125,1,503,6,1,0.341377280753,0.00174520069808,0.8778359511339999,0.0977312390925,71.008866118,6496,0.00491054272172,808,0.0288888888889,3,2,88,6,0.06768687463209999,0.038674033149199996,0.07182320441989999,0.011049723756899998,0.342541436464,0.0331491712707,118.40296938,2207,808,0.0333333333333,10,59,0.0499040307102,0.0786948176583,0.0191938579655,0.562380038388,0.15930902111300002,0.113243761996,102.540186249,1457,0.0046101159114899995,608,216,568.51,-0.102344916606,6,0,5,4,2,0.0588235294118,0.0,0.0490196078431,0.0392156862745,0.019607843137299998,0.323529411765,0.0,1457,1
0.0051298822929,618.3,-0.0924221320768,0.55880111007,0.00446501426324,5.386021403119999,893.531112164,108.0,670.99,0.185762655026,0.04625,10.1340386073,1.15679852551,190.515594542,0.019178483436,0.0011533065373699998,1.70095969408,128.424106264,37.0178117048,564.86,-0.28367417321,1.08182972499,0.00749117641988,633.37,0.135341662364,1.29163515772,11.8570347113,116.018427683,0.06505647029619999,1.29192277276,115.657130515,12.0055226724,1.6304243806299998,-0.08025154764110001,0.00445517758255,998,656.38,0.168376105832,0.02,570.94,0,107,5,0,3,0.052144249512700004,0.14400000000000002,0.04,0.248,0.0,0.424,0.12,0.024,-1.0,18628,701454,-0.0663423082859,0.00421280043208,0.0,675,0.023333333333299996,569.81,1,1,3,0.284210526316,0.0105263157895,0.18947368421100003,0.0105263157895,0.326315789474,0.147368421053,0.0315789473684,115.000225861,0.0010523218585399999,15988,0.0,625,0.15968283123500002,0.01875,582.19,-0.195002772321,0,35,1,350,5,0,0,0.196393762183,0.0895140664962,0.0025575447570300005,0.0127877237852,62.7627610857,425,1.27712289754e-05,700,0.170114760752,0.0277777777778,0,738,5,1,0.388401559454,0.0,0.937738246506,0.052096569250300005,65.811087563,883,0.00426101174256,591,0.015,1,0,54,2,0.041910331384,0.132231404959,0.123966942149,0.0,0.272727272727,0.0165289256198,0.0,-1,816,0.015,5,20,0.08947368421049999,0.136842105263,0.013157894736799998,0.557894736842,0.142105263158,0.052631578947400004,104.795717494,14905,0.005674908796109999,408,176,569.01,-0.123717920626,1,0,5,1,1,0.030303030303,0.0,0.151515151515,0.030303030303,0.030303030303,0.212121212121,70.4488256612,15372,0
0.00539099798085,580.01,-0.0518303755548,0.490344254094,0.0037442156774699998,7.2616128810300005,796.283308138,108.0,619.8,0.264226165927,0.0925,9.087596688460001,1.4488313098299999,216.265659707,-0.0038430598129899998,0.00183229842734,1.4124629125100001,150.48082852299999,45.643835616400004,503.54,-0.19549243986499998,0.976023343743,0.00522278175515,612.25,0.0389035597988,1.3425697857299999,12.313864157100001,114.345367063,0.0381369366363,1.26382148522,107.777340313,15.911354731900001,1.25957726591,-0.0351958207399,0.0035080617958600006,1399,610.69,0.264226165927,0.025,544.58,0,52,2,2,3,0.023100844069300002,0.267857142857,0.035714285714300006,0.25,0.035714285714300006,0.303571428571,0.0535714285714,0.0535714285714,-1.0,14549,896187,-0.018561265925099997,0.00381617844665,0.0,1074,0.0188888888889,-1.0,1,2,0,0.297297297297,0.013513513513499999,0.135135135135,0.027027027026999998,0.337837837838,0.18918918918900002,0.0,-1.0,0.00185721154373,-1,0.0,750,0.13114972740800002,0.02375,504.77,-0.110807433535,0,67,2,293,5,0,1,0.171923589516,0.182065217391,0.0054347826087,0.013586956521700002,103.05724301,350,0.0,1557,0.165931069294,0.04375,2,998,5,0,0.49222567747699997,0.00187090739008,0.9335827876520001,0.0579981290926,102.683387404,600,0.00376637247737,774,0.025,1,1,45,0,0.0297645490893,0.08,0.09,0.01,0.36,0.0,0.0,13699,924,0.025,5,8,0.110619469027,0.106194690265,0.0221238938053,0.517699115044,0.199115044248,0.0353982300885,0.0,13191,0.00368898978434,924,271,600.0,-1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0588235294118,0.294117647059,0.0,-1,0
0.00612789402951,573.49,0.012400831857,0.667261183067,0.004611741000560001,6.82668334403,1044.33992763,125.0,630.68,0.37817145498000004,0.07,9.66981414476,1.3366821179700001,181.17485182,0.0793288148774,0.00158324393596,1.3957747450799998,120.550768101,41.6411451398,489.27,-0.25866132635,0.980656367294,0.006360645673060001,564.98,0.30632365400899997,1.2991324531100001,23.118472597100002,132.964746868,0.06077234092619999,1.24053469266,108.44097318799999,14.7441330201,1.26982037991,0.0026034044519699998,0.005517953736170001,508,606.49,0.27039975352400003,0.03625,492.03,0,203,22,9,4,0.08594411515660001,0.121212121212,0.0952380952381,0.33333333333299997,0.038961038961,0.272727272727,0.121212121212,0.017316017316,88.0907497869,15473,945587,0.0026034044519699998,0.0050275127667200005,0.0,583,0.01625,494.41,6,4,2,0.328671328671,0.041958041958,0.22377622377599998,0.027972027971999998,0.25174825174800003,0.11188811188799999,0.013986013985999999,105.87125304899999,0.0014527412721500003,15914,0.0,666,0.303057844874,0.0625,490.85,-0.137826388354,2,61,2,347,13,4,1,0.183319220999,0.141860465116,0.0046511627907,0.030232558139499998,79.5841041266,375,0.0,558,0.330817222522,0.04,4,798,18,0,0.38484335309100004,0.00443458980044,0.8847006651880001,0.0643015521064,74.4680326413,1965,0.00511388365008,416,0.02,2,1,76,2,0.0596951735817,0.116751269036,0.18781725888300002,0.0050761421319799995,0.284263959391,0.010152284264,0.0,15664,666,0.04125,6,19,0.0901639344262,0.147540983607,0.012295081967200002,0.52868852459,0.15778688524599999,0.038934426229500003,90.0244090831,15664,0.004877133746010001,666,205,505.42,-0.0496495417084,1,0,2,1,3,0.03125,0.0,0.0625,0.03125,0.09375,0.3125,0.0,16222,1
0.00464718895202,626.77,0.0747324818778,0.360623584802,0.0035048217851200002,9.866449011210001,1885.31045981,300.0,680.22,0.291745771488,0.09875,12.251031993900002,1.33132065811,163.983838384,0.03707841606,0.0032556518429299997,1.53198443195,156.787589716,46.8536585366,431.87,-0.293156713842,1.24544434581,0.00532594386683,638.16,0.107801173628,1.2319415383499999,6.22440288615,110.04192252799999,0.0438959428708,1.1659847964899999,142.448919881,25.868973001700002,1.19577498136,0.0127286848464,0.00701172870984,508,678.33,0.182205730066,0.035,618.86,0,110,3,3,14,0.031746031746,0.0202702702703,0.0202702702703,0.22972972973,0.0202702702703,0.452702702703,0.162162162162,0.09459459459460001,70.4126760898,33901,1484434,0.054064549534,0.005502795775270001,0.0,575,0.02875,619.48,3,0,7,0.307692307692,0.0384615384615,0.128205128205,0.0,0.320512820513,0.115384615385,0.0897435897436,101.34917729200001,0.0033531780614400003,20777,0.0,583,0.240075940628,0.045,612.3,-0.185683465654,0,87,3,787,16,6,1,0.26868686868700004,0.0966666666667,0.0033333333333300003,0.0177777777778,75.4098265181,866,0.0,550,0.291745771488,0.09875,1,915,9,2,0.298124098124,0.000970873786408,0.888349514563,0.09417475728160002,77.6162918445,10684,0.006140997297960001,600,0.03625,5,2,235,4,0.0793650793651,0.0254237288136,0.0423728813559,0.004237288135590001,0.41101694915299997,0.00847457627119,87.9716900382,31469,791,0.04,12,88,0.031876138433500005,0.053734061930800006,0.0109289617486,0.59927140255,0.209471766849,0.08014571949,104.25246491600001,20669,0.004344958684100001,791,230,618.66,-0.12367966862299999,4,2,7,2,9,0.0213903743316,0.0106951871658,0.037433155080199995,0.0106951871658,0.048128342246,0.35294117647100004,144.75624121,26564,1
0.00371194934533,633.35,0.136041309168,0.367630372011,0.00334799956365,9.465626659389999,992.0546918160001,92.0,680.97,0.5454633308,0.145555555556,12.543261472100001,1.11178028169,278.82582938400003,0.10489010057800001,0.000708164352318,1.50253355541,109.407527574,34.1053473492,540.56,-0.45783022391500006,1.04823024692,0.005002667018199999,605.42,0.17516696311299998,1.32898751343,23.2178810841,117.126831759,0.0395504953603,1.3567122302599999,108.847624006,11.3028182061,1.60459196519,0.19612713486900002,0.00364278617949,1133,641.68,0.257610305352,0.023125,558.75,0,165,2,4,6,0.0325829383886,0.13170731707299999,0.00975609756098,0.307317073171,0.019512195122,0.331707317073,0.170731707317,0.029268292682900002,141.782231678,75023,2227695,0.19752447965199998,0.00398387018413,0.0,666,0.026875,-1.0,4,5,4,0.27411167512699997,0.0203045685279,0.137055837563,0.0253807106599,0.37563451776600004,0.147208121827,0.0203045685279,105.15480846,0.00108531742455,-1,0.0,1099,0.226868720111,0.04,543.69,-0.00788520355526,2,114,0,769,13,5,0,0.183846761453,0.126245847176,0.0,0.0143964562569,123.555681584,450,5.9271658012e-07,2007,0.226868720111,0.085,2,2020,6,0,0.441153238547,0.00093370681606,0.9430438842200001,0.0518207282913,156.42601613,1124,0.00322236914742,1357,0.03,5,0,176,5,0.0495655608215,0.0874035989717,0.0899742930591,0.0,0.344473007712,0.012853470437000001,168.628170837,75523,1357,0.03,10,61,0.0702515177797,0.059843885516,0.00867302688638,0.6444058976579999,0.154379878578,0.05290546400690001,168.166635506,75523,0.0033951053897300003,824,294,557.89,0.0396245190914,5,0,3,0,5,0.0434782608696,0.0,0.0260869565217,0.0,0.0434782608696,0.339130434783,0.0,82335,0
0.00421992589134,609.76,0.0936852442279,0.43263651461400005,0.0037971761817099997,7.04762984344,915.006226095,167.0,655.04,0.334140865299,0.0675,9.22727782976,1.11537176742,231.296689084,0.030224858118400002,0.0013921873695200001,1.6828292048700002,118.037102731,37.4328358209,580.96,-0.37946936497699996,1.00814413245,0.00634371858887,644.42,0.11385248986600001,1.25732884494,9.97453827559,115.780221765,0.0576418418958,1.28446329911,111.599046795,15.270998862899999,1.31229343829,0.0936852442279,0.003937520809510001,1282,641.11,0.262779842272,0.024444444444400002,588.25,0,272,5,5,1,0.07035695809619999,0.09032258064519999,0.0161290322581,0.435483870968,0.0161290322581,0.3,0.138709677419,0.00322580645161,151.569683656,37291,1389321,0.0843772847026,0.0037914902108600003,0.0,1058,0.0675,585.96,9,2,1,0.282828282828,0.0454545454545,0.166666666667,0.010101010100999999,0.32323232323199996,0.166666666667,0.00505050505051,153.099045219,0.0015132812827499998,39132,9.42880310773e-07,1083,0.309319639898,0.01875,586.96,-0.134359764143,2,61,3,551,18,2,2,0.166580444904,0.09546165884189999,0.00469483568075,0.0281690140845,118.444217501,442,0.0,1974,0.20693208512000003,0.0475,0,1487,14,0,0.409984480083,0.0,0.9411392405060001,0.0443037974684,110.08851753,2615,0.0034105252937199995,1566,0.051875,7,0,177,4,0.07268494568030001,0.09903381642510001,0.11835748792300001,0.0,0.328502415459,0.009661835748790001,0.0,39540,1566,0.05875,10,23,0.0862068965517,0.10459770114900001,0.0114942528736,0.532183908046,0.21724137930999998,0.026436781609200002,164.61892094700002,37466,0.00427872860636,833,233,608.0,-0.10488455897900001,0,0,7,1,6,0.0,0.0,0.166666666667,0.0238095238095,0.14285714285700002,0.190476190476,0.0,37466,1
0.00575011005279,505.35,-0.0541942801131,0.589164218921,0.00440131174517,5.66366766996,878.267219504,117.0,603.12,0.181023490224,0.0811111111111,11.487085421300002,1.31623987884,186.84758364299998,0.029997450090999998,0.00128342078961,1.33656002413,139.20696638,40.8139686684,469.87,-0.338758435836,0.977001466757,0.005795143468640001,589.62,0.13825662289,1.33325311189,24.6896600994,117.752064656,0.0395366228216,1.2797928713700002,114.07405705299999,13.207285291199998,1.5508817136700002,-0.0262313283947,0.006220452848970001,358,603.12,0.181023490224,0.02625,511.72,0,75,5,2,1,0.0398300584174,0.151162790698,0.058139534883699995,0.27906976744199996,0.023255813953499998,0.348837209302,0.127906976744,0.0116279069767,-1.0,19095,665440,0.0264048160164,0.0054405196914300005,0.0,450,0.0166666666667,518.77,1,1,2,0.297619047619,0.011904761904799999,0.107142857143,0.011904761904799999,0.369047619048,0.17857142857099997,0.0238095238095,-1.0,0.0012607457943,18196,0.0,691,0.159640056557,0.04125,469.87,-0.11834458111400001,0,60,1,335,2,1,0,0.217737652682,0.15037593985,0.0025062656641599997,0.005012531328319999,0.0,17,0.0,625,0.148125899967,0.07375,0,835,3,0,0.48858204992,0.0,0.923672566372,0.070796460177,79.2821712419,3931,0.0050330744895,674,0.025,2,0,42,0,0.037174721189599996,0.0978260869565,0.163043478261,0.0,0.260869565217,0.0,0.0,18637,674,0.0811111111111,2,6,0.118226600985,0.172413793103,0.00985221674877,0.47290640394100003,0.177339901478,0.029556650246299998,99.2621630406,17930,0.004397537379069999,425,227,551.79,-0.0591289186517,1,1,1,0,1,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.0909090909091,0.0909090909091,0.0,28222,1
0.00438755029412,633.28,0.18479984774500002,0.34491139362400003,0.0036184419299899995,8.55998827599,1109.32192046,142.0,644.03,0.419451765642,0.0425,11.612033634400001,1.2163817585299999,243.843489993,0.132673884589,0.0011554289425999998,1.4719990040600002,114.638163714,35.1887938173,611.8,-0.151791018092,1.05868224236,0.005292806240410001,623.61,0.17518296586399998,1.30792449346,6.2596794099399995,102.263965089,0.07778776735460001,1.30597166479,108.81168454600001,13.354124900499999,1.3903749646099999,0.22519075164500002,0.00339556313084,1782,636.89,0.41560501289000007,0.0275,614.26,0,255,1,1,2,0.0573420283337,0.123333333333,0.0033333333333300003,0.37,0.0033333333333300003,0.326666666667,0.166666666667,0.00666666666667,199.771483624,53354,1520136,0.23288425715,0.00289448989572,0.0,1191,0.03375,614.74,1,0,4,0.286231884058,0.0036231884058,0.144927536232,0.0,0.34782608695699996,0.20289855072500002,0.0144927536232,-1.0,0.00113890949333,81110,0.0,1182,0.419451765642,0.02875,612.05,-0.10178323231000001,0,84,2,722,6,0,0,0.18979087025,0.10319410319399999,0.002457002457,0.00737100737101,110.177501562,391,0.0,1149,0.33482320508900004,0.032222222222199996,1,1475,10,0,0.36046773105499996,0.0006313131313130001,0.931186868687,0.058080808080799996,107.78464333299999,19878,0.00336998763039,3156,0.0425,3,1,240,4,0.07780526197439999,0.08445297504799999,0.09404990403069999,0.00191938579655,0.345489443378,0.0076775431861800005,257.698616239,55061,3156,0.0425,8,53,0.0751761942052,0.0759592795615,0.0062646828504300004,0.615505090055,0.17541111981199997,0.041503523884099995,198.19483496599997,46476,0.0039573412033,1282,252,615.55,-0.07870271579589999,4,1,5,0,0,0.0454545454545,0.0113636363636,0.056818181818199996,0.0,0.0,0.352272727273,183.80757366900002,49690,0
0.005326447106529999,602.78,-0.0189790575916,0.52891696095,0.00423241310018,7.436165355599999,746.258240163,117.0,630.6,0.325660652568,0.095,10.9757544873,1.26575492567,193.01435014400002,0.0347668224896,0.00167472502764,1.60827000696,123.512226471,37.6049883991,583.58,-0.47101811929,0.888949936646,0.00672871947687,611.0,0.243908907367,1.2385288404500001,5.546525042610001,127.67402228,0.06536368261969999,1.20003024552,106.799397737,13.8931750051,1.38350961131,-0.0157731067994,0.00447355807637,958,630.59,0.205437497861,0.095,-1.0,0,140,7,2,5,0.0574005740057,0.157232704403,0.0440251572327,0.389937106918,0.0125786163522,0.276729559748,0.0880503144654,0.0314465408805,154.029731784,-1,977164,-0.0221850083838,0.00477137176938,0.0,958,0.03125,-1.0,5,2,1,0.42675159235699994,0.031847133758,0.11464968152899999,0.0127388535032,0.286624203822,0.12101910828,0.0063694267515899995,136.087178969,0.00203334202658,-1,1.4660692923e-06,691,0.325660652568,0.045,600.0,-1.0,2,58,2,298,13,5,0,0.157441574416,0.153439153439,0.0052910052910100005,0.0343915343915,0.0,-1,1.4660692923e-06,683,0.311233874003,0.045,3,742,16,0,0.344813448134,0.00360144057623,0.890756302521,0.0708283313325,76.72194694390001,-1,0.004577880132560001,766,0.035,5,2,109,2,0.0668306683067,0.0813008130081,0.0772357723577,0.008130081300810001,0.361788617886,0.008130081300810001,129.131715701,-1,1008,0.07875,7,30,0.0737018425461,0.08542713567839999,0.0117252931323,0.5678391959800001,0.189279731993,0.050251256281399995,134.429480115,-1,0.00565948750197,350,176,600.0,-1.0,4,2,4,0,0,0.0909090909091,0.0454545454545,0.0909090909091,0.0,0.0,0.227272727273,0.0,-1,1
0.0043121313285,608.48,0.08015322279739999,0.389943071125,0.00360774650095,7.60580830695,1151.59744356,141.0,711.75,0.167733213835,0.06625,10.6104459511,1.20159758587,241.00302228900003,-0.0215113871618,0.00168454796237,1.64969324895,116.053680685,36.8286728806,555.93,-0.266923037981,0.836443791605,0.00588871815143,602.46,0.112590256515,1.29188379862,25.539951687800002,116.72843678299999,0.0564683541773,1.27621962253,113.152780582,14.523177221700001,1.4242682311200001,0.0298758205351,0.004780389619729999,958,625.21,0.0898843329127,0.01625,577.14,0,133,3,1,4,0.0502455610125,0.130136986301,0.0205479452055,0.486301369863,0.00684931506849,0.239726027397,0.0890410958904,0.027397260274,139.39661641,34951,956352,0.005548045246850001,0.00403493781449,0.0,849,0.01625,577.05,2,0,0,0.477272727273,0.022727272727299998,0.25,0.0,0.170454545455,0.0795454545455,0.0,157.550105409,0.0011561343722200001,34643,0.0,891,0.14502729023299998,0.0422222222222,555.93,-0.20204897054600002,2,67,2,332,6,1,1,0.160181337363,0.16301703162999998,0.00486618004866,0.014598540146,119.717960519,424,0.0,1299,0.15800210372,0.06625,1,1126,6,0,0.462410275784,0.00082850041425,0.9328914664460001,0.056338028169,144.408954135,3756,0.0036845671692399993,741,0.0544444444444,3,1,61,1,0.032867397053299996,0.0729927007299,0.0729927007299,0.0072992700729899995,0.372262773723,0.0072992700729899995,0.0,37241,841,0.0544444444444,4,16,0.06472491909389999,0.106796116505,0.0129449838188,0.53074433657,0.20388349514600002,0.0517799352751,0.0,36358,0.0039637599094,550,252,576.79,-0.127443792995,0,1,2,1,2,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.0645161290323,0.290322580645,0.0,41205,1
0.00543702643899,527.7,0.186058386518,0.551867942497,0.00455804317961,7.85024331357,717.578118582,117.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.20093714671,204.971593645,0.099026917087,0.00093582568465,1.5370596906600003,113.901575612,36.6657859974,520.61,-0.12028355102800001,0.9708751433499999,0.006911536888239999,585.29,0.186058386518,1.31258765739,15.4879460056,112.97535983,0.05289128550219999,1.29684675109,94.9210647173,11.9551068081,1.34054154955,0.0843962391024,0.0049395606602099995,716,588.28,0.24570017966899999,0.012777777777799999,533.82,0,123,4,2,1,0.05922002888780001,0.07092198581560001,0.0283687943262,0.368794326241,0.0141843971631,0.33333333333299997,0.177304964539,0.00709219858156,-1.0,20128,775510,0.06677480021700001,0.0053862412217899995,0.0,583,0.022222222222199998,-1.0,0,2,0,0.28260869565200003,0.0,0.14130434782600002,0.0217391304348,0.336956521739,0.217391304348,0.0,-1.0,0.00104455156678,-1,0.0,1407,0.222656759588,0.02875,531.09,-0.0619972531764,0,62,2,236,2,1,1,0.149735194993,0.20394736842099997,0.00657894736842,0.00657894736842,106.973557179,599,0.0,799,0.26467711385299997,0.0325,3,876,7,0,0.464612421762,0.0031545741324899997,0.921135646688,0.055730809674,92.19718292559999,200,0.00392596747056,1299,0.02625,4,1,131,3,0.08762638420800001,0.0639730639731,0.09427609427610001,0.0033670033669999998,0.373737373737,0.010101010100999999,0.0,20369,1299,0.03625,5,9,0.08,0.104444444444,0.011111111111099999,0.482222222222,0.284444444444,0.02,0.0,20369,0.00631458094145,283,158,600.0,-1.0,1,0,1,0,1,0.07142857142860001,0.0,0.07142857142860001,0.0,0.07142857142860001,0.14285714285700002,0.0,-1,0
0.00518077775728,637.94,-0.0222320149321,0.513513937615,0.0040690465410100005,7.66926652487,911.2891747489999,133.0,703.36,0.209845211096,0.07875,12.9330278883,1.27973163553,184.614545455,-0.007353329888609999,0.00233647978642,1.50093259979,140.364731552,39.0879249707,476.74,-0.182022891869,1.15631574616,0.006045180527520001,623.68,0.055761151191999994,1.27252825362,23.3331960798,126.86060037700001,0.0357762222922,1.21565069855,120.158302865,15.1561725616,1.59443918021,-0.0260365596211,0.005597081015979999,591,698.41,0.137558862005,0.04375,593.26,0,158,19,8,2,0.0574545454545,0.08556149732619998,0.101604278075,0.35294117647100004,0.04278074866309999,0.262032085561,0.14438502673800002,0.0106951871658,97.0149702809,26756,1049789,-0.012720653209599999,0.005456940350000001,0.0,866,0.03125,-1.0,11,1,0,0.26,0.11,0.17,0.01,0.3,0.15,0.0,128.473325437,0.0019374916446,-1,1.30057446374e-06,608,0.16799521951699997,0.0775,476.74,-0.163000168424,2,97,10,513,15,3,2,0.237454545455,0.15109034267899998,0.0155763239875,0.023364485981299997,81.8881475652,482,2.60114892748e-06,708,0.209845211096,0.07875,11,957,14,0,0.406181818182,0.00990099009901,0.8613861386139999,0.0990099009901,84.8282948416,3830,0.0048433521532200005,650,0.032222222222199996,9,2,123,4,0.0636363636364,0.0661764705882,0.07720588235289999,0.00735294117647,0.34926470588200004,0.0147058823529,106.072898377,22726,675,0.044375,7,24,0.05641025641030001,0.0905982905983,0.0119658119658,0.5589743589739999,0.210256410256,0.0410256410256,106.587855393,158,0.005292936667279999,525,188,600.0,-1.0,2,1,2,1,6,0.044444444444399996,0.022222222222199998,0.044444444444399996,0.022222222222199998,0.133333333333,0.24444444444400001,0.0,-1,0
0.00477890900276,548.71,0.123162587228,0.47178468530199996,0.0037297275908300003,6.73379139735,573.726437614,117.0,626.9,0.220759336261,0.05875,8.69282481233,1.28676307354,235.865413762,0.0893005335803,0.0012690982714,1.35392392726,129.515090762,41.7826544944,523.85,-0.251224941848,0.894230994489,0.00500690792814,626.9,0.038365411839199996,1.3937456620500002,20.0426121054,98.7381074876,0.043404193910099996,1.3492846054499998,95.183540221,12.3412783976,1.34128943585,0.0191660513737,0.0030581039755400003,516,606.93,0.110363013585,0.005,561.53,0,7,1,1,1,0.0021218551076099997,0.0,0.125,0.25,0.125,0.375,0.0,0.125,-1.0,-1,362166,0.051164985482800004,0.00362796833773,0.0,433,0.05625,564.63,1,0,0,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.416666666667,0.08333333333330001,0.0,110.37979887600001,0.00314941942094,11501,0.0,725,0.19836008238400002,0.03,524.96,-0.08323053777530001,0,119,0,541,4,1,0,0.207941800546,0.17894736842099998,0.0,0.00601503759398,90.01679486440001,375,0.0,1691,0.220759336261,0.035,0,1899,16,2,0.634131555017,0.0,0.932253313697,0.0559646539028,130.21375209200002,841,0.00453001132503,508,0.00777777777778,3,1,7,1,0.0036374658987600003,0.0588235294118,0.0,0.0588235294118,0.235294117647,0.0588235294118,136.054467703,26424,1782,0.01875,6,11,0.08,0.013333333333299998,0.08,0.41333333333300004,0.0933333333333,0.146666666667,0.0,11717,0.0039637599094,600,252,545.49,-0.0416319234335,0,1,0,1,0,0.0,0.0454545454545,0.0,0.0454545454545,0.0,0.363636363636,149.074581231,11925,1
