abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_labels,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevpupilvelocity,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_meanfixationduration,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevdistance,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilsize,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_proptransfrom_legend,Text_stddevpupilsize,Text_timetofirstfixation,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_labels,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_proptransfrom_labels,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Viz,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_stddevpupilsize,labels_timetofirstfixation,Viz_fixationrate,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_meanpupilvelocity,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proportiontime,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevdistance,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.0059881233889000005,645.22,0.127823053496,0.648227473137,0.00450719334216,5.94010171306,1088.22345427,100.0,660.11,0.219890241536,0.026666666666700003,12.5999046281,1.33884941372,182.610364683,0.015370320009299998,0.0015605336262699999,1.5691349712399998,157.779361926,40.566084788000005,3.4276919027099995,-0.17468342149399999,1.18880180587,0.00696379746393,622.5,0.085077573334,1.31052231751,22.7457204855,139.186366321,0.0347022284741,1.26956657439,145.455100792,13.057229678699999,1.9372123004599997,0.0127390684451,0.00581395348837,250,638.21,0.0916538010512,0.00722222222222,172,560.68,0,11,2,0,1,2,1,0.021113243761999998,0.153846153846,0.0,0.0769230769231,0.0769230769231,0.46153846153800004,0.153846153846,0.0769230769231,0.00125419340386,2040,129185,0.007806897657189999,0.00469483568075,0.0,500,0.0175,213.0,560.94,1,0,1,0.0268714011516,0.3125,0.0625,0.0,0.0,0.4375,0.125,0.0625,22.1678481943,124.63670283,0.0207530064958,0.00180733215555,2498,0.0,333,0.127823053496,0.00777777777778,-0.053023208726699994,0,10,2,39,2,0,0,0.109404990403,0.18867924528299998,0.0377358490566,0.0,0.0,0.029217877683,258,458,0.0998740856977,0.01875,0,151,0,2,2,0,0.328214971209,0.89880952381,0.077380952381,0.011904761904799999,0.011904761904799999,6496,0.0043295900419399996,808,0.0175,1,0,27,1,0.0614203454894,0.0185185185185,0.0185185185185,0.0555555555556,0.5,0.388888888889,0.0185185185185,169.325131035,0.048889827976699995,2207,0.00482874066443,808,0.0175,3,1,7,0.143953934741,0.047619047619,0.0761904761905,0.00952380952381,0.52380952381,0.247619047619,0.06666666666669999,125.4188119,1457,0.00565326633166,300,176.0,0.0014650229357800002,-0.033294525575200004,1,0,1,1,1,0.0172744721689,0.0121772120915,0.07142857142860001,0.0,0.07142857142860001,0.428571428571,0.07142857142860001,0.28571428571400004,12.191566000999998,0.029022810736700003,1457,1
0.005412462931510001,616.36,0.07970470494310002,0.653735838019,0.0046877283832,4.6922481419199995,893.531112164,92.0,638.8,0.170114760752,0.01625,10.1340386073,1.16498095395,178.122494432,0.0773339080396,0.0009069586106180001,1.6647652929199999,146.55922487200002,38.5610859729,3.35842182742,-0.0159213156235,1.19829516797,0.007664921323180001,633.37,0.135341662364,1.23274450568,5.4816986036,124.589950275,0.0306634508555,1.2497818125,129.771164218,11.632783710999998,1.8106124898,0.0901366344595,0.00488758553275,391,631.82,0.128387042686,0.005,204,615.98,0,30,1,0,0,7,2,0.0668151447661,0.025641025641,0.0,0.205128205128,0.0,0.538461538462,0.179487179487,0.0512820512821,0.000680303397235,18628,158373,0.107523183653,0.0038593481989699996,0.0,466,0.003125,259.11111111099996,628.14,0,0,0,0.0857142857143,0.555555555556,0.0,0.0,0.0,0.444444444444,0.0,0.0,1.7194948216400001,99.5570746412,0.013059554949000001,0.000665689393796,15988,0.0,308,0.15968283123500002,0.01625,-0.0037507311877499998,0,11,1,89,0,0,0,0.23385300668200001,0.108910891089,0.0,0.0,0.0,0.0285273619451,425,425,0.170114760752,0.01375,0,171,0,1,0,0,0.41648106904200005,0.934426229508,0.0601092896175,0.00546448087432,0.0,883,0.00390143737166,591,0.004444444444439999,0,0,14,2,0.0423162583519,0.0,0.0,0.192307692308,0.538461538462,0.192307692308,0.0769230769231,146.325360451,0.0254565148899,-1,0.004948979591840001,591,0.005625,1,3,14,0.21603563474399998,0.0254237288136,0.161016949153,0.0254237288136,0.5677966101690001,0.0932203389831,0.118644067797,90.58076506629999,14905,0.005747126436779999,366,174.0,0.00107280841993,0.0362383319583,1,0,3,1,1,0.0378619153675,0.0306744649079,0.0454545454545,0.0,0.13636363636399998,0.5,0.0454545454545,0.227272727273,3.8440286886300004,0.023487530205799998,15372,0
0.005624378353470001,592.08,-0.0064634078779700005,0.504554041989,0.0038784131052399997,7.654803446789999,796.283308138,100.0,616.62,0.165931069294,0.0925,7.975583305780001,1.4603876632100001,204.096153846,0.0107964093563,0.00197259956411,1.39329562692,147.867836256,44.097633136099994,3.10843467366,-0.19549243986499998,1.06385111694,0.00532819873196,612.25,0.0389035597988,1.33801393383,4.7973340990099995,114.395006154,0.0316044095734,1.2484360302600002,106.21408033200001,16.1484010018,1.23722931252,-0.027634659460499998,0.00456065673457,375,610.69,0.09183168875509999,0.0125,219,592.32,0,15,5,1,1,0,1,0.0262237762238,0.3125,0.0625,0.375,0.0625,0.125,0.0,0.0625,0.00187128437981,14549,214385,-0.062416001346000005,0.00515907136715,0.0,408,0.01625,193.0,-1.0,1,1,0,0.020979020979,0.266666666667,0.06666666666669999,0.2,0.06666666666669999,0.2,0.2,0.0,1.48760368282,88.43487588459999,0.0236859012076,0.00200985166198,-1,0.0,425,0.0978806177787,0.02125,-0.0835872529285,0,23,0,26,0,0,0,0.09790209790210001,0.46938775510200004,0.0,0.0,0.0,0.0285645922856,350,700,0.165931069294,0.04375,2,304,0,1,0,0,0.6066433566430001,0.924012158055,0.0668693009119,0.0030395136778099997,0.0,600,0.00457102672293,426,0.02125,0,0,9,0,0.022727272727299998,0.05,0.0,0.1,0.45,0.4,0.0,0.0,0.0211740018905,13699,0.00510421097405,426,0.02125,0,1,1,0.0629370629371,0.023255813953499998,0.13953488372099998,0.023255813953499998,0.5581395348839999,0.23255813953499999,0.023255813953499998,0.0,13191,0.0052910052910100005,242,189.0,0.00231733091787,-1.0,0,0,0,0,0,0.00524475524476,0.0035214547893600004,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,3.51257478442,0.0138914885507,-1,0
0.00599510265034,544.07,0.0858815373951,0.623005563909,0.004593792414279999,6.64576758674,893.174829155,109.0,588.93,0.307956558577,0.06888888888889999,8.41905937982,1.3135740111,183.930194805,0.07893435014660001,0.00141409570492,1.4554031240799998,117.693597599,42.0545905707,2.4790631374700003,-0.137826388354,1.00850943493,0.006598991002139999,564.98,0.30632365400899997,1.29912239562,19.205537365599998,121.601862189,0.0560535276384,1.2396706117899998,108.29250098700001,14.8520731594,1.17740497237,0.11527381961,0.005896805896810001,325,582.32,0.263868135254,0.01875,169,519.44,0,48,11,5,1,7,3,0.0779220779221,0.19298245614,0.08771929824560001,0.263157894737,0.017543859649099998,0.263157894737,0.122807017544,0.052631578947400004,0.00132286110526,15473,250452,0.0434260186398,0.00468679585399,0.0,491,0.01625,213.0,494.41,1,2,2,0.0844155844156,0.37931034482799997,0.0172413793103,0.241379310345,0.0344827586207,0.22413793103399998,0.0689655172414,0.0344827586207,19.9597756237,112.406562505,0.06746667720340001,0.001373760822,15914,0.0,500,0.29162751290100003,0.0625,-0.137826388354,1,16,1,93,0,0,0,0.181818181818,0.144144144144,0.0,0.0,0.0,0.0614824852411,375,558,0.276931371794,0.04,2,217,4,2,2,0,0.397727272727,0.9041666666670001,0.05416666666669999,0.008333333333329999,0.008333333333329999,1965,0.00517297122535,391,0.01125,0,0,20,1,0.0519480519481,0.111111111111,0.0,0.133333333333,0.444444444444,0.288888888889,0.022222222222199998,0.0,0.0618439651437,15664,0.0053600760785,533,0.0344444444444,1,2,16,0.20129870129900002,0.101351351351,0.0743243243243,0.013513513513499999,0.581081081081,0.114864864865,0.10810810810799999,81.96429918850001,15664,0.00497276817428,533,201.0,0.0012142932157100002,-0.0463837325734,1,0,2,1,3,0.034090909090900005,0.0273420049077,0.0333333333333,0.0,0.06666666666669999,0.46666666666699996,0.1,0.3,19.8036210511,0.057813518855999994,16222,1
0.00467743028836,641.32,0.103667587159,0.34481799416299996,0.0035214352038400003,10.590408354600001,1885.31045981,158.0,660.79,0.19460648947200002,0.09875,11.9323446824,1.33491521715,159.751243781,0.013498499515599999,0.0033451768288699996,1.54406811163,153.823790011,45.8278388278,2.93702318864,-0.23942008974800003,1.24544434581,0.00538323296159,638.16,0.107801173628,1.2259504125299998,4.65462606561,105.528717051,0.04521369236330001,1.1606317193,166.992594846,25.978845213400003,1.2707113285299998,-0.0100060407318,0.00631578947368,508,652.76,0.107801173628,0.026666666666700003,158,631.08,0,24,0,1,0,7,2,0.029850746268700004,0.0,0.030303030303,0.181818181818,0.0,0.515151515152,0.212121212121,0.0606060606061,0.0029975112416399997,33901,297934,0.06439851570590001,0.00711574952562,0.0,325,0.02875,140.0,630.75,0,0,2,0.018656716417900003,0.157894736842,0.0,0.052631578947400004,0.0,0.526315789474,0.157894736842,0.105263157895,6.2336284875,61.8835311579,0.049358186394600004,0.00390806113305,20777,0.0,525,0.155337418019,0.045,-0.185683465654,0,13,0,265,2,1,1,0.36815920398,0.0460992907801,0.00709219858156,0.00354609929078,0.00354609929078,0.04227565373369999,866,508,0.161537797722,0.09875,1,165,0,2,0,0,0.231343283582,0.887096774194,0.09677419354839999,0.010752688172,0.0,10684,0.0063972704979199995,583,0.02875,0,0,49,0,0.07462686567160001,0.05102040816330001,0.0,0.05102040816330001,0.5,0.397959183673,0.0,85.18126236229999,0.0432423573336,31469,0.0062473463941299994,750,0.02875,5,2,12,0.256218905473,0.0433070866142,0.0669291338583,0.007874015748029999,0.625984251969,0.18897637795299999,0.047244094488199995,90.6342959908,20669,0.00459583671263,425,217.0,0.00292692416525,-0.10714532274800001,0,0,2,0,3,0.021144278607,0.0149429187774,0.0,0.0,0.07407407407410001,0.555555555556,0.111111111111,0.259259259259,3.4813322277900003,0.033024111592099996,26564,1
0.0037526354475100002,606.08,0.10110768957499999,0.362945925911,0.0033951949359800004,8.79645402657,940.744610407,75.0,663.83,0.285557201027,0.145555555556,12.543261472100001,1.10840944741,269.776129944,0.0897423489459,0.0007504649748739999,1.46957547213,111.516134779,33.916862745100005,2.83227918752,-0.45783022391500006,1.09073694844,0.004961305962600001,605.42,0.17516696311299998,1.33906087534,15.3792053126,113.618105335,0.0362757339176,1.36632180123,110.846011356,11.2683545527,1.6334446629100001,0.137438653952,0.0038872691933900002,525,639.56,0.161193515275,0.013333333333299998,257,608.96,0,28,3,0,1,11,0,0.019774011299400002,0.0789473684211,0.0,0.184210526316,0.026315789473700002,0.42105263157899997,0.289473684211,0.0,0.000839324611562,75023,366413,0.14023334352,0.00395256916996,0.0,508,0.015625,253.0,-1.0,0,1,1,0.010593220338999999,0.15,0.0,0.15,0.05,0.4,0.2,0.05,5.822241781410001,89.598309933,0.025599458088099998,0.000989395949701,-1,0.0,708,0.19752447965199998,0.0225,-0.00788520355526,0,17,0,270,3,0,0,0.213983050847,0.0586206896552,0.010344827586200001,0.0,0.0,0.0339142226827,450,1715,0.19053775573399998,0.03375,0,264,0,1,0,0,0.206214689266,0.936170212766,0.060283687943299996,0.00354609929078,0.0,1124,0.0032493907392399995,1099,0.012222222222200001,1,0,51,0,0.0480225988701,0.046296296296300006,0.00925925925926,0.101851851852,0.472222222222,0.37037037037,0.0,174.476316658,0.024372068643,75523,0.00337584396099,1099,0.02,2,4,28,0.190677966102,0.025936599423599997,0.0461095100865,0.011527377521600001,0.680115273775,0.149855907781,0.08069164265130001,159.667358679,75523,0.0035409035409000003,625,282.0,0.000622297072522,0.0396245190914,0,0,0,0,0,0.0204802259887,0.01814166447,0.0,0.0,0.0,0.56862745098,0.0,0.43137254901999994,8.7739478573,0.0175778851931,82335,0
0.00411227307049,612.01,0.068864018827,0.41593700024700003,0.0039034078311700002,6.86365793888,915.006226095,167.0,655.04,0.259677189097,0.0475,8.82789725334,1.05689048329,224.548,0.0154481724879,0.0014241395199600002,1.70751681834,111.296740701,37.0397830018,2.6004846124400003,-0.286389769724,1.00814413245,0.00662247765962,644.42,0.11385248986600001,1.26289626489,11.702711145699999,107.692795949,0.051711370307900004,1.29915761981,107.15142385600001,15.191693656500002,1.2302386446,-0.0443828220647,0.00428530223742,1282,641.11,0.250369229571,0.0225,233,594.6,0,104,13,4,0,17,0,0.0832,0.108333333333,0.0333333333333,0.433333333333,0.0,0.283333333333,0.141666666667,0.0,0.00131208254579,37291,412166,0.11540381645400001,0.00419104164848,0.0,808,0.035625,238.0,608.11,2,0,1,0.0384,0.315789473684,0.035087719298199996,0.245614035088,0.0,0.245614035088,0.140350877193,0.017543859649099998,6.866317159049999,143.286574923,0.048085060759699996,0.00135639102369,39132,2.98817876481e-06,866,0.172802900193,0.014375,-0.134359764143,0,23,1,126,3,0,1,0.1248,0.149350649351,0.0194805194805,0.0,0.00649350649351,0.061152429429199996,442,1083,0.205380758532,0.0475,0,671,0,7,3,0,0.5672,0.949080622348,0.036775106082,0.00990099009901,0.004243281471,2615,0.0036673809131399994,1283,0.011875,3,0,50,1,0.0712,0.0839694656489,0.0229007633588,0.17557251908399998,0.381679389313,0.328244274809,0.0076335877862600005,208.805150581,0.04228632156499999,39540,0.00407362703681,1283,0.0125,6,2,9,0.1728,0.0609318996416,0.13261648745500002,0.00716845878136,0.534050179211,0.21146953405000002,0.0322580645161,162.358031007,37466,0.00463743676223,358,215.0,0.00117046865301,-0.10488455897900001,0,0,2,0,2,0.0088,0.00708796003012,0.0,0.0,0.117647058824,0.529411764706,0.117647058824,0.235294117647,12.8540951849,0.049685101123599994,37466,1
0.005782859735550001,575.63,0.0938448760431,0.567908281891,0.00423678515664,5.95592607206,878.267219504,91.0,595.19,0.159640056557,0.0744444444444,9.651288126419999,1.3767857601299998,195.13793103400002,0.0540970010387,0.00116851517248,1.29279219437,133.398475219,39.8556430446,2.96022313876,-0.20387831578200002,1.06330763161,0.00538284686972,589.62,0.13825662289,1.3134096592,2.8697461360000003,124.03281660399999,0.0324844679233,1.26157728088,114.765356162,12.8071793566,1.5353958033200001,0.04449849065769999,0.005754475703319999,358,591.21,0.0987795145816,0.02625,173,574.17,0,27,4,1,1,1,0,0.0581896551724,0.14285714285700002,0.035714285714300006,0.392857142857,0.035714285714300006,0.357142857143,0.035714285714300006,0.0,0.0015188232076400001,19095,187187,0.0576575267605,0.00619286346211,0.0,450,0.0166666666667,161.0,575.41,0,0,2,0.04525862068969999,0.172413793103,0.0,0.0689655172414,0.0,0.51724137931,0.172413793103,0.0689655172414,2.81826817564,-1.0,0.029947079722500002,0.0012865287966500002,18196,0.0,691,0.159640056557,0.01375,-0.0525494006003,0,14,0,154,1,1,0,0.375,0.08235294117650001,0.005882352941180001,0.005882352941180001,0.0,0.0329975733581,17,625,0.144836140941,0.02125,0,139,0,0,0,0,0.349137931034,0.8910256410259999,0.10897435897399999,0.0,0.0,3931,0.00487106017192,616,0.025,0,0,10,0,0.0366379310345,0.0952380952381,0.0,0.23809523809500002,0.47619047618999993,0.190476190476,0.0,0.0,0.0388281789797,18637,0.00515697095811,616,0.0744444444444,1,0,2,0.122844827586,0.15873015873,0.222222222222,0.0,0.428571428571,0.14285714285700002,0.031746031746,99.77349347399999,17930,0.00405515004055,425,246.0,0.0014328972868199999,-0.045969882548900005,1,1,0,0,1,0.010775862069,0.010691245838,0.14285714285700002,0.14285714285700002,0.0,0.428571428571,0.14285714285700002,0.14285714285700002,3.9426011534900005,0.0444726402538,28222,1
0.0043495041407,622.99,0.282892042931,0.316261160828,0.00351218004614,9.062025614089999,937.3469696660001,117.0,634.13,0.38483099087,0.0425,11.293336983900002,1.24152717594,253.286612194,0.12102546213500001,0.00116871929114,1.4494589950499999,109.534075254,34.7135217723,2.79953951761,-0.151791018092,1.1363062263600001,0.00506516316771,623.61,0.17518296586399998,1.32151612455,4.405316218409999,96.3935079994,0.0761400250221,1.31033473448,101.02181846799999,12.8707278374,1.29241704031,0.18095309499200002,0.0033044196613000003,1782,629.9,0.307895935822,0.015,302,616.0,0,72,21,0,0,20,2,0.0452545568825,0.223404255319,0.0,0.20212765957400003,0.0,0.340425531915,0.212765957447,0.0212765957447,0.0009178104109020001,53354,554306,0.0905544053105,0.0026512826807399996,0.0,1191,0.01375,377.0,616.84,1,0,2,0.0678818353237,0.23076923076900002,0.00699300699301,0.132867132867,0.0,0.370629370629,0.244755244755,0.013986013985999999,2.8591855211199997,231.98281841,0.0767947041192,0.00095075446936,81110,0.0,1182,0.338669957841,0.02,-0.088319597677,0,27,0,191,0,0,0,0.140163419233,0.123853211009,0.0,0.0,0.0,0.0731660032228,391,1066,0.327129699584,0.0211111111111,0,542,0,3,0,0,0.367064739158,0.9458987783600001,0.0488656195462,0.00523560209424,0.0,19878,0.00350103516184,3156,0.0425,2,0,153,3,0.130735386549,0.0754716981132,0.0062893081761,0.062893081761,0.48113207547200004,0.36477987421400004,0.00943396226415,264.029523675,0.0723998396045,55061,0.0038235620081999997,3156,0.0425,5,0,28,0.346951602766,0.0723404255319,0.043971631205699996,0.0,0.634042553191,0.20283687943300002,0.039716312056699996,195.87219434,46476,0.00465251526607,458,214.0,0.0008905380333949999,-0.0729325866673,3,1,3,0,0,0.020113136392200002,0.0150101915665,0.0652173913043,0.0217391304348,0.0652173913043,0.521739130435,0.0,0.326086956522,4.99465983534,0.0735004585403,49690,0
0.0049808481916,613.54,0.0659786384013,0.546086172594,0.00423783994965,7.02242242481,746.258240163,100.0,627.64,0.245511882764,0.095,9.09112781935,1.18137770261,195.516005122,0.0455160258452,0.00162770596081,1.64321218655,125.04619593700001,38.231155778899996,2.8488331272400003,-0.214542055915,1.1186200509100002,0.006892339440689999,611.0,0.243908907367,1.24116023002,2.64216576308,136.243848794,0.0527423978625,1.20680204302,114.875351296,14.653841406199998,1.4301961596700001,0.017889376518500002,0.004846021572609999,425,619.4,0.157348235979,0.095,206,-1.0,0,31,6,1,1,4,2,0.0396927016645,0.162162162162,0.027027027026999998,0.324324324324,0.027027027026999998,0.297297297297,0.10810810810799999,0.0540540540541,0.00348811628303,-1,273735,0.0130804503302,0.00509525919362,0.0,541,0.02,196.0,-1.0,2,0,0,0.029449423815599996,0.307692307692,0.0769230769231,0.153846153846,0.0,0.307692307692,0.153846153846,0.0,2.69296943786,114.175701921,0.0447513707875,0.00183214256849,-1,0.0,691,0.23749700578299998,0.03625,-1.0,0,7,2,59,5,2,0,0.0960307298335,0.0933333333333,0.06666666666669999,0.026666666666700003,0.0,0.05090271941169999,-1,591,0.18139286692,0.0277777777778,0,171,0,3,2,0,0.243277848912,0.914438502674,0.0588235294118,0.0160427807487,0.0106951871658,-1,0.00455721147925,558,0.0325,2,0,27,0,0.0473751600512,0.0689655172414,0.0344827586207,0.0689655172414,0.465517241379,0.362068965517,0.0,123.184594996,0.0420925181068,-1,0.004793196753,616,0.07625,3,2,9,0.158770806658,0.061224489795900006,0.0748299319728,0.0136054421769,0.598639455782,0.17006802721099998,0.061224489795900006,116.049540865,-1,0.0057232049948,283,174.0,0.0013363888888900002,-1.0,1,0,2,0,0,0.0140845070423,0.00929629647544,0.06666666666669999,0.0,0.133333333333,0.533333333333,0.0,0.266666666667,1.91967071463,0.06055812704530001,-1,1
0.00436734374764,595.55,-0.0479730603873,0.38189402475900003,0.00364532897007,7.15752761152,671.97039344,91.0,635.51,0.13205247674599999,0.06625,8.52320650873,1.20542712637,240.682442748,-0.005358627140460001,0.0013984909075800001,1.61813424995,116.03244927799999,37.2081218274,2.7096356738300003,-0.250704521123,1.0075848040200002,0.00582658730268,602.46,0.112590256515,1.29549917638,8.390235030289999,100.506932756,0.0413617111878,1.2986983604100002,108.818087867,13.627825536,1.45018411909,-0.0723008356755,0.005668556185399999,484,606.4,0.049338040765699996,0.0075,176,577.14,0,34,5,1,1,4,4,0.051908396946599995,0.119047619048,0.0238095238095,0.380952380952,0.0238095238095,0.261904761905,0.0952380952381,0.0952380952381,0.000987191971461,34951,276791,-0.0609478738743,0.004821389436770001,0.0,508,0.008125,207.0,577.05,0,0,0,0.0335877862595,0.416666666667,0.0,0.25,0.0,0.20833333333299997,0.125,0.0,8.8919962751,91.3374173574,0.029367702524200002,0.0009939518496359999,34643,0.0,533,0.13205247674599999,0.02,-0.11284712782299999,0,16,0,103,2,1,0,0.192366412214,0.131147540984,0.016393442623,0.008196721311479999,0.0,0.0418175540661,424,924,0.10448099808599999,0.06625,0,343,1,2,0,0,0.557251908397,0.942307692308,0.0494505494505,0.005494505494510001,0.0,3756,0.00378534847473,741,0.0075,2,0,22,0,0.051908396946599995,0.104166666667,0.0416666666667,0.0625,0.458333333333,0.33333333333299997,0.0,140.487247345,0.0377929069927,37241,0.00425048188603,841,0.0075,4,1,10,0.131297709924,0.05833333333330001,0.09166666666670001,0.008333333333329999,0.508333333333,0.21666666666700002,0.08333333333330001,134.46464656700002,36358,0.00462962962963,375,216.0,0.0010420209750599998,-0.052838615444900004,0,1,1,1,2,0.0213740458015,0.0162533458028,0.0,0.0434782608696,0.0434782608696,0.478260869565,0.08695652173910001,0.304347826087,4.76293024243,0.017394620171199998,41205,1
0.0052805261916499995,569.14,0.0871072297002,0.536854275061,0.00443384223919,7.058785372889999,610.351543569,84.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.19783364694,208.68436154900002,0.113616459571,0.000908551724138,1.55084740037,118.045719838,37.4440366972,2.8596268485400005,-0.07013022496969999,1.08354726066,0.006797289178460001,585.29,0.186058386518,1.35986368143,5.3565614193,101.770187528,0.0467904902162,1.34703990246,91.6516148802,11.190080882,1.33091529434,0.104728668586,0.0048395313296,516,588.28,0.24570017966899999,0.00777777777778,206,566.9,0,38,1,1,0,8,1,0.054519368723099995,0.022727272727299998,0.022727272727299998,0.386363636364,0.0,0.363636363636,0.181818181818,0.022727272727299998,0.000778807246875,20128,239658,0.103373173287,0.00528820729773,0.0,416,0.022222222222199998,189.0,-1.0,0,1,0,0.014347202295600001,0.153846153846,0.0,0.153846153846,0.0769230769231,0.38461538461499994,0.23076923076900002,0.0,2.7011833602099995,-1.0,0.07450045101769999,0.00162188141348,-1,0.0,450,0.222656759588,0.02875,-0.010488431819,0,25,0,33,0,0,0,0.08895265423239998,0.43103448275899997,0.0,0.0,0.0,0.0469379816711,599,799,0.26467711385299997,0.0311111111111,0,469,3,3,3,0,0.7259684361550001,0.9361277445110001,0.045908183632699995,0.0059880239521,0.0059880239521,200,0.0045286125977799995,550,0.00375,1,0,20,0,0.0473457675753,0.0980392156863,0.019607843137299998,0.156862745098,0.392156862745,0.33333333333299997,0.0,0.0,0.0528160540417,20369,0.00465719957245,608,0.004375,3,0,1,0.08751793400289999,0.08433734939760001,0.16867469879500002,0.0,0.457831325301,0.240963855422,0.0120481927711,0.0,20369,0.00615384615385,208,162.0,0.000927177177177,-1.0,0,0,0,0,1,0.00286944045911,0.00172961581241,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,1.34160747942,0.047325702355699995,-1,0
