abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_labels,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevdistance,Relevant bars_stddevpupilsize,Relevant bars_stddevpupilvelocity,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_enddistance,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_meanfixationduration,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevdistance,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_proptransfrom_legend,Text_stddevdistance,Text_timetofirstfixation,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_labels,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_proptransfrom_Relevant bars,Refs_proptransfrom_Viz,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilsize,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_Viz,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_stddevpupilsize,labels_timetofirstfixation,Viz_fixationrate,Viz_leftclicrate,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Refs,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_maxpupilsize,legend_meanfixationduration,legend_meanpupilvelocity,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proportiontime,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevdistance,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.00621052761649,625.61,-0.0053455577771599995,0.589733336025,0.00448235402687,6.081414666869999,954.4643629669999,83.0,648.52,0.14097550893,0.01875,12.5999046281,1.3978847219400001,186.973529412,0.0151591086659,0.00148264706615,1.6112833849700001,145.402357851,39.6390977444,3.2415986883700003,-0.17468342149399999,1.18880180587,0.00709488946487,622.5,0.085077573334,1.3147062688700002,18.1551776479,126.59625637299999,0.0318391120666,0.00137581291491,1.2690858439200001,131.252483471,12.6113685436,1.83842133651,0.00581395348837,250,638.21,0.0916538010512,0.00722222222222,172.0,560.68,0,11,2,0,1,2,1,0.0323529411765,0.153846153846,0.0,0.0769230769231,0.0769230769231,0.46153846153800004,0.153846153846,0.0769230769231,18.963978061400002,0.0290668358475,0.00125419340386,2040,129185,628.6,0.00469483568075,0.0,500,213.0,560.94,1,0,1,0.0411764705882,0.3125,0.0625,0.0,0.0,0.4375,0.125,0.0625,22.1678481943,2498,0.0,333,0.127823053496,0.00777777777778,-0.053023208726699994,0,10,2,39,2,0,0,0.167647058824,0.18867924528299998,0.0377358490566,0.0377358490566,0.0,0.0,18.0939974075,258,458,0.0998740856977,0.01875,0,151,0,2,2,0,0.502941176471,0.89880952381,0.0,0.011904761904799999,6496,0.0043295900419399996,808,0.14097550893,0.0175,1,0,27,1,0.0941176470588,0.0185185185185,0.0185185185185,0.0555555555556,0.0,0.5,0.388888888889,0.0185185185185,169.325131035,0.048889827976699995,2207,0.00482874066443,0.0,808,0.0175,3,1,7,0.22058823529399998,0.047619047619,0.0285714285714,0.0761904761905,0.00952380952381,0.52380952381,0.247619047619,0.06666666666669999,125.4188119,1457,0.00565326633166,300,0.09494191490980002,176.0,0.0014650229357800002,-0.033294525575200004,1,0,1,1,1,0.026470588235299998,0.018572745196400002,0.07142857142860001,0.0,0.07142857142860001,0.428571428571,0.07142857142860001,0.28571428571400004,12.191566000999998,0.029022810736700003,1457,1
0.00521509807143,628.05,0.112739148412,0.635976712469,0.00469975292727,4.75565881289,757.542934746,92.0,638.8,0.170114760752,0.01625,10.1340386073,1.1192472149200001,177.46571428599998,0.0812451007213,0.000903859726217,1.69118815005,140.689048465,38.011627907,3.29570453199,-0.0159213156235,1.21571605106,0.00781191217661,633.37,0.135341662364,1.23081154856,5.40018566416,119.961973295,0.031310589671099995,0.000798865224597,1.25996753793,120.23128626,11.113246041300002,1.7628165377200002,0.0050890585241699995,391,631.82,0.128387042686,0.005,196.0,619.8,0,22,1,0,0,4,2,0.06285714285709999,0.035714285714300006,0.0,0.25,0.0,0.5,0.14285714285700002,0.07142857142860001,3.96149218464,0.035003643445300006,0.000669124566224,18628,108549,628.15,0.0038593481989699996,0.0,466,259.11111111099996,628.14,0,0,0,0.0857142857143,0.555555555556,0.0,0.0,0.0,0.444444444444,0.0,0.0,1.7194948216400001,15988,0.0,308,0.15968283123500002,0.01625,0.020590437683700002,0,7,1,80,0,0,0,0.257142857143,0.0795454545455,0.0113636363636,0.0,0.0,0.0,5.03898677958,425,425,0.170114760752,0.01375,0,135,0,0,0,0,0.417142857143,0.944055944056,0.0,0.0,883,0.00380710659898,591,0.126648387767,0.004444444444439999,0,0,7,2,0.0257142857143,0.0,0.0,0.153846153846,0.0,0.538461538462,0.153846153846,0.153846153846,154.205220404,0.032537377961300004,-1,0.00498078838765,0.0,591,0.004444444444439999,1,1,12,0.2,0.035714285714300006,0.011904761904799999,0.14285714285700002,0.011904761904799999,0.595238095238,0.05952380952380001,0.14285714285700002,87.6761167552,14905,0.005694760820049999,366,0.131864352525,175.0,0.00104461756374,0.050147571313399995,1,0,3,0,0,0.042857142857099996,0.03514108465080001,0.052631578947400004,0.0,0.157894736842,0.526315789474,0.0,0.263157894737,1.63972063405,0.019880831135799998,15372,0
0.005357405146890001,597.57,0.07368490168439999,0.54021651916,0.00392418077296,7.5218005155,549.306826979,91.0,616.62,0.165931069294,0.041111111111099996,7.975583305780001,1.3805113508899998,201.59409594099998,0.0272027704144,0.00206446266183,1.4209773132299999,152.97337607,44.677018633500005,3.2243380457099997,-0.16827225925900002,1.20291387737,0.00545271417201,612.25,0.0389035597988,1.30077141913,5.834731827490001,118.02584760399999,0.0287193682521,0.00230662125348,1.22606865361,99.0232660753,16.7509710481,1.26207476294,0.004444444444439999,375,610.69,0.09183168875509999,0.0125,225.0,601.74,0,5,0,0,1,0,1,0.0184501845018,0.0,0.0,0.33333333333299997,0.166666666667,0.33333333333299997,0.0,0.166666666667,1.55065426209,0.0443997874668,0.0020980333469600002,14549,44971,-1.0,0.0,0.0,-1,-1.0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0.0,333,0.0978806177787,0.0175,-0.07148939488139999,0,7,0,6,0,0,0,0.070110701107,0.538461538462,0.0,0.0,0.0,0.0,4.77129595348,350,525,0.165931069294,0.035,0,96,0,0,0,0,0.44280442804399994,0.941176470588,0.0,0.0,600,0.0058309037900900005,243,0.079733830708,0.0125,0,0,1,0,0.0073800738007399995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03766577168719999,13699,0.00580270793037,0.0,300,0.0175,0,1,1,0.0774907749077,0.0,0.0,0.15,0.05,0.65,0.1,0.05,0.0,13191,0.0052910052910100005,242,0.00714668242507,189.0,0.00231733091787,-1.0,0,0,0,0,0,0.0110701107011,0.00734579657196,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,3.51257478442,0.0138914885507,-1,0
0.00602839818188,541.79,0.0679195871524,0.63913685584,0.00453582994271,6.656563734630001,893.174829155,109.0,588.93,0.307956558577,0.06888888888889999,8.41905937982,1.3382488351000001,184.38901601799998,0.0817789000441,0.00140619585771,1.39178701663,124.63617503100001,42.5531914894,2.5432775250799997,-0.137826388354,1.00850943493,0.0062262331247,564.98,0.30632365400899997,1.29790144647,14.648224499100001,127.040551575,0.056507086173700004,0.0018754688646099998,1.2366793164799998,122.008578586,16.101292153,1.27225640201,0.00587947084762,325,582.32,0.263868135254,0.01875,170.0,527.71,0,36,8,4,1,2,2,0.0823798627002,0.205128205128,0.102564102564,0.358974358974,0.025641025641,0.205128205128,0.0512820512821,0.0512820512821,16.4670126484,0.06334586281349999,0.00134017582554,15473,171881,541.26,0.0040725657164,0.0,491,245.0,494.41,1,2,1,0.07551487414189999,0.388888888889,0.0277777777778,0.222222222222,0.0555555555556,0.222222222222,0.0555555555556,0.0277777777778,19.7067229118,15914,0.0,500,0.29162751290100003,0.0625,-0.137826388354,1,14,1,64,0,0,0,0.185354691076,0.175,0.0125,0.0,0.0,0.0,11.0774693802,375,558,0.276931371794,0.04,2,174,3,2,2,0,0.453089244851,0.8969072164949999,0.015463917525799998,0.0103092783505,1965,0.005591397849459999,358,0.307956558577,0.008125,0,0,8,1,0.029748283752900003,0.166666666667,0.0,0.111111111111,0.0,0.444444444444,0.222222222222,0.0555555555556,0.0,0.0818786071322,15664,0.0055335239324899995,0.0,516,0.0105555555556,1,2,9,0.13729977116699998,0.102941176471,0.0147058823529,0.102941176471,0.0294117647059,0.529411764706,0.0882352941176,0.132352941176,86.9360762626,15664,0.0047885075818,516,0.24753908957899998,208.0,0.00123006050605,-0.0463837325734,1,0,2,1,1,0.027459954233400002,0.0227665025347,0.0769230769231,0.0,0.153846153846,0.38461538461499994,0.0769230769231,0.23076923076900002,15.834804522699999,0.0610816801899,16222,1
0.00481721969682,641.56,0.0519977562996,0.35068536273,0.00367125669061,9.75862458573,710.422255439,125.0,656.27,0.190472903003,0.05375,7.849596565010001,1.31830491835,161.559190031,0.014617083885500001,0.00316678969489,1.54096953012,147.573439737,45.587982832600005,2.8849780977,-0.23942008974800003,1.24544434581,0.005604422784420001,638.16,0.107801173628,1.23299132033,4.03384940525,105.024976085,0.0441912628539,0.0029031479374,1.16498622459,127.574768881,23.7655979952,1.14430598016,0.00634824667473,508,643.04,0.107801173628,0.0175,157.0,631.08,0,21,0,1,0,7,1,0.0327102803738,0.0,0.0344827586207,0.172413793103,0.0,0.51724137931,0.241379310345,0.0344827586207,2.15338323467,0.040657282450099995,0.00266870735732,33901,254672,636.64,0.0109090909091,0.0,108,91.6666666667,630.75,0,0,1,0.0134529147982,0.0,0.0,0.0,0.0,0.75,0.0,0.25,2.99287345543,20777,0.0,525,0.12433551950300001,0.045,-0.18154987918499998,0,11,0,240,1,1,0,0.41744548286600003,0.0434782608696,0.0,0.00395256916996,0.00395256916996,0.0,4.5412680202499995,866,508,0.11400155333100001,0.0277777777778,1,107,0,0,0,0,0.19158878504700003,0.8699186991869999,0.0,0.0,10684,0.00648999459167,308,0.140869865378,0.023125,0,0,41,0,0.0747663551402,0.0125,0.0,0.0625,0.0,0.5125,0.4125,0.0,65.9561427462,0.0445180560551,31469,0.006246646738709999,0.0,750,0.0275,3,2,9,0.253894080997,0.00990099009901,0.0148514851485,0.07920792079210001,0.00990099009901,0.648514851485,0.19306930693100002,0.0445544554455,89.35758377319999,20669,0.0049616599007700005,425,0.06439851570590001,201.545454545,0.00266847363946,-0.10714532274800001,0,0,1,0,1,0.049327354260099994,0.034945855203999995,0.0,0.0,0.0555555555556,0.555555555556,0.0555555555556,0.33333333333299997,2.40323528115,0.0352864087175,26564,1
0.00393017674448,621.69,0.109491758278,0.361888978943,0.0034378981591300004,8.61314373425,940.744610407,75.0,663.83,0.19752447965199998,0.0475,12.543261472100001,1.14685580617,265.986155485,0.0924338245677,0.0007238574388060002,1.4824007312600003,111.57026233299999,34.109026963699996,2.82766066801,-0.45783022391500006,1.09073694844,0.0050637782546999995,605.42,0.17516696311299998,1.34587372567,16.3721580041,112.62910157799999,0.0343973547354,0.000911399601925,1.36285793712,110.976230053,11.154214581300002,1.62556585119,0.0038872691933900002,525,639.56,0.161193515275,0.013333333333299998,257.0,608.96,0,28,3,0,1,11,0,0.029818956336500002,0.0789473684211,0.0,0.184210526316,0.026315789473700002,0.42105263157899997,0.289473684211,0.0,9.152915095680001,0.021380950663299998,0.000839324611562,75023,366413,611.12,0.00395256916996,0.0,508,253.0,-1.0,0,1,1,0.015974440894599998,0.15,0.0,0.15,0.05,0.4,0.2,0.05,5.822241781410001,-1,0.0,708,0.19752447965199998,0.0225,-0.00788520355526,0,17,0,270,3,0,0,0.32268370606999996,0.0586206896552,0.0,0.010344827586200001,0.0,0.0,18.6449632586,450,1715,0.19053775573399998,0.03375,0,264,0,1,0,0,0.31096911608100003,0.936170212766,0.0,0.00354609929078,1124,0.0032493907392399995,1099,0.17097492876200002,0.012222222222200001,1,0,51,0,0.07241746538869999,0.046296296296300006,0.00925925925926,0.101851851852,0.0,0.472222222222,0.37037037037,0.0,174.476316658,0.024372068643,75523,0.00337584396099,0.0,1099,0.02,2,4,28,0.287539936102,0.025936599423599997,0.005763688760810001,0.0461095100865,0.011527377521600001,0.680115273775,0.149855907781,0.08069164265130001,159.667358679,75523,0.0035409035409000003,625,0.155604136141,282.0,0.000622297072522,0.0396245190914,0,0,0,0,0,0.030883919062799997,0.028004882902700003,0.0,0.0,0.0,0.56862745098,0.0,0.43137254901999994,8.7739478573,0.0175778851931,82335,0
0.00408839589947,614.94,0.0673126922395,0.40524763544,0.00386293472782,6.97164322041,915.006226095,167.0,655.04,0.259677189097,0.035625,8.04189757622,1.0616117745,226.597349643,0.010524202899499999,0.0014668113909100003,1.70109989564,109.785230486,37.1228273465,2.56305908585,-0.162283642719,1.00814413245,0.006531046805100001,644.42,0.11385248986600001,1.26522746692,12.8906543445,106.827322043,0.0496705618401,0.00142257179408,1.3007646476299999,105.77808586799999,15.388057724600001,1.2028447557100002,0.00411439020674,1282,641.11,0.250369229571,0.0225,243.0,594.6,0,81,11,3,0,10,0,0.0825688073394,0.119565217391,0.0326086956522,0.478260869565,0.0,0.260869565217,0.108695652174,0.0,6.76411473215,0.0348038566123,0.00130624694026,37291,304490,614.99,0.004309252218,0.0,558,232.0,610.7,2,0,1,0.03465851172269999,0.317073170732,0.0487804878049,0.21951219512200001,0.0,0.243902439024,0.14634146341499998,0.0243902439024,7.86178261661,39132,0.0,866,0.14953300138,0.014375,-0.134359764143,0,21,0,75,3,0,1,0.102956167176,0.21,0.0,0.03,0.0,0.01,13.090389352699999,442,1083,0.205380758532,0.02625,0,553,0,6,3,0,0.598369011213,0.943686006826,0.0,0.010238907849799998,2615,0.0032501572656700004,1283,0.13246840891699999,0.011875,3,0,34,0,0.0632008154944,0.1,0.0333333333333,0.155555555556,0.0,0.37777777777800003,0.33333333333299997,0.0,231.613655137,0.0393094927921,39540,0.00391696962589,0.0,1283,0.011875,6,1,8,0.170234454638,0.0471698113208,0.0283018867925,0.132075471698,0.00471698113208,0.556603773585,0.193396226415,0.0377358490566,171.601738413,37466,0.00474833808167,358,0.0843772847026,210.0,0.0012161188004600001,-0.10488455897900001,0,0,2,0,1,0.0101936799185,0.00794291360856,0.0,0.0,0.133333333333,0.533333333333,0.06666666666669999,0.266666666667,13.443319716500001,0.048123756296,37466,1
0.00581179384523,577.42,0.0527228882219,0.551362386513,0.00423248606518,6.01608411257,878.267219504,91.0,595.19,0.159640056557,0.0744444444444,9.651288126419999,1.3844877712700001,197.633879781,0.05542292560269999,0.00117403710916,1.31363607845,134.346896223,39.9734219269,2.96484515454,-0.20387831578200002,1.10627422587,0.005468799734529999,589.62,0.13825662289,1.3209219509899999,2.66072011711,120.97286027700001,0.0332391973549,0.00137428543707,1.2780739202,117.272772105,12.948589031900001,1.5492289197799998,0.005469755469760001,325,591.21,0.0987795145816,0.02625,182.0,575.41,0,17,4,1,0,0,0,0.046448087431699994,0.235294117647,0.0588235294118,0.294117647059,0.0,0.41176470588200004,0.0,0.0,3.3976403259099994,0.0224311600961,0.00163279748233,19095,124539,584.94,0.00619286346211,0.0,450,161.0,575.41,0,0,2,0.057377049180300004,0.172413793103,0.0,0.0689655172414,0.0,0.51724137931,0.172413793103,0.0689655172414,2.81826817564,18196,0.0,691,0.159640056557,0.01375,-0.0525494006003,0,8,0,143,1,1,0,0.42349726776,0.0522875816993,0.0,0.006535947712420001,0.006535947712420001,0.0,2.62835823745,17,458,0.141546381916,0.01625,0,101,0,0,0,0,0.31147540983600003,0.901785714286,0.0,0.0,3931,0.00507399577167,275,0.10371415312000001,0.025,0,0,7,0,0.032786885245900003,0.125,0.0,0.1875,0.0,0.4375,0.25,0.0,0.0,0.0397908847043,18637,0.00497006664408,0.0,475,0.0744444444444,1,0,0,0.120218579235,0.227272727273,0.022727272727299998,0.227272727273,0.0,0.40909090909100004,0.113636363636,0.0,83.5192499744,17930,0.00339750849377,425,0.10535903263299999,294.0,0.00159291559001,0.019825297965,1,1,0,0,0,0.008196721311479999,0.009671942603649999,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,3.43066637871,0.022966237012999997,28222,1
0.00440609328472,631.77,0.28866217206,0.32048139632399997,0.00358764474126,8.79980635824,937.3469696660001,117.0,632.28,0.338669957841,0.0425,11.293336983900002,1.2309401282899999,247.191780822,0.122194018854,0.0011946394128099999,1.4427124068200001,109.27727466299999,34.5968634686,2.7951859653500004,-0.151791018092,1.1363062263600001,0.00515230515219,623.61,0.17518296586399998,1.3460568373100001,4.1304214745,96.88332861069999,0.0774001919213,0.00114088364652,1.3284078561200001,102.797665585,12.896592395499999,1.3021625001100001,0.00324870051979,1782,629.9,0.307895935822,0.015,307.0,616.0,0,65,20,0,0,18,1,0.0494672754947,0.23809523809500002,0.0,0.22619047619000002,0.0,0.309523809524,0.214285714286,0.011904761904799999,2.7464994009400003,0.0694250536439,0.000939474290096,53354,439629,630.54,0.0025913449080100003,0.0,1191,385.0,619.26,1,0,0,0.0684931506849,0.211382113821,0.008130081300810001,0.14634146341499998,0.0,0.373983739837,0.26016260162599997,0.0,2.8906216898799997,81110,0.0,1182,0.338669957841,0.02,-0.088319597677,0,22,0,158,0,0,0,0.140791476408,0.12222222222200001,0.0,0.0,0.0,0.0,3.66798397066,391,1066,0.327129699584,0.0211111111111,0,458,0,3,0,0,0.37366818873700003,0.946280991736,0.0,0.0061983471074399995,19878,0.0037336652146900003,941,0.300202430317,0.0425,1,0,122,3,0.12785388127900002,0.089552238806,0.0037313432835799996,0.07089552238810001,0.0,0.455223880597,0.369402985075,0.011194029850700001,155.651306905,0.0779760014152,55061,0.00394239910685,0.0,1207,0.0425,3,0,25,0.34398782344000006,0.0735042735043,0.00512820512821,0.044444444444399996,0.0,0.635897435897,0.19829059829100001,0.042735042735,144.11099904,46476,0.00464451589854,458,0.28096866655499997,215.0,0.0008882597754550001,-0.0729325866673,1,1,2,0,0,0.0197869101979,0.0151720474404,0.025641025641,0.025641025641,0.0512820512821,0.564102564103,0.0,0.33333333333299997,5.27831689169,0.0784641115005,49690,0
0.00496510200294,612.28,0.0210953273107,0.55476681381,0.004287232202429999,6.79495850335,746.258240163,100.0,627.64,0.245511882764,0.095,9.09112781935,1.1631416090100002,193.736311239,0.0482930336944,0.0016161503391600002,1.6430480020200002,125.15181058,38.3071161049,2.85027435328,-0.214542055915,1.1186200509100002,0.00698322805969,611.0,0.243908907367,1.26320486383,2.3351416998700003,135.873542353,0.05295425235930001,0.00199154735953,1.2338346195899998,115.123364376,14.596359833,1.42019597574,0.00472389640007,425,616.88,0.157348235979,0.095,211.0,-1.0,0,29,6,1,1,2,2,0.0417867435159,0.181818181818,0.030303030303,0.363636363636,0.030303030303,0.272727272727,0.0606060606061,0.0606060606061,2.17355211765,0.0564803896096,0.0036026939263899996,-1,243906,611.35,0.006637168141590001,0.0,316,150.0,-1.0,2,0,0,0.017291066282400003,0.33333333333299997,0.166666666667,0.33333333333299997,0.0,0.166666666667,0.0,0.0,2.04637127215,-1,0.0,691,0.23749700578299998,0.03625,-1.0,0,7,2,46,2,0,0,0.0850144092219,0.122807017544,0.035087719298199996,0.035087719298199996,0.0,0.0,3.38000983462,-1,591,0.18139286692,0.0277777777778,0,169,0,3,2,0,0.266570605187,0.9184782608700002,0.0,0.0163043478261,-1,0.004969418960239999,366,0.138112531225,0.0138888888889,0,0,9,0,0.0187319884726,0.052631578947400004,0.0,0.157894736842,0.0,0.47368421052599996,0.315789473684,0.0,98.3255646649,0.052278461854300004,-1,0.0051068658974799995,0.0,616,0.03625,1,2,9,0.11671469740599999,0.022471910112400004,0.011235955056200002,0.101123595506,0.022471910112400004,0.6404494382020001,0.101123595506,0.101123595506,100.19905189200001,-1,0.0057232049948,283,0.126891703453,174.0,0.0013363888888900002,-1.0,1,0,2,0,0,0.0158501440922,0.010608000706499999,0.06666666666669999,0.0,0.133333333333,0.533333333333,0.0,0.266666666667,1.91967071463,0.06055812704530001,-1,1
0.00443775482918,595.49,0.025010265477400002,0.393451994187,0.0036503796103299997,7.051391539069999,671.97039344,91.0,635.51,0.13205247674599999,0.06625,8.52320650873,1.22302027969,239.323353293,0.004953087203560001,0.0013736532811000001,1.57684861539,118.261760025,37.7305122494,2.7332299091400003,-0.250704521123,1.0075848040200002,0.00568716075235,602.46,0.112590256515,1.29739252629,7.177336681210001,101.98143285299999,0.038251300299699996,0.001401616859,1.2953001367799999,109.550342156,13.822729080999999,1.4561204317899998,0.005599104143339999,484,602.62,0.049338040765699996,0.0075,178.0,577.14,0,30,5,1,0,3,4,0.059880239521,0.135135135135,0.027027027026999998,0.37837837837800004,0.0,0.27027027027,0.0810810810811,0.10810810810799999,6.628256518810001,0.0258840018457,0.000993894432079,34951,189535,593.08,0.005110732538329999,0.0,391,195.0,577.05,0,0,0,0.0359281437126,0.45,0.0,0.3,0.0,0.15,0.1,0.0,7.809949136389999,34643,0.0,533,0.13205247674599999,0.01375,-0.101494166021,0,15,0,48,1,0,0,0.135728542914,0.234375,0.0,0.015625,0.0,0.0,6.62502613878,424,916,0.10448099808599999,0.06625,0,279,1,2,0,0,0.59880239521,0.933110367893,0.0033444816053499996,0.006688963210699999,3756,0.00369571912535,741,0.123943218316,0.0075,2,0,16,0,0.0479041916168,0.0882352941176,0.0588235294118,0.0294117647059,0.0,0.470588235294,0.35294117647100004,0.0,157.00152311600002,0.0319903514746,37241,0.00433645813405,0.0,741,0.0075,4,1,10,0.135728542914,0.0421052631579,0.0421052631579,0.09473684210529999,0.0105263157895,0.505263157895,0.2,0.105263157895,124.82064745,36358,0.00462962962963,375,0.0363632272786,216.0,0.0010420209750599998,-0.052838615444900004,0,1,1,1,2,0.027944111776400004,0.021248190671599998,0.0,0.0434782608696,0.0434782608696,0.478260869565,0.08695652173910001,0.304347826087,4.76293024243,0.017394620171199998,41205,1
0.00519324671153,576.04,0.0735522767114,0.516677398547,0.00435165928203,7.00544595908,610.351543569,84.0,596.97,0.26467711385299997,0.03625,8.13802058093,1.2027668143,213.86753246799998,0.12084806177999999,0.000900551428665,1.6078621818799999,116.516989094,37.3846153846,2.81515900082,-0.021332394210099997,1.1113202346700002,0.006887826283260001,585.29,0.186058386518,1.36316901306,4.54318526198,102.660474081,0.04477414051419999,0.00115528890328,1.3623407717200002,94.1140403698,11.6032823488,1.34189591631,0.00518700518701,358,588.28,0.236211712577,0.00777777777778,192.0,573.33,0,19,0,0,0,1,0,0.049350649350600004,0.0,0.0,0.529411764706,0.0,0.41176470588200004,0.0588235294118,0.0,5.21498265555,0.0485670003986,0.0008185706530619999,20128,83441,575.66,0.00414937759336,0.0,241,241.0,-1.0,0,1,0,0.0025974025974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3389662213299998,-1,0.0,450,0.222656759588,0.02875,-0.010488431819,0,17,0,14,0,0,0,0.0883116883117,0.548387096774,0.0,0.0,0.0,0.0,3.33766263847,599,716,0.26467711385299997,0.0311111111111,0,264,2,1,1,0,0.750649350649,0.936170212766,0.00709219858156,0.00354609929078,200,0.00500625782228,250,0.199613339507,0.003125,0,0,1,0,0.0103896103896,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.060977189808599994,20369,0.004880316058560001,0.0,608,0.004375,0,0,0,0.0545454545455,0.0434782608696,0.0,0.304347826087,0.0,0.5652173913040001,0.08695652173910001,0.0,0.0,20369,0.0,-1,0.106084163884,0.0,0.0009288194444439998,-1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29053365931,0.0338602617133,-1,0
