abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_timetofirstfixation,BarChartLit
0.0061856068870299995,627.25,0.0127390684451,0.659398106895,0.00453970710028,5.99901660007,1088.22345427,100.0,680.89,0.219890241536,0.08625,12.5999046281,1.37286316364,180.515765766,0.00683758606958,0.0016704950889999998,1.5216071462,156.139808474,39.7366336634,3.49325895421,549.19,-0.27990306496899997,1.14268264822,0.00680393228549,622.5,0.085077573334,1.30277777551,22.304341516100003,136.63123027,0.033054678688500004,1.24328424391,135.088823563,12.6459740086,1.8723133336500002,0.0373999223845,0.0058152293175300004,416,667.04,0.154127964364,0.015,171,560.68,0,53,1,7,3,0.0397897897898,0.11290322580600001,0.0161290322581,0.145161290323,0.11290322580600001,0.41935483871,0.145161290323,0.04838709677419999,-1.0,0.0322776851761,2040,507448,-0.00041338698927800003,0.0,500,0.02125,560.94,1,1,1,0.372881355932,0.0169491525424,0.135593220339,0.0169491525424,0.322033898305,0.118644067797,0.0169491525424,-1.0,0.00153993715107,2498,0.0,466,0.127823053496,0.0325,-0.112209258181,0,39,4,172,12,5,1,0.184684684685,0.167381974249,0.0171673819742,0.0515021459227,73.1935928946,258,0.0,516,0.17385664751600002,0.03,0,418,0,4,1,0.36036036035999996,0.0,0.8855932203389999,0.09745762711860001,0.00847457627119,6496,0.0050343811394899995,808,0.0288888888889,1,2,65,4,0.061561561561599996,0.0300751879699,0.0075187969924799996,0.0676691729323,0.015037593984999998,0.360902255639,0.0300751879699,127.32053455200001,2207,808,0.0333333333333,9,49,0.0516304347826,0.08152173913039999,0.0244565217391,0.538043478261,0.157608695652,0.133152173913,108.223144801,1457,0.00461165048544,608,216,-0.09248057502969999,5,0,5,3,2,0.0427927927928,0.056818181818199996,0.0,0.056818181818199996,0.034090909090900005,0.488636363636,0.022727272727299998,0.34090909090899996,0.0,1457,1
0.005128903013229999,612.64,0.0292837122807,0.567891369163,0.00444717112949,5.284779133680001,893.531112164,108.0,670.99,0.185762655026,0.04625,10.1340386073,1.1609587202,192.394059406,0.03952934671780001,0.00104538908885,1.69548796901,132.03884773299998,36.955525606500004,3.1402483805699997,589.74,-0.151536399336,1.08182972499,0.00744058554029,633.37,0.135341662364,1.29443344197,9.39728261138,119.255510953,0.0510792585429,1.30187059225,120.85327805700001,11.9617017727,1.6975836152300001,0.0275450573613,0.00443628575799,998,656.38,0.168376105832,0.02,225,589.74,0,87,3,0,3,0.057425742574300005,0.115384615385,0.028846153846200002,0.25,0.0,0.451923076923,0.125,0.028846153846200002,134.447102073,0.0464778092557,18628,517498,0.00494254340921,0.0,675,0.023333333333299996,590.01,1,1,2,0.31746031746,0.015873015873,0.17460317460299998,0.015873015873,0.33333333333299997,0.111111111111,0.031746031746,118.577655473,0.0009356266603960001,15988,0.0,441,0.15968283123500002,0.01625,-0.123717920626,0,23,1,252,4,0,0,0.19075907590799998,0.0821428571429,0.00357142857143,0.0142857142857,59.159506609,425,1.73285198556e-05,525,0.170114760752,0.01375,0,482,1,1,0,0.343234323432,0.0,0.94324853229,0.052837573385500006,0.00195694716243,883,0.0040728502267,591,0.0075,0,0,31,2,0.0349834983498,0.12676056338,0.0,0.169014084507,0.0,0.23943661971799998,0.0281690140845,0.0,-1,816,0.008125,5,16,0.08118081180810001,0.166051660517,0.0184501845018,0.557195571956,0.11070110701099999,0.059040590405900005,106.355142372,14905,0.00590053385783,366,169,-0.0054893861071499996,1,0,5,1,1,0.0138613861386,0.04,0.0,0.2,0.04,0.48,0.04,0.2,58.1687201166,15372,0
0.00550515921633,580.42,0.0373913275429,0.48515080198,0.0038064214854399998,6.997327671539999,796.283308138,108.0,619.8,0.264226165927,0.0925,9.066546438360001,1.45498938602,212.18551765400002,-0.00102004389861,0.0018370593730799999,1.3925259809600001,146.837391292,45.5523202912,2.99827525647,542.84,-0.19549243986499998,0.976023343743,0.00523709927122,612.25,0.0389035597988,1.3613410453299999,13.1882128555,107.23602640700001,0.039533319878199996,1.2786966097299999,101.939048085,15.6175179998,1.20644109917,0.028317934007599996,0.0034034383454099996,1399,610.69,0.264226165927,0.025,293,544.58,0,39,2,2,3,0.023339317773799998,0.28571428571400004,0.047619047619,0.309523809524,0.047619047619,0.214285714286,0.0238095238095,0.07142857142860001,-1.0,0.0818052143099,14549,685376,0.061587043637199995,0.0,1074,0.0175,-1.0,1,1,0,0.261904761905,0.0238095238095,0.214285714286,0.0238095238095,0.261904761905,0.214285714286,0.0,-1.0,0.0018849689147800001,-1,0.0,741,0.13114972740800002,0.02125,-0.09266064646389999,0,49,1,178,4,0,1,0.14721723518899998,0.210300429185,0.00429184549356,0.0171673819742,94.0723993875,350,0.0,1557,0.165931069294,0.04375,2,850,0,3,0,0.5571514063440001,0.00221975582686,0.943396226415,0.049944506104300006,0.00332963374029,600,0.00394153391361,591,0.02125,1,1,36,0,0.028725314183099995,0.0493827160494,0.0123456790123,0.07407407407410001,0.0123456790123,0.407407407407,0.0,0.0,13699,924,0.02125,4,8,0.047297297297300006,0.10810810810799999,0.027027027026999998,0.506756756757,0.25,0.0540540540541,0.0,13191,0.00368898978434,924,271,-1.0,0,0,0,0,1,0.00777977259126,0.0,0.0,0.0,0.0,0.647058823529,0.0588235294118,0.294117647059,0.0,-1,0
0.006131651459069999,546.15,-0.0496495417084,0.67013231447,0.004642172310439999,6.68822101904,1044.33992763,125.0,619.15,0.37817145498000004,0.07,9.66981414476,1.32821266533,180.220930233,0.0765162659958,0.00158415067099,1.3891858260699999,119.300285446,41.8768430182,2.5325998299,489.27,-0.25866132635,0.980656367294,0.00637742425075,564.98,0.30632365400899997,1.30307759999,21.922141391999997,133.592376083,0.0614585094514,1.23952710864,109.35983020799999,14.9315716882,1.2514163818200001,0.041793114072199995,0.00558877555008,491,592.17,0.27039975352400003,0.03625,178,492.03,0,143,19,7,3,0.07918050941310001,0.131736526946,0.11377245509000002,0.275449101796,0.041916167664699994,0.28143712574900004,0.137724550898,0.0179640718563,82.109982924,0.0593617991957,15473,711431,0.038527304937199996,0.0,491,0.01625,494.41,4,3,2,0.315315315315,0.036036036036,0.21621621621599998,0.027027027026999998,0.261261261261,0.126126126126,0.018018018018,101.437583436,0.0014180114496500002,15914,0.0,633,0.303057844874,0.0625,-0.137826388354,2,47,2,246,10,4,0,0.172203765227,0.151125401929,0.0064308681672,0.032154340836,81.37329355029999,375,0.0,558,0.330817222522,0.04,4,608,13,13,0,0.384828349945,0.005797101449279999,0.8811594202899999,0.06666666666669999,0.018840579710099996,1965,0.00514022905582,416,0.02,2,1,63,1,0.063122923588,0.09375,0.0125,0.19375,0.00625,0.29375,0.00625,0.0,15664,591,0.0344444444444,6,16,0.08121827411169999,0.139593908629,0.0152284263959,0.535532994924,0.159898477157,0.0406091370558,84.7159672496,15664,0.00497276817428,533,201,-0.0463837325734,1,0,2,1,3,0.0116279069767,0.0333333333333,0.0,0.06666666666669999,0.0333333333333,0.46666666666699996,0.1,0.3,132.029542149,16222,1
0.0047801316986199995,635.21,0.0850664480497,0.37354543420100006,0.00357104146099,9.90548619948,1885.31045981,158.0,680.22,0.19460648947200002,0.09875,11.9323446824,1.34409507104,163.80147662,0.0296705372168,0.00320623466629,1.55020733002,157.172501601,46.825607063999996,3.0218437357999997,612.3,-0.243553676217,1.24544434581,0.00549044156704,638.16,0.107801173628,1.2252157845799998,6.15286784982,114.15837666899999,0.042645752937699996,1.16525547447,141.627407637,25.108217622399998,1.20673488711,-0.0162064204349,0.0072040498442400005,508,678.33,0.13260269244,0.035,138,618.86,0,74,2,2,4,0.0303527481542,0.0,0.020833333333299998,0.23958333333299997,0.020833333333299998,0.489583333333,0.1875,0.0416666666667,68.39470459350001,0.0445045839063,33901,1061470,0.04373058336209999,0.0,441,0.02875,619.48,1,0,5,0.3,0.02,0.08,0.0,0.38,0.12,0.1,98.0942769966,0.00340123799286,20777,0.0,583,0.173938557128,0.045,-0.185683465654,0,66,2,637,10,3,1,0.305988515176,0.09179415855350001,0.00278164116829,0.0139082058414,77.385282058,866,0.0,516,0.161537797722,0.09875,1,462,3,7,2,0.226004922067,0.0018214936247699998,0.841530054645,0.132969034608,0.012750455373400001,10684,0.00619252447345,583,0.03625,4,2,141,3,0.0684987694832,0.0290909090909,0.014545454545499999,0.04,0.00727272727273,0.385454545455,0.0109090909091,83.6198728325,31469,791,0.04,8,66,0.033519553072599996,0.0558659217877,0.0111731843575,0.5949720670390001,0.19134078212299999,0.09217877094969999,104.76109184100001,20669,0.0041204437401,791,242,-0.12367966862299999,3,2,2,2,8,0.0319934372436,0.0220588235294,0.0147058823529,0.0147058823529,0.0147058823529,0.507352941176,0.0588235294118,0.367647058824,159.953808267,26564,1
0.0036385735431900003,584.33,0.06617406998219999,0.365311496964,0.0033718535395799998,9.30937992404,992.0546918160001,92.0,663.83,0.44485450637199997,0.145555555556,12.543261472100001,1.08204062535,276.26751765299997,0.09443237715019999,0.000699065803426,1.51134442609,108.77574402100001,34.0395515416,2.74287133311,540.56,-0.45783022391500006,1.04823024692,0.00506835127016,605.42,0.17516696311299998,1.3366688424,24.6316123008,118.111346474,0.035365128602300004,1.3710968679100002,111.335978126,11.3734124147,1.62273519727,0.105299723926,0.0036521897921299997,608,641.13,0.187743066166,0.023125,273,558.75,0,120,1,4,6,0.0325909831613,0.09210526315789999,0.00657894736842,0.302631578947,0.026315789473700002,0.35526315789499996,0.177631578947,0.0394736842105,112.449764694,0.0295061156742,75023,1613146,0.138835998736,0.0,508,0.025555555555599997,-1.0,1,4,1,0.247058823529,0.011764705882399999,0.16470588235300002,0.0470588235294,0.32941176470600003,0.188235294118,0.011764705882399999,104.425484525,0.00094777675341,-1,0.0,899,0.19892182443599998,0.04,-0.00788520355526,2,86,0,567,10,3,0,0.186311787072,0.12874251497000003,0.0,0.0149700598802,122.187626454,450,8.26649185792e-07,2007,0.19892182443599998,0.03375,1,1381,0,4,0,0.413905486149,0.0006807351940099999,0.9400953029269999,0.0558202859088,0.0027229407760399997,1124,0.00313630880579,1357,0.0211111111111,3,0,132,0,0.049429657794699995,0.0586206896552,0.010344827586200001,0.10689655172399999,0.0,0.368965517241,0.0,175.272227096,75523,1357,0.02875,7,46,0.0340136054422,0.0634920634921,0.00793650793651,0.6802721088439999,0.15306122449,0.05215419501130001,154.02298309100001,75523,0.0036442164934499996,625,274,0.0396245190914,1,0,2,0,3,0.0146659424226,0.011111111111099999,0.0,0.022222222222199998,0.0,0.555555555556,0.0333333333333,0.37777777777800003,0.0,82335,0
0.00420725321946,615.35,0.107647183516,0.44153633854999996,0.0038585260377300003,6.90984771329,915.006226095,167.0,655.04,0.259677189097,0.05875,9.22727782976,1.0941538892,226.995859213,0.0204606642816,0.00137150258071,1.6923069907700001,118.41795964399999,37.5623290348,2.7164949583899998,580.96,-0.37946936497699996,1.00814413245,0.00648474633245,644.42,0.11385248986600001,1.2626596287899998,10.8989204095,116.329201795,0.0525373272778,1.29717823749,113.453330805,15.3759482442,1.3200473199299998,0.040940140251000005,0.004038202679320001,1282,641.11,0.259677189097,0.024444444444400002,247,588.25,0,189,4,4,0,0.0652173913043,0.0821917808219,0.0182648401826,0.442922374429,0.0182648401826,0.278538812785,0.159817351598,0.0,158.99401166299998,0.0629628931275,37291,1014206,0.07817197835239999,0.0,1058,0.035625,585.96,8,2,1,0.248322147651,0.0536912751678,0.154362416107,0.0134228187919,0.322147651007,0.201342281879,0.0067114093959700005,163.79017742899998,0.00123149178794,39132,1.27846012035e-06,866,0.203829431945,0.0175,-0.134359764143,1,38,3,386,8,0,1,0.152864044168,0.08695652173910001,0.006864988558350001,0.0183066361556,107.49599592700001,442,0.0,1116,0.205380758532,0.0475,0,1108,2,11,0,0.40476190476199997,0.0,0.9470085470090001,0.0376068376068,0.00940170940171,2615,0.0033994244695300002,1566,0.051875,5,0,130,2,0.0741890959282,0.125,0.0160256410256,0.115384615385,0.0,0.320512820513,0.00641025641026,204.053250334,39540,1566,0.05875,3,14,0.0974842767296,0.0959119496855,0.00471698113208,0.5408805031449999,0.220125786164,0.022012578616400002,169.899910998,37466,0.005079175380939999,358,196,-0.10488455897900001,0,0,5,0,3,0.005866114561770001,0.0,0.0,0.2,0.0,0.48,0.12,0.2,0.0,37466,1
0.005748291543169999,542.42,-0.0262313283947,0.5608674551730001,0.00432660912866,5.95023781424,878.267219504,91.0,603.12,0.181023490224,0.0744444444444,11.487085421300002,1.3385424323200001,190.257249071,0.041698136233800004,0.00124100073214,1.30808099741,135.894898675,40.0,3.0249381027599997,533.97,-0.223616869936,1.00771624391,0.005575398230009999,589.62,0.13825662289,1.32083129767,10.9767791858,115.79759178299999,0.035919375660900005,1.25909785344,113.249951493,12.6575103917,1.55367654938,0.0642370448118,0.00613496932515,358,603.12,0.181023490224,0.02625,163,540.9,0,66,3,1,1,0.049070631970300004,0.16,0.04,0.28,0.013333333333299998,0.373333333333,0.12,0.013333333333299998,64.39326290609999,0.034430019982500004,19095,490352,0.056012647247599995,0.0,450,0.0166666666667,540.58,1,1,2,0.289473684211,0.013157894736799998,0.105263157895,0.013157894736799998,0.381578947368,0.17105263157900003,0.026315789473700002,-1.0,0.00128585660563,18196,0.0,691,0.159640056557,0.04125,-0.11834458111400001,0,52,0,301,2,1,0,0.27063197026,0.14606741572999998,0.0,0.005617977528089999,106.33268132799999,17,0.0,625,0.148125899967,0.07375,0,579,1,1,0,0.482527881041,0.0,0.910377358491,0.0849056603774,0.00157232704403,3931,0.0049277266754300005,674,0.025,2,0,38,0,0.0446096654275,0.0875,0.025,0.15,0.0,0.2625,0.0,0.0,18637,674,0.0744444444444,2,6,0.119565217391,0.16847826087,0.0108695652174,0.478260869565,0.17391304347800002,0.0326086956522,102.79836178,17930,0.004397537379069999,425,227,-0.0591289186517,1,1,1,0,1,0.00743494423792,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.545454545455,0.0909090909091,0.0909090909091,0.0,28222,1
0.004406627961840001,630.52,0.298279053941,0.342230898319,0.00358224672205,8.70443493685,1109.32192046,142.0,634.13,0.419451765642,0.0425,11.293336983900002,1.2338005985200002,246.427551324,0.132267446941,0.00115544580802,1.45651040783,115.224740381,35.2839823659,2.86799340462,611.8,-0.151791018092,1.05868224236,0.00518653185287,623.61,0.17518296586399998,1.3153686763799999,4.84620017208,103.572938345,0.0787749923167,1.30918814455,109.987902908,13.342483285,1.4017947583300001,0.23096088077399998,0.00351310910155,1782,631.82,0.41560501289000007,0.0275,284,614.26,0,216,1,0,2,0.0642665873252,0.13229571984400001,0.00389105058366,0.33852140077799997,0.0,0.33852140077799997,0.17898832684799998,0.00778210116732,187.53326526599997,0.0724741401639,53354,1233127,0.148255696597,0.0,1191,0.02875,614.74,1,0,2,0.276497695853,0.00460829493088,0.17050691244199997,0.0,0.31797235023000003,0.22119815668200002,0.00921658986175,-1.0,0.00108326526068,81110,0.0,1182,0.419451765642,0.02875,-0.10178323231000001,0,73,2,465,5,0,0,0.16988991371599999,0.133944954128,0.00366972477064,0.009174311926610001,117.69774700100001,391,0.0,1066,0.33482320508900004,0.032222222222199996,1,1251,2,10,0,0.406426658733,0.0007418397626110001,0.9280415430269999,0.059347181008900005,0.00741839762611,19878,0.0032895423881,3156,0.0425,2,1,222,4,0.09372210651589999,0.07949790794980001,0.00418410041841,0.0899581589958,0.0020920502092100003,0.351464435146,0.00836820083682,268.03737618400004,55061,3156,0.0425,6,41,0.061387900355900006,0.0756227758007,0.00533807829181,0.627224199288,0.18327402135200002,0.0364768683274,203.27482051400003,46476,0.00452124987441,533,221,-0.07870271579589999,3,1,5,0,0,0.0133888723594,0.046875,0.015625,0.078125,0.0,0.53125,0.0,0.328125,100.626221054,49690,0
0.005259146476010001,604.3,-0.025390959175999997,0.512155207254,0.00416859869892,7.65765807208,746.258240163,108.0,630.6,0.325660652568,0.095,9.09112781935,1.26859582088,196.625,0.040566878777099996,0.0016680727286199999,1.62374103915,120.545226141,37.1915057915,2.84442596054,587.66,-0.220953957499,0.9680881090819999,0.00669417935605,611.0,0.243908907367,1.22155123371,5.13598974093,128.661751982,0.0645620589693,1.1834713244,108.661622435,14.0427286393,1.37562289595,0.096435170927,0.00430416068867,958,630.59,0.205437497861,0.095,232,-1.0,0,93,4,2,2,0.0512114537445,0.223300970874,0.038834951456300004,0.388349514563,0.0194174757282,0.242718446602,0.0679611650485,0.0194174757282,172.904817998,0.0667505187781,-1,712372,0.0916262447387,0.0,958,0.03125,-1.0,5,2,1,0.436241610738,0.0335570469799,0.10738255033600001,0.0134228187919,0.28187919463100003,0.120805369128,0.0067114093959700005,138.815154284,0.00206611328504,-1,1.9587487513e-06,691,0.325660652568,0.045,-1.0,2,43,2,197,10,5,0,0.144823788546,0.166023166023,0.00772200772201,0.03861003861,93.6207633394,-1,1.9587487513e-06,591,0.301616021627,0.045,1,503,1,11,0,0.315528634361,0.0017667844522999997,0.8886925795049999,0.07773851590110001,0.0194346289753,-1,0.00446096654275,766,0.035,2,1,95,1,0.0759911894273,0.0896226415094,0.00943396226415,0.0660377358491,0.00471698113208,0.37735849056599996,0.00471698113208,135.300287816,-1,1008,0.07625,4,19,0.1,0.0744186046512,0.0093023255814,0.5302325581399999,0.227906976744,0.0441860465116,141.565426258,-1,0.00536062378168,350,186,-1.0,4,1,2,0,0,0.0121145374449,0.148148148148,0.037037037037,0.07407407407410001,0.0,0.518518518519,0.0,0.222222222222,0.0,-1,1
0.00442367415126,598.49,-0.00418306486844,0.412691717412,0.00366042616064,7.353073188200001,1151.59744356,141.0,701.86,0.13205247674599999,0.06625,10.6104459511,1.21433477921,237.329338447,-0.0274158789046,0.00163494141741,1.6481234693900002,119.168530005,37.259009009,2.7539455197500002,555.93,-0.266923037981,0.836443791605,0.005974993091109999,602.46,0.112590256515,1.2857694835299998,21.23525249,122.273324338,0.0555273690661,1.2678428477299999,117.927517101,14.9812437825,1.4588835488799998,-0.00580491655433,0.00501013956817,824,625.21,0.0898843329127,0.01625,199,577.14,0,126,3,1,4,0.060402684563800005,0.135714285714,0.0214285714286,0.485714285714,0.00714285714286,0.228571428571,0.09285714285710002,0.0285714285714,118.278417304,0.054665508000300005,34951,879697,-0.04148565364369999,0.0,849,0.01625,577.05,2,0,0,0.477272727273,0.022727272727299998,0.25,0.0,0.170454545455,0.0795454545455,0.0,157.550105409,0.00115582664524,34643,0.0,891,0.13205247674599999,0.0422222222222,-0.20204897054600002,2,44,1,308,4,1,0,0.176893576222,0.12222222222200001,0.0027777777777800005,0.011111111111099999,118.823352631,424,0.0,924,0.13205247674599999,0.06625,1,757,5,6,0,0.39309683604999995,0.00122549019608,0.927696078431,0.056372549019599996,0.00735294117647,3756,0.0036845671692399993,741,0.0544444444444,3,1,61,1,0.0417066155321,0.0729927007299,0.021897810219,0.0729927007299,0.0072992700729899995,0.372262773723,0.0072992700729899995,0.0,37241,841,0.0544444444444,3,16,0.0664451827243,0.09966777408639999,0.00996677740864,0.531561461794,0.209302325581,0.0531561461794,0.0,36358,0.00421229991575,541,237,-0.127443792995,0,1,2,1,2,0.009587727708530001,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.516129032258,0.0645161290323,0.290322580645,124.090374537,41205,1
0.005490216384729999,547.99,0.198257844208,0.543531302455,0.004553198989479999,7.6635948999600005,717.578118582,100.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.21362302707,205.16838709700002,0.102520205017,0.000927994090349,1.5454534782499998,113.031981782,36.4802744425,2.77453884684,534.94,-0.12028355102800001,1.0071143195899999,0.006945960348180001,585.29,0.186058386518,1.3151638140000002,12.921036288599998,109.423365245,0.0521160853124,1.29345555195,93.46633197540001,11.6562733874,1.33352374696,0.198257844208,0.00487505120852,716,588.28,0.24570017966899999,0.012777777777799999,205,542.15,0,119,4,2,1,0.0767741935484,0.0652173913043,0.0289855072464,0.369565217391,0.0144927536232,0.33333333333299997,0.18115942028999998,0.007246376811590001,-1.0,0.0599476297225,20128,666860,0.16030397584,0.0,491,0.022222222222199998,-1.0,0,1,0,0.279411764706,0.0,0.191176470588,0.0147058823529,0.33823529411799996,0.176470588235,0.0,-1.0,0.00113517651427,-1,0.0,1407,0.222656759588,0.02875,-0.0619972531764,0,44,2,183,1,0,1,0.15290322580600002,0.190476190476,0.00865800865801,0.004329004329,116.19951063200001,599,0.0,799,0.26467711385299997,0.0325,3,724,6,3,0,0.509677419355,0.0038560411311100006,0.93059125964,0.050128534704400006,0.0038560411311100006,200,0.0045904183099499994,758,0.02625,3,0,102,3,0.0916129032258,0.0468085106383,0.0127659574468,0.110638297872,0.0,0.382978723404,0.0127659574468,0.0,20369,758,0.03625,3,9,0.07142857142860001,0.12087912087899999,0.00824175824176,0.48076923076899997,0.274725274725,0.0247252747253,0.0,20369,0.00631458094145,283,158,-1.0,1,0,1,0,1,0.00709677419355,0.07142857142860001,0.0,0.07142857142860001,0.0,0.642857142857,0.07142857142860001,0.14285714285700002,0.0,-1,0
0.00526099590385,620.14,-0.058375189477399995,0.512437277188,0.00412746115995,7.596448831849999,906.71865846,133.0,692.34,0.160386130139,0.05,12.9330278883,1.28130591182,185.084895833,-0.00682052108071,0.0021803659324499997,1.49940752681,137.507761716,38.861019736799996,3.17631770209,476.74,-0.182022891869,1.15631574616,0.00612428022222,623.68,0.055761151191999994,1.27144017778,16.1145602649,124.12779236899999,0.0360771121504,1.2118900404200001,117.590312969,15.1423835541,1.56781845831,-0.041254738377,0.0058667676003,475,660.26,0.137558862005,0.04375,170,593.26,0,93,11,5,1,0.0484375,0.09433962264149999,0.10377358490599999,0.34905660377400005,0.0471698113208,0.27358490566,0.122641509434,0.00943396226415,78.6671579449,0.036609767313300005,26756,769275,-0.00891610852066,0.0,866,0.03125,-1.0,5,1,0,0.275862068966,0.0862068965517,0.155172413793,0.0172413793103,0.310344827586,0.155172413793,0.0,153.871467698,0.00188162416227,-1,1.8549158981099998e-06,591,0.133754317316,0.0355555555556,-0.163000168424,2,59,5,415,12,2,1,0.261979166667,0.118951612903,0.010080645161299999,0.024193548387099997,79.1997575351,482,3.70983179623e-06,666,0.148972496072,0.05,6,595,7,7,0,0.359375,0.00875912408759,0.868613138686,0.0992700729927,0.0102189781022,3830,0.00491343004212,650,0.0225,6,1,75,2,0.0546875,0.0621118012422,0.0372670807453,0.0745341614907,0.006211180124220001,0.341614906832,0.012422360248399999,107.729227875,22726,675,0.044375,5,13,0.042713567839199995,0.0879396984925,0.0125628140704,0.597989949749,0.195979899497,0.032663316582900004,107.316259498,158,0.004309106578569999,525,232,-1.0,2,0,0,0,5,0.0078125,0.0769230769231,0.0,0.0,0.0,0.5,0.192307692308,0.23076923076900002,0.0,-1,0
