abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meandistance,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_labels,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_stddevpupilvelocity,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_meanfixationduration,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilsize,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_proptransfrom_legend,Text_stddevpupilsize,Text_timetofirstfixation,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_labels,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_proptransfrom_Viz,Refs_proptransfrom_labels,Refs_stddevfixationduration,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Viz,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proportiontime,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevdistance,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.006033472093090001,629.4,-0.0168539562822,0.6405877953329999,0.00456122273742,5.942805459419999,1088.22345427,100.0,660.11,0.219890241536,0.0288888888889,12.5999046281,1.33281138081,615.744075465,181.174698795,0.0133323364063,0.00153544875415,1.5383727581400002,151.22621745799998,39.7922330097,3.35473819305,549.19,-0.27990306496899997,1.18239683267,0.00691118518854,622.5,0.085077573334,1.3153552010299998,21.862086371900002,136.069192128,0.032494377036099996,1.2713242914700003,137.590372107,12.932988686500002,1.86566275792,0.040688036243099995,0.0055767537423,333,0.0916538010512,0.00722222222222,179,560.68,0,19,3,0,2,5,2,0.0286144578313,0.12,0.0,0.08,0.08,0.44,0.2,0.08,-1.0,0.025691917212,0.00121502517335,2040,242715,0.0373999223845,0.00557846228474,0.0,500,0.0175,179.0,560.94,1,0,1,0.0346385542169,0.38461538461499994,0.0384615384615,0.115384615385,0.0,0.307692307692,0.115384615385,0.0384615384615,108.603951041,0.021443252845,0.00171176108912,2498,0.0,466,0.127823053496,0.00875,-0.0563113225853,0,12,3,53,5,3,0,0.11897590361400001,0.157894736842,0.0394736842105,0.06578947368419999,0.0394736842105,0.0,0.028316718415900003,258,458,0.0998740856977,0.01875,0,194,0,3,3,0,0.328313253012,0.8981481481479999,0.0138888888889,0.0138888888889,70.84890133430001,6496,0.00501209816799,808,0.0288888888889,1,2,46,3,0.0873493975904,0.030612244898,0.0102040816327,0.05102040816330001,0.46938775510200004,0.387755102041,0.030612244898,141.93351544700002,2207,808,0.0288888888889,3,4,29,0.192771084337,0.0406091370558,0.0558375634518,0.0203045685279,0.497461928934,0.223350253807,0.147208121827,106.895342149,1457,0.005640754450909999,300,177.0,-0.033294525575200004,2,0,1,2,2,0.0481927710843,0.034553538798899996,0.037037037037,0.0,0.0185185185185,0.5,0.037037037037,0.37037037037,21.930027773400003,0.0189043019979,1457,1
0.005227012360909999,598.43,0.0275450573613,0.594880276388,0.004444937446020001,5.18473015777,893.531112164,92.0,656.38,0.170114760752,0.023333333333299996,10.1340386073,1.18652240482,626.237283649,190.884135472,0.0670470448185,0.0009210843348250002,1.6641854109799998,140.563879825,37.809437386599996,3.25822322705,589.74,-0.0541717238502,1.08182972499,0.00726534265199,633.37,0.135341662364,1.23056622717,8.825286073280001,123.218014631,0.034534342624499996,1.2420903065100002,127.931793201,11.8944594379,1.7956931089800001,0.0223290926031,0.0040591966173400005,998,0.128387042686,0.01125,246,589.74,0,48,4,1,0,9,3,0.08556149732619998,0.06666666666669999,0.0166666666667,0.266666666667,0.0,0.45,0.15,0.05,162.26383821299999,0.033132191301899996,0.000815529837112,18628,211227,0.0275450573613,0.00373939306774,0.0,675,0.023333333333299996,267.0,590.01,1,0,2,0.04634581105169999,0.322580645161,0.0322580645161,0.16129032258099998,0.0,0.354838709677,0.0645161290323,0.0645161290323,126.165129889,0.0324132340603,0.00105815420176,15988,0.0,325,0.15968283123500002,0.01625,-0.031569209898,0,12,1,101,0,0,0,0.212121212121,0.105263157895,0.00877192982456,0.0,0.0,0.0,0.0362013282501,425,425,0.170114760752,0.01375,0,196,1,1,0,0,0.385026737968,0.933333333333,0.0047619047619,0.0,57.6441771803,883,0.004063719115730001,591,0.0075,0,0,16,2,0.0445632798574,0.125,0.0,0.15625,0.5,0.15625,0.0625,132.77330303899998,-1,816,0.0075,1,3,14,0.21746880570399998,0.08333333333330001,0.159722222222,0.020833333333299998,0.541666666667,0.0902777777778,0.0972222222222,115.668806198,14905,0.0058015267175600006,366,172.0,-0.0054893861071499996,1,0,4,1,1,0.033868092691599995,0.025753334172099997,0.0416666666667,0.0,0.166666666667,0.5,0.0416666666667,0.20833333333299997,5.1310739633899995,0.035311500382599996,15372,0
0.00564637886296,589.88,-0.07148939488139999,0.490825996722,0.0038723675946199998,7.517229972719999,796.283308138,100.0,619.8,0.264226165927,0.0925,8.65765243219,1.46795944509,599.9041071519999,207.333780161,0.0134179360274,0.00195642365127,1.41036452217,148.702663884,44.527352297600004,3.1065849482599996,544.58,-0.19549243986499998,1.06385111694,0.00538824008845,612.25,0.0389035597988,1.33680399448,7.50273013004,109.768159701,0.0417574599569,1.2492712268000001,105.75416153100001,16.1345703339,1.25101574493,0.0857827597315,0.00297852327951,1399,0.264226165927,0.0125,335,544.58,0,19,7,1,1,1,1,0.025469168900799997,0.33333333333299997,0.047619047619,0.33333333333299997,0.047619047619,0.14285714285700002,0.047619047619,0.047619047619,-1.0,0.102660677976,0.00164985713334,14549,294354,0.00714668242507,0.0040844111640599996,0.0,1074,0.01625,244.0,-1.0,1,1,0,0.0241286863271,0.25,0.0416666666667,0.20833333333299997,0.0416666666667,0.25,0.20833333333299997,0.0,224.05920961200002,0.0764404652411,0.00202083085581,-1,0.0,425,0.13114972740800002,0.02125,-0.0835872529285,0,26,0,45,0,0,0,0.10455764075099999,0.366197183099,0.0,0.0,0.0,0.0,0.0290183884914,350,700,0.165931069294,0.04375,2,398,0,1,0,0,0.601876675603,0.9364705882350001,0.00235294117647,0.0,92.27150833270001,600,0.00487111832758,475,0.02125,1,0,18,0,0.0321715817694,0.025641025641,0.025641025641,0.0769230769231,0.46153846153800004,0.410256410256,0.0,0.0,13699,475,0.02125,1,1,1,0.0723860589812,0.042857142857099996,0.1,0.0142857142857,0.542857142857,0.271428571429,0.0142857142857,0.0,13191,0.0052910052910100005,242,189.0,-1.0,0,0,0,0,0,0.0040214477211799994,0.0027027413519400004,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,5.80419993714,0.021155497385700002,-1,0
0.00607907467694,524.57,0.223045521066,0.638413128104,0.00457129904229,6.5789638016900005,1044.33992763,125.0,588.93,0.307956558577,0.06888888888889999,9.66981414476,1.33673991411,554.944122562,181.591942149,0.0680997626249,0.0014890779046099999,1.3950514103,119.683808247,42.4794303797,2.5130079519599997,492.26,-0.142725102057,1.00850943493,0.006311317039729999,564.98,0.30632365400899997,1.3188470457400001,18.467125179700002,125.054136378,0.0591718263091,1.24908253314,108.781294656,14.6498342237,1.20144385858,0.136501578988,0.005477018725479999,466,0.263868135254,0.01875,182,519.44,0,74,14,10,2,16,3,0.07644628099169999,0.15217391304300001,0.108695652174,0.217391304348,0.0217391304348,0.29347826086999995,0.17391304347800002,0.0326086956522,77.8175773361,0.0550345480088,0.00127547510052,15473,359501,0.133235769853,0.00482099106931,0.0,491,0.01625,207.0,494.41,3,2,2,0.0630165289256,0.32394366197200003,0.0422535211268,0.225352112676,0.0281690140845,0.23943661971799998,0.112676056338,0.0281690140845,107.691844321,0.0671037484887,0.0014197316779,15914,0.0,500,0.29162751290100003,0.0625,-0.137826388354,1,32,1,118,1,1,0,0.159090909091,0.207792207792,0.00649350649351,0.00649350649351,0.00649350649351,0.0,0.0663292241095,375,558,0.276931371794,0.04,3,399,8,7,5,0,0.469008264463,0.8847006651880001,0.0155210643016,0.0110864745011,74.1399994224,1965,0.0053112033195,408,0.02,2,0,34,1,0.0661157024793,0.0888888888889,0.022222222222199998,0.211111111111,0.37777777777800003,0.288888888889,0.011111111111099999,0.0,15664,533,0.0344444444444,5,2,16,0.19421487603300003,0.0837004405286,0.114537444934,0.008810572687219999,0.559471365639,0.14096916299599999,0.0704845814978,80.3610502403,15664,0.00497276817428,533,201.0,-0.0463837325734,1,0,2,1,3,0.021694214876,0.0173543903772,0.0333333333333,0.0,0.06666666666669999,0.46666666666699996,0.1,0.3,19.772614220999998,0.057846617429400005,16222,1
0.00482869245038,640.94,0.11400155333100001,0.36864187008,0.0035973183626799997,10.023461709700001,1885.31045981,158.0,680.22,0.19460648947200002,0.09875,11.9323446824,1.34831185907,639.55253133,155.581996435,0.020853135646,0.00334343712582,1.56093706399,158.59735201799998,46.847715736000005,3.0200490420099997,626.71,-0.23942008974800003,1.24544434581,0.00556514132831,638.16,0.107801173628,1.2404473461299999,5.21268947016,106.903877921,0.04484597193130001,1.1689520661200001,154.947329286,25.990155845500002,1.2124233798000001,0.103667587159,0.00679838538347,508,0.13260269244,0.03,147,631.08,0,32,0,1,0,8,2,0.0285204991087,0.0,0.0238095238095,0.214285714286,0.0,0.52380952381,0.190476190476,0.047619047619,83.9049000838,0.044161125606199995,0.00317849663641,33901,447180,0.0416637901277,0.00711574952562,0.0,325,0.02875,140.0,630.75,0,0,2,0.0133689839572,0.157894736842,0.0,0.052631578947400004,0.0,0.526315789474,0.157894736842,0.105263157895,61.8835311579,0.0491433083725,0.003933446466079999,20777,0.0,583,0.155337418019,0.045,-0.185683465654,0,33,0,420,4,1,1,0.423351158645,0.0718954248366,0.0,0.00871459694989,0.0021786492374699998,0.0021786492374699998,0.040046460541500004,866,516,0.161537797722,0.09875,1,222,0,3,0,0,0.23707664884100002,0.8345864661650001,0.0112781954887,0.0,80.9616960446,10684,0.006483999163350001,583,0.02875,0,0,51,0,0.0552584670232,0.05,0.0,0.05,0.51,0.39,0.0,84.5788021344,31469,750,0.02875,7,2,12,0.21925133689800003,0.0374149659864,0.0748299319728,0.0068027210884399995,0.649659863946,0.166666666667,0.0408163265306,88.65291182760001,20669,0.00459583671263,425,217.0,-0.10714532274800001,0,0,2,0,3,0.0151515151515,0.010995086542799999,0.0,0.0,0.07407407407410001,0.555555555556,0.111111111111,0.259259259259,3.4813322277900003,0.033024111592099996,26564,1
0.00380419720524,592.06,0.08294220738689999,0.370011817251,0.00340719938626,8.881428086769999,940.744610407,75.0,663.83,0.285557201027,0.145555555556,12.543261472100001,1.11980896236,624.118040406,269.522045855,0.09199511260130001,0.000732731860927,1.4554750601700002,111.167952217,33.926925609,2.8222212727200002,573.73,-0.45783022391500006,1.0859528427,0.00492993974152,605.42,0.17516696311299998,1.33596370381,16.4707547228,116.364539705,0.03582606305969999,1.35673793475,110.022071239,11.2995181244,1.6299266245500001,0.08294220738689999,0.00373632239125,525,0.16678289441,0.013333333333299998,267,585.4,0,56,9,0,1,15,2,0.0329218106996,0.12676056338,0.0,0.253521126761,0.0140845070423,0.366197183099,0.21126760563400002,0.0281690140845,100.73782353700001,0.0251753467214,0.0007445271120610001,75023,749946,0.08154486260310001,0.00371274000212,0.0,508,0.015625,269.0,-1.0,1,2,1,0.020576131687200003,0.209302325581,0.023255813953499998,0.18604651162799998,0.046511627906999996,0.37209302325599997,0.13953488372099998,0.023255813953499998,101.38859432299999,0.0274871039645,0.000791962542871,-1,0.0,708,0.19752447965199998,0.0225,-0.00788520355526,0,26,0,290,4,1,0,0.196355085244,0.08099688473519999,0.0,0.01246105919,0.00311526479751,0.0,0.0332413019911,450,1715,0.19053775573399998,0.03375,1,390,0,1,0,0,0.259259259259,0.939759036145,0.0024096385542199997,0.0,147.708396696,1124,0.0031748583370199996,1099,0.0175,2,0,54,0,0.046443268665500005,0.0743801652893,0.0165289256198,0.115702479339,0.44628099173600005,0.34710743801700006,0.0,169.43136421399998,75523,1099,0.02,3,4,32,0.180482069371,0.043256997455500004,0.0636132315522,0.0101781170483,0.648854961832,0.145038167939,0.0814249363868,157.927622622,75523,0.00374131480492,625,267.0,0.0396245190914,0,0,1,0,0,0.020576131687200003,0.0171741185758,0.0,0.0,0.0169491525424,0.5762711864410001,0.0,0.406779661017,11.4803898364,0.0181349203655,82335,0
0.00405789654644,612.24,-0.0133562903135,0.420334254754,0.0038624363528600002,6.950000650739999,915.006226095,167.0,655.04,0.259677189097,0.051875,9.22727782976,1.0543845709200002,615.388062851,226.969175627,0.012157192185,0.0014051330966099998,1.7115295658399998,113.07947149299999,37.1896272285,2.62065744235,580.96,-0.286389769724,1.00814413245,0.00656328566993,644.42,0.11385248986600001,1.26270128312,11.1605630209,111.43971677100001,0.0512890964278,1.29738578311,110.754544342,15.2953519656,1.26496278555,-0.027318229601500002,0.00430548849187,1282,0.250369229571,0.0225,232,594.6,0,107,13,4,0,18,0,0.0767025089606,0.10569105691099999,0.0325203252033,0.422764227642,0.0,0.292682926829,0.14634146341499998,0.0,145.676884635,0.045317375949,0.00130119053422,37291,458142,0.00215697556206,0.00408046388432,0.0,808,0.035625,245.0,608.11,3,2,1,0.040860215053800004,0.253521126761,0.0422535211268,0.197183098592,0.0281690140845,0.281690140845,0.183098591549,0.0140845070423,149.746571628,0.0536003593585,0.00146176445106,39132,2.65090263235e-06,866,0.172802900193,0.014375,-0.134359764143,0,24,1,175,5,0,1,0.14982078853,0.11650485436899999,0.00485436893204,0.024271844660200003,0.0,0.00485436893204,0.0571568811076,442,1083,0.205380758532,0.0475,0,692,0,8,4,0,0.525448028674,0.945355191257,0.0109289617486,0.00546448087432,105.07282148200001,2615,0.00361926667569,1283,0.051875,4,0,60,1,0.0767025089606,0.11038961039,0.025974025974,0.149350649351,0.38961038960999994,0.318181818182,0.00649350649351,200.73966995700002,39540,1283,0.051875,7,2,9,0.192114695341,0.07647058823530001,0.117647058824,0.005882352941180001,0.55,0.20294117647100002,0.026470588235299998,169.868422312,37466,0.00463743676223,358,215.0,-0.10488455897900001,0,0,2,0,2,0.007885304659499999,0.00628794104393,0.0,0.0,0.117647058824,0.529411764706,0.117647058824,0.235294117647,12.8540951849,0.049685101123599994,37466,1
0.00594406271746,583.16,-0.0706430752416,0.55726134908,0.0043419673603800005,5.923115148759999,878.267219504,91.0,603.12,0.159640056557,0.0744444444444,9.651288126419999,1.37979255542,578.414101068,189.94200627,0.050868024090400005,0.0012275611598900002,1.29502505356,133.058473881,39.9122807018,2.97262674322,570.58,-0.20387831578200002,1.06330763161,0.00553482239881,589.62,0.13825662289,1.32541292104,4.18134979799,117.43244376700001,0.031675480485,1.26086018915,111.496752966,12.4716125028,1.52496443599,0.07739608091460001,0.00589465677886,358,0.0987795145816,0.02625,169,574.17,0,31,4,1,1,3,0,0.0485893416928,0.117647058824,0.0294117647059,0.35294117647100004,0.0294117647059,0.382352941176,0.0882352941176,0.0,70.6253023592,0.0256451667985,0.0015476232154,19095,238868,0.0658819243247,0.00620796689084,0.0,450,0.0166666666667,161.0,575.41,0,0,2,0.037617554858900004,0.181818181818,0.0,0.0909090909091,0.0,0.484848484848,0.181818181818,0.0606060606061,-1.0,0.0289780003169,0.0012819325055100001,18196,0.0,691,0.159640056557,0.01375,-0.0525494006003,0,18,0,193,1,1,0,0.341692789969,0.0845070422535,0.0,0.00469483568075,0.00469483568075,0.0,0.0318281758235,17,625,0.148125899967,0.021875,0,236,0,0,0,0,0.413793103448,0.9147286821709999,0.0,0.0,82.7142913431,3931,0.0054388597149300005,616,0.025,1,0,19,0,0.0454545454545,0.1,0.025,0.125,0.475,0.275,0.0,0.0,18637,616,0.0744444444444,2,0,2,0.115987460815,0.13636363636399998,0.181818181818,0.0,0.431818181818,0.204545454545,0.022727272727299998,99.4716866166,17930,0.00405515004055,425,246.0,-0.045969882548900005,1,1,0,0,1,0.007836990595609999,0.00795140165219,0.14285714285700002,0.14285714285700002,0.0,0.428571428571,0.14285714285700002,0.14285714285700002,3.9426011534900005,0.0444726402538,28222,1
0.00436187776347,618.74,0.31943619407900004,0.32558683087900003,0.00356625206458,8.895586556589999,937.3469696660001,142.0,634.13,0.38483099087,0.0425,11.293336983900002,1.22599552448,623.397666964,248.437618147,0.124973242301,0.0012005229800499998,1.44882120057,111.169032247,35.1082024433,2.82173758429,611.8,-0.151791018092,1.05868224236,0.005142443537279999,623.61,0.17518296586399998,1.32854944256,4.78343016993,96.142932909,0.0761013040593,1.3174378675799998,100.29899012899999,12.9562682172,1.2922107199200001,0.167489460359,0.00333440580304,1782,0.307895935822,0.0275,299,614.26,0,114,26,0,0,31,2,0.0538752362949,0.176870748299,0.0,0.272108843537,0.0,0.326530612245,0.210884353741,0.0136054421769,204.815932905,0.07060854848939999,0.0010747773776199998,53354,745732,0.125175180082,0.00262428925499,0.0,1191,0.01375,381.0,614.74,1,0,2,0.059546313799599994,0.220238095238,0.0059523809523800006,0.160714285714,0.0,0.357142857143,0.24404761904800001,0.011904761904799999,224.539332857,0.0764800824145,0.000963245739254,81110,0.0,1182,0.338669957841,0.0225,-0.088319597677,0,35,0,263,1,0,0,0.145085066163,0.117056856187,0.0,0.0033444816053499996,0.0,0.0,0.07171862984010001,391,1066,0.327129699584,0.025,0,824,0,4,1,0,0.414461247637,0.951501154734,0.00461893764434,0.0011547344110899999,99.1064415565,19878,0.00350400457666,3156,0.0425,2,0,175,3,0.115784499055,0.0828877005348,0.00534759358289,0.07486631016039999,0.467914438503,0.360962566845,0.00802139037433,253.369142026,55061,3156,0.0425,6,1,31,0.30056710775,0.0739827373613,0.055487053021,0.00123304562269,0.62392108508,0.199753390875,0.0382244143033,189.36459438400001,46476,0.00471190091546,458,212.0,-0.0729325866673,3,1,5,0,0,0.016540642722100003,0.012382786126899999,0.06,0.02,0.1,0.5,0.0,0.32,5.0892210506,0.0727751705187,49690,0
0.0048729416372100005,598.94,0.0323161550833,0.527748689997,0.00417285404966,7.152623673139999,746.258240163,108.0,627.64,0.325660652568,0.095,9.09112781935,1.1736049108700002,604.630399701,197.66003976099998,0.0475208040494,0.00161578815704,1.62546926275,122.51655903700001,37.7955439056,2.8298569902900006,590.75,-0.214542055915,1.1186200509100002,0.00671542207921,611.0,0.243908907367,1.23467663327,3.9242892123,131.82301390799998,0.0602413114198,1.20597673332,112.308380767,14.410557920899999,1.39272392926,-0.0622593932861,0.00460704607046,500,0.157348235979,0.095,217,-1.0,0,34,7,2,1,4,2,0.0337972166998,0.170731707317,0.0487804878049,0.341463414634,0.0243902439024,0.268292682927,0.0975609756098,0.0487804878049,110.90427212600001,0.055733793931,0.00331270278061,-1,368777,-0.0670683194744,0.0049606069448500005,0.0,541,0.03125,201.0,-1.0,2,0,1,0.0337972166998,0.34210526315800005,0.052631578947400004,0.131578947368,0.0,0.34210526315800005,0.105263157895,0.026315789473700002,113.588571768,0.0430971074841,0.0019589484324,-1,3.6520341830400002e-06,691,0.325660652568,0.045,-1.0,0,17,2,147,7,2,0,0.174950298211,0.09714285714289998,0.0114285714286,0.04,0.0114285714286,0.0,0.0715231310012,-1,591,0.301616021627,0.045,0,233,1,4,2,0,0.263419483101,0.8927203065129999,0.0153256704981,0.00766283524904,82.4898065328,-1,0.00455721147925,558,0.0325,2,0,27,0,0.036779324055699995,0.0689655172414,0.0344827586207,0.0689655172414,0.465517241379,0.362068965517,0.0,123.184594996,-1,1008,0.07625,5,3,16,0.15009940357899998,0.072625698324,0.0614525139665,0.016759776536299998,0.5921787709499999,0.139664804469,0.08938547486030002,139.394189262,-1,0.00530874545963,350,188.0,-1.0,3,1,2,0,0,0.0188866799205,0.0130706303411,0.12,0.04,0.08,0.52,0.0,0.24,4.29916940472,0.05236730793330001,-1,1
0.00445960628429,616.87,0.0769095194257,0.391142966744,0.0036651738196100004,7.22950867646,1151.59744356,141.0,673.46,0.13205247674599999,0.06625,8.52320650873,1.22233307732,595.2090793890001,237.893150685,-0.023294833370500003,0.00161029430455,1.62586577348,116.36601946100001,37.3518324607,2.69453997577,555.93,-0.250704521123,1.0075848040200002,0.00590465983916,602.46,0.112590256515,1.28873229148,14.143211300299999,110.347145399,0.05248299655619999,1.27596462491,114.035982551,14.750893953399999,1.39845543128,0.000682490189201,0.00492760676481,824,0.049338040765699996,0.008125,202,577.14,0,81,13,2,1,10,4,0.0739726027397,0.136842105263,0.021052631578900003,0.46315789473700003,0.0105263157895,0.22105263157900001,0.105263157895,0.0421052631579,122.088594881,0.0560552152414,0.0011450583005000001,34951,402854,-0.00256121318256,0.00377002827521,0.0,849,0.008125,265.0,577.05,1,0,0,0.0438356164384,0.363636363636,0.0181818181818,0.290909090909,0.0,0.2,0.12727272727299999,0.0,166.113649893,0.042021729861900003,0.0011188257575399999,34643,0.0,558,0.13205247674599999,0.02,-0.20204897054600002,0,24,0,138,3,1,0,0.15525114155300002,0.144578313253,0.0,0.0180722891566,0.00602409638554,0.0,0.048986266975499994,424,924,0.10448099808599999,0.06625,1,559,2,5,1,0,0.542465753425,0.942664418212,0.00843170320405,0.0016863406408099998,133.71715133,3756,0.0035414544219699996,741,0.0544444444444,2,0,53,1,0.06666666666669999,0.0689655172414,0.0172413793103,0.0689655172414,0.45689655172399996,0.37931034482799997,0.00862068965517,133.320884836,37241,841,0.0544444444444,6,2,14,0.158904109589,0.0585774058577,0.0836820083682,0.00836820083682,0.539748953975,0.225941422594,0.0585774058577,132.356760835,36358,0.00434782608696,375,230.0,-0.103116017707,0,1,1,1,2,0.016438356164400002,0.0133490684672,0.0,0.0344827586207,0.0344827586207,0.51724137931,0.0689655172414,0.310344827586,13.1764247217,0.033872136043700006,41205,1
0.00523677739628,566.14,0.144038032253,0.5326895938790001,0.00437802845718,7.3426579279399995,610.351543569,84.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.20371069009,574.377180265,211.487437186,0.10862793299000001,0.0009105431309900001,1.5449976375999999,117.615742091,37.269354838699996,2.8605039579400002,556.15,-0.07013022496969999,1.08354726066,0.0066790682013,585.29,0.186058386518,1.35274581193,5.768922986769999,104.39975072899999,0.0496053346698,1.33695855214,91.2925712438,11.168413929300002,1.33767362612,0.16979244293200002,0.0046511627907,533,0.24570017966899999,0.00777777777778,215,563.98,0,39,1,1,0,8,1,0.0489949748744,0.022222222222199998,0.022222222222199998,0.37777777777800003,0.0,0.37777777777800003,0.17777777777800002,0.022222222222199998,-1.0,0.0507351570402,0.000772074327891,20128,313174,0.17928091002399998,0.0052910052910100005,0.0,416,0.022222222222199998,189.0,-1.0,0,1,0,0.0288944723618,0.346153846154,0.0,0.0769230769231,0.0384615384615,0.423076923077,0.115384615385,0.0,-1.0,0.0667946921961,0.0014048150550299999,-1,0.0,1407,0.222656759588,0.02875,-0.0619972531764,0,27,0,62,0,0,0,0.116834170854,0.303370786517,0.0,0.0,0.0,0.0,0.053027454373,599,799,0.26467711385299997,0.0311111111111,2,498,3,3,3,0,0.6771356783920001,0.934333958724,0.0056285178236399995,0.0056285178236399995,94.9524533727,200,0.0045286125977799995,550,0.00375,1,0,20,0,0.041457286432199994,0.0980392156863,0.019607843137299998,0.156862745098,0.392156862745,0.33333333333299997,0.0,0.0,20369,608,0.005625,4,1,3,0.0992462311558,0.0990099009901,0.148514851485,0.00990099009901,0.475247524752,0.19801980198,0.029702970297,0.0,20369,0.0064829821718,208,154.0,-1.0,1,0,0,0,1,0.005025125628140001,0.0028331083377,0.166666666667,0.0,0.0,0.5,0.166666666667,0.166666666667,2.63694656549,0.0584197742153,-1,0
