abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_timetofirstfixation,BarChartLit
0.0061923273880399995,627.51,0.024247466950099997,0.661713451265,0.00454024709359,6.025594080429999,1088.22345427,100.0,680.89,0.219890241536,0.08625,12.5999046281,1.37471457704,180.56702509,0.00626108811461,0.00166007238164,1.51534332,155.686918096,39.6531190926,3.4878168858499996,549.19,-0.27990306496899997,1.14268264822,0.00677153079023,622.5,0.085077573334,1.30405238932,21.8371551698,138.991858973,0.032871675012,1.24246235037,135.298007525,12.6311359643,1.8725030095,0.007806897657189999,0.005768274490300001,416,667.04,0.154127964364,0.015,173,560.68,0,58,7,1,8,3,0.0415770609319,0.10447761194,0.014925373134299999,0.134328358209,0.11940298507500001,0.432835820896,0.149253731343,0.044776119403,-1.0,0.0312925503002,2040,540816,-0.00041338698927800003,0.0,500,0.02125,560.94,1,1,1,0.372881355932,0.0169491525424,0.135593220339,0.0169491525424,0.322033898305,0.118644067797,0.0169491525424,-1.0,0.00153993715107,2498,0.0,466,0.127823053496,0.0325,-0.112209258181,0,40,4,180,12,5,1,0.18351254480300003,0.165289256198,0.0165289256198,0.0495867768595,0.0206611570248,73.18134874350001,258,0.0,516,0.17385664751600002,0.03,0,437,0,4,1,0.35842293906800005,0.0,0.888211382114,0.0955284552846,0.008130081300810001,6496,0.00497256515775,808,0.0288888888889,1,2,68,4,0.0623655913978,0.0287769784173,0.00719424460432,0.0791366906475,0.0143884892086,0.352517985612,0.0287769784173,126.135078941,2207,0.0333333333333,9,49,0.08629441624369999,0.0228426395939,0.5482233502539999,0.157360406091,0.124365482234,106.31872475200001,1457,0.00461165048544,608,216,-0.09248057502969999,5,0,5,3,2,0.040860215053800004,0.056818181818199996,0.0,0.056818181818199996,0.034090909090900005,0.488636363636,0.022727272727299998,0.34090909090899996,0.0,1457,1
0.00514403809665,602.67,-0.048955759092,0.5668760015600001,0.004482888583359999,5.2571232837099995,893.531112164,108.0,670.99,0.185762655026,0.04625,10.1340386073,1.15500515943,190.325636471,0.031174638790099997,0.00106840462989,1.70448803812,130.467867569,36.9756986634,3.1064565661900003,589.74,-0.195002772321,1.08182972499,0.00754150204516,633.37,0.135341662364,1.29705889498,9.67090481438,118.016854495,0.059228639104500005,1.30084786269,119.340284653,11.9929824452,1.6777708188100002,-0.0246145902205,0.0044511127781899995,998,656.38,0.168376105832,0.02,224,589.74,0,89,12,3,0,3,0.052693901716999995,0.11320754717,0.0283018867925,0.245283018868,0.0,0.452830188679,0.132075471698,0.0283018867925,133.004827322,0.0475466617282,18628,563600,-0.0211372803817,0.0,675,0.023333333333299996,590.01,1,1,3,0.298507462687,0.014925373134299999,0.164179104478,0.014925373134299999,0.34328358209,0.11940298507500001,0.044776119403,116.502282459,0.000932374625582,15988,0.0,441,0.15968283123500002,0.01625,-0.195002772321,0,29,1,292,5,0,0,0.199526346951,0.0886850152905,0.0030581039755400003,0.0152905198777,0.0,58.8477656654,425,1.5630128636e-05,700,0.170114760752,0.0175,0,567,1,2,1,0.362936648905,0.0,0.938741721854,0.054635761589400006,0.00331125827815,883,0.00425072532218,591,0.0075,1,0,38,2,0.0373001776199,0.113636363636,0.0113636363636,0.147727272727,0.0,0.272727272727,0.022727272727299998,0.0,-1,0.008125,5,19,0.154605263158,0.016447368421100002,0.552631578947,0.125,0.0625,103.83082318700001,14905,0.0057030050449700005,408,175,-0.08025154764110001,1,0,5,1,1,0.015393724097100001,0.0322580645161,0.0,0.16129032258099998,0.0322580645161,0.516129032258,0.0322580645161,0.225806451613,71.4951746624,15372,0
0.005436988523199999,579.82,-0.041244749763500003,0.47925934756099997,0.0037653924523900002,7.167075222999999,796.283308138,108.0,619.8,0.264226165927,0.0925,9.066546438360001,1.4526446973500002,214.834877384,-0.00143655872265,0.00184048529855,1.40348193671,146.80134082799998,45.5986622074,2.98996835181,542.84,-0.19549243986499998,0.976023343743,0.0052213019665200006,612.25,0.0389035597988,1.35847427839,12.6203393575,108.91943098799999,0.0397068725817,1.27660994909,102.943476298,15.7530460058,1.2041096932200002,-0.116856362558,0.0034797401794,1399,610.69,0.264226165927,0.025,287,544.58,0,45,12,2,2,3,0.024523160762900002,0.24,0.04,0.28,0.04,0.28,0.06,0.06,-1.0,0.0811158941322,14549,756043,-0.05334260781069999,0.0,1074,0.0188888888889,-1.0,1,1,0,0.240740740741,0.0185185185185,0.166666666667,0.0185185185185,0.314814814815,0.240740740741,0.0,-1.0,0.00202092058459,-1,0.0,750,0.13114972740800002,0.02125,-0.107782969023,0,53,1,230,5,0,1,0.16566757493200002,0.18275862069,0.0034482758620700002,0.0172413793103,0.0,109.76132221700001,350,0.0,1557,0.165931069294,0.04375,2,893,0,3,0,0.5340599455039999,0.00210748155954,0.940990516333,0.0526870389884,0.0031612223393000004,600,0.0037443834248600005,774,0.025,1,1,42,0,0.032697547683900006,0.0631578947368,0.0105263157895,0.09473684210529999,0.0105263157895,0.378947368421,0.0,0.0,13699,0.025,4,8,0.116022099448,0.022099447513799997,0.508287292818,0.232044198895,0.044198895027599994,0.0,13191,0.00368898978434,924,271,-1.0,0,0,0,0,1,0.00708446866485,0.0,0.0,0.0,0.0,0.647058823529,0.0588235294118,0.294117647059,0.0,-1,0
0.006165486103310001,552.01,0.0483247323423,0.674827065552,0.0046395561531700005,6.67277619679,1044.33992763,125.0,624.37,0.37817145498000004,0.07,9.66981414476,1.33657311795,180.548825065,0.07805123459760001,0.00158429827495,1.39252732158,120.381593974,41.8859005705,2.54983661209,489.27,-0.25866132635,0.980656367294,0.006386486462300001,564.98,0.30632365400899997,1.3026286950100001,22.1204000494,135.194406631,0.062014820132099996,1.23814409725,110.99546945,15.007937706199998,1.268371412,0.138134483555,0.005688789737869999,491,592.17,0.27039975352400003,0.03625,175,492.03,0,153,22,19,8,3,0.0798955613577,0.124293785311,0.10734463276799999,0.282485875706,0.045197740113000005,0.293785310734,0.129943502825,0.0169491525424,81.51251114819999,0.058494774410000006,15473,754034,0.028729877532200004,0.0,491,0.01625,494.41,4,3,2,0.315315315315,0.036036036036,0.21621621621599998,0.027027027026999998,0.261261261261,0.126126126126,0.018018018018,101.437583436,0.00141699789777,15914,0.0,666,0.303057844874,0.0625,-0.137826388354,2,51,2,269,11,4,0,0.178067885117,0.15044247787599999,0.005899705014750001,0.032448377581099995,0.011799410029500001,83.94483482689999,375,0.0,558,0.330817222522,0.04,4,623,13,13,0,0.373890339426,0.00564174894217,0.878702397743,0.0705218617772,0.0183356840621,1965,0.00514022905582,416,0.02,2,1,63,1,0.0595300261097,0.09375,0.0125,0.19375,0.00625,0.29375,0.00625,0.0,15664,0.0344444444444,6,16,0.141486810552,0.0143884892086,0.5515587529980001,0.15107913669099998,0.0383693045564,84.8836818041,15664,0.00497276817428,533,201,-0.0463837325734,1,0,2,1,3,0.0109660574413,0.0333333333333,0.0,0.06666666666669999,0.0333333333333,0.46666666666699996,0.1,0.3,132.029542149,16222,1
0.0047845314786599995,636.1,0.0519977562996,0.373621539925,0.00357823255509,9.75013142417,1885.31045981,158.0,680.22,0.19460648947200002,0.09875,11.9323446824,1.34275466274,163.104118993,0.029400748000099997,0.00321769654942,1.5424802558500001,157.04510205100001,46.8621041879,3.0176413162299998,612.3,-0.243553676217,1.24544434581,0.005473042705699999,638.16,0.107801173628,1.22355346804,6.13689051511,113.75803310299999,0.042516858394599996,1.16216717891,140.82478003,25.499035309299998,1.20020224389,0.033396617190200005,0.0071190411823,508,678.33,0.13260269244,0.035,140,618.86,0,79,0,2,2,6,0.0301296720061,0.0,0.0194174757282,0.23300970873799998,0.0194174757282,0.49514563106799997,0.174757281553,0.058252427184499994,67.7589051769,0.0441367455686,33901,1114200,0.031329823955799994,0.0,441,0.02875,619.48,2,0,5,0.290909090909,0.0363636363636,0.0909090909091,0.0,0.363636363636,0.12727272727299999,0.0909090909091,94.36963445399999,0.0035468170165599998,20777,0.0,583,0.173938557128,0.045,-0.185683465654,0,66,2,673,11,4,1,0.298627002288,0.08718626155880001,0.00264200792602,0.0145310435931,0.00528401585205,76.7069605741,866,0.0,550,0.161537797722,0.09875,1,560,3,7,2,0.24828375285999998,0.00154320987654,0.864197530864,0.114197530864,0.0108024691358,10684,0.006350895866600001,583,0.03625,4,2,152,3,0.06826849733030001,0.027027027026999998,0.013513513513499999,0.0405405405405,0.006756756756760001,0.38851351351400004,0.0101351351351,83.1658016362,31469,0.04,8,69,0.058047493403699996,0.0105540897098,0.59234828496,0.192612137203,0.0910290237467,105.536189522,20669,0.00411135327918,791,243,-0.12367966862299999,3,2,2,2,8,0.031655225019099995,0.020979020979,0.013986013985999999,0.013986013985999999,0.013986013985999999,0.517482517483,0.05594405594409999,0.363636363636,159.611150964,26564,1
0.0036876406315,605.11,0.148617412222,0.367302725612,0.00337884548911,9.30792058138,992.0546918160001,92.0,663.83,0.44485450637199997,0.145555555556,12.543261472100001,1.09446979707,275.54526854200003,0.0949041388129,0.0006976825868320001,1.5147097270299998,108.99057249299999,34.0815425375,2.7481892503900003,540.56,-0.45783022391500006,1.04823024692,0.00508917336563,605.42,0.17516696311299998,1.3342150501799999,23.9917765425,117.81458074,0.035135110496,1.36518716766,110.65398068200001,11.3669702721,1.6159930947,0.11368379262900001,0.00375218150087,608,641.13,0.187743066166,0.023125,266,558.75,0,129,16,1,4,6,0.0329923273657,0.09815950920250001,0.00613496932515,0.294478527607,0.0245398773006,0.36196319018399997,0.177914110429,0.0368098159509,113.040092445,0.0291584653313,75023,1724054,0.110889103061,0.0,541,0.025555555555599997,-1.0,1,4,1,0.21568627450999997,0.00980392156863,0.14705882352900002,0.0392156862745,0.362745098039,0.21568627450999997,0.00980392156863,108.43590804600001,0.000959139647902,-1,0.0,899,0.19892182443599998,0.04,-0.00788520355526,2,89,0,596,12,4,0,0.18439897698199997,0.126600284495,0.0,0.0170697012802,0.0056899004267400004,120.43699367100001,450,7.80059190891e-07,2007,0.19892182443599998,0.03375,1,1445,0,5,0,0.40895140665,0.000649772579597,0.938921377518,0.055880441845399996,0.0032488628979899996,1124,0.00322312331046,1357,0.02125,4,0,159,2,0.055498721227599995,0.06104651162790001,0.0116279069767,0.09302325581399999,0.0,0.36627906976700003,0.00581395348837,170.984621357,75523,0.02875,9,51,0.0623742454728,0.009054325955729999,0.6680080482899999,0.159959758551,0.051307847082500004,153.393291562,75523,0.0035664631566199997,783,280,0.0396245190914,1,0,3,0,4,0.0150895140665,0.0103092783505,0.0,0.0309278350515,0.0,0.5567010309279999,0.0412371134021,0.36082474226800004,0.0,82335,0
0.00420140237083,618.99,0.0564534061266,0.436564938294,0.0038461860049,6.94176565151,915.006226095,167.0,655.04,0.262779842272,0.0675,9.22727782976,1.09609992366,227.68012422400002,0.0235318996889,0.0014031476554300002,1.69062940097,118.119960637,37.550070521900004,2.71249955362,580.96,-0.37946936497699996,1.00814413245,0.0064580482927099996,644.42,0.11385248986600001,1.26332986149,10.425912023099999,116.092321892,0.052996992473800006,1.29746868888,113.04881426200001,15.428390537,1.31034324896,0.0440427934261,0.00397800183318,1282,641.11,0.262779842272,0.024444444444400002,251,588.25,0,217,21,5,4,0,0.06739130434780001,0.0830039525692,0.0197628458498,0.44268774703599995,0.0158102766798,0.276679841897,0.162055335968,0.0,159.078378655,0.06414164270690001,37291,1118609,0.112301163279,0.0,1058,0.0675,585.96,8,2,1,0.241830065359,0.0522875816993,0.16339869281,0.013071895424799999,0.320261437908,0.20261437908500002,0.006535947712420001,162.47633161,0.0015984626944800001,39132,1.14663119754e-06,866,0.203829431945,0.0175,-0.134359764143,1,42,3,416,11,2,1,0.149068322981,0.0882352941176,0.0063025210084,0.0231092436975,0.00420168067227,106.539661036,442,0.0,1974,0.205380758532,0.0475,0,1295,2,13,0,0.424844720497,0.0,0.9487179487180001,0.0358974358974,0.00952380952381,2615,0.00338585581788,1566,0.051875,7,0,160,2,0.0798136645963,0.10209424083799999,0.0183246073298,0.120418848168,0.0,0.33507853403099996,0.00523560209424,194.02994896099997,39540,0.05875,3,14,0.09931034482760001,0.00413793103448,0.533793103448,0.23724137930999997,0.0193103448276,166.154181279,37466,0.005079175380939999,358,196,-0.10488455897900001,0,0,5,0,3,0.00527950310559,0.0,0.0,0.2,0.0,0.48,0.12,0.2,0.0,37466,1
0.00570155992578,524.5,0.031339454554900004,0.570491055219,0.0043433130139,5.85468494819,878.267219504,117.0,603.12,0.181023490224,0.0811111111111,11.487085421300002,1.32214079351,189.428756477,0.0362739387425,0.0012563664269,1.31908934107,138.200556974,40.5,3.04233340217,517.05,-0.338758435836,0.977001466757,0.00564758396776,589.62,0.13825662289,1.33081464222,18.658528091300003,114.952557705,0.0376876309365,1.27399993509,113.30839751200001,12.991294893800001,1.54443305716,0.0264048160164,0.00620597115062,358,603.12,0.181023490224,0.02625,161,518.75,0,74,13,5,2,1,0.047927461139900006,0.154761904762,0.05952380952380001,0.28571428571400004,0.0238095238095,0.34523809523800003,0.119047619048,0.011904761904799999,62.8311501141,0.034714016269,19095,563660,0.0264048160164,0.0,450,0.0166666666667,518.77,1,1,2,0.297619047619,0.011904761904799999,0.107142857143,0.011904761904799999,0.369047619048,0.17857142857099997,0.0238095238095,-1.0,0.0012607457943,18196,0.0,691,0.159640056557,0.04125,-0.11834458111400001,0,56,1,319,2,1,0,0.25129533678800003,0.14775725593699998,0.00263852242744,0.00527704485488,0.00263852242744,105.43205069,17,0.0,625,0.148125899967,0.07375,0,727,1,2,0,0.520077720207,0.0,0.9202531645569999,0.0746835443038,0.00253164556962,3931,0.00501581912185,674,0.025,2,0,39,0,0.042098445595899994,0.10465116279100001,0.023255813953499998,0.162790697674,0.0,0.255813953488,0.0,0.0,18637,0.0811111111111,2,6,0.17708333333299997,0.0104166666667,0.46875,0.171875,0.03125,101.677095293,17930,0.004397537379069999,425,227,-0.0591289186517,1,1,1,0,1,0.006476683937819999,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.545454545455,0.0909090909091,0.0909090909091,0.0,28222,1
0.00438836707741,633.88,0.23096088077399998,0.34106775104099996,0.003578430985,8.67139633411,1109.32192046,142.0,634.31,0.419451765642,0.0425,11.612033634400001,1.2300750947799999,246.836509252,0.133670445941,0.00114981793506,1.44987268409,115.479496384,35.2688391039,2.8716207346499996,611.8,-0.151791018092,1.05868224236,0.00515674712622,623.61,0.17518296586399998,1.3115304678,4.97184881587,103.236937574,0.0783638808665,1.3073778769600002,110.621547261,13.3765255631,1.4108335009600002,0.26750503192200004,0.0034748115827100004,1782,632.1,0.41560501289000007,0.0275,287,614.26,0,219,36,1,0,2,0.0604805302403,0.13846153846200002,0.00384615384615,0.33846153846199994,0.0,0.334615384615,0.176923076923,0.00769230769231,191.39883427400002,0.0718870697668,53354,1320259,0.26365827916900003,0.0,1191,0.03375,614.74,1,0,4,0.302788844622,0.00398406374502,0.155378486056,0.0,0.326693227092,0.19521912350600001,0.015936254980099998,-1.0,0.0011555478365799998,81110,0.0,1182,0.419451765642,0.02875,-0.10178323231000001,0,77,2,574,6,0,0,0.189726594863,0.11684370258,0.0030349013657099996,0.009104704097120001,0.0,113.272041535,391,0.0,1066,0.33482320508900004,0.032222222222199996,1,1310,2,10,0,0.394642363988,0.0007087172218280001,0.928419560595,0.059532246633599996,0.007087172218279999,19878,0.00329580071322,3156,0.0425,2,1,222,4,0.0875448771058,0.08333333333330001,0.00416666666667,0.0895833333333,0.00208333333333,0.35,0.008333333333329999,267.508547125,55061,0.0425,8,53,0.07258753202389999,0.006831767719899999,0.618274978651,0.175918018787,0.0452604611443,204.98974233400003,46476,0.0039573412033,1282,252,-0.07870271579589999,4,1,5,0,0,0.016293841480299998,0.0454545454545,0.0113636363636,0.056818181818199996,0.0,0.534090909091,0.0,0.352272727273,183.80757366900002,49690,0
0.00524968673283,598.55,-0.025390959175999997,0.515881137395,0.00419890435829,7.620772869,746.258240163,108.0,630.6,0.325660652568,0.095,9.09112781935,1.25720442715,195.18250377099997,0.0398239632159,0.0016699730068,1.6212833546599998,121.397200506,37.2571022727,2.86733749763,586.94,-0.220953957499,0.9680881090819999,0.0067323158543099995,611.0,0.243908907367,1.22778370805,5.2522835938800005,126.758541103,0.0653211747782,1.1923602118899999,107.917304786,13.9344319231,1.3837677051,-0.025390959175999997,0.00435988902101,958,630.59,0.205437497861,0.095,229,-1.0,0,99,23,4,2,2,0.0497737556561,0.207207207207,0.036036036036,0.369369369369,0.018018018018,0.27027027027,0.0810810810811,0.018018018018,169.05475504700001,0.06818354799859999,-1,780567,0.0916262447387,0.0,958,0.03125,-1.0,5,2,1,0.436241610738,0.0335570469799,0.10738255033600001,0.0134228187919,0.28187919463100003,0.120805369128,0.0067114093959700005,138.815154284,0.00206611328504,-1,1.78862399368e-06,691,0.325660652568,0.045,-1.0,2,50,2,275,11,5,0,0.175465057818,0.144927536232,0.005797101449279999,0.031884057971,0.0144927536232,91.1880556556,-1,1.78862399368e-06,683,0.301616021627,0.045,1,537,2,11,0,0.309200603318,0.00164744645799,0.884678747941,0.0823723228995,0.0181219110379,-1,0.00449634671829,766,0.035,2,1,99,2,0.0723981900452,0.0863636363636,0.00909090909091,0.06818181818180001,0.00454545454545,0.37272727272699996,0.00909090909091,133.114126333,-1,0.07625,4,25,0.0738396624473,0.0084388185654,0.544303797468,0.215189873418,0.052742616033800004,141.400499763,-1,0.0055042264596,350,181,-1.0,4,2,2,0,0,0.0140774258421,0.117647058824,0.0588235294118,0.0588235294118,0.0,0.558823529412,0.0,0.20588235294100002,0.0,-1,1
0.0044130857742600005,605.62,0.107724701457,0.41054770604099994,0.00365818090913,7.41753231775,1151.59744356,141.0,701.86,0.13205247674599999,0.06625,10.6104459511,1.21243671781,237.132118451,-0.0273493235298,0.0016634254268,1.6505890282100002,119.29109554,37.2926304465,2.75808296136,555.93,-0.266923037981,0.836443791605,0.005977634195729999,602.46,0.112590256515,1.28411155682,20.84643453,121.39464130200001,0.0561616110245,1.26566482733,117.286285464,14.9777878065,1.4586637491799999,-0.14528416154,0.004780389619729999,958,625.21,0.0898843329127,0.01625,209,577.14,0,133,19,3,1,4,0.0605922551253,0.130136986301,0.0205479452055,0.486301369863,0.00684931506849,0.239726027397,0.0890410958904,0.027397260274,139.39661641,0.0579625351478,34951,956352,-0.130687496367,0.0,849,0.01625,577.05,2,0,0,0.477272727273,0.022727272727299998,0.25,0.0,0.170454545455,0.0795454545455,0.0,157.550105409,0.00115561031628,34643,0.0,891,0.13205247674599999,0.0422222222222,-0.20204897054600002,2,50,2,324,4,1,0,0.179498861048,0.130548302872,0.00522193211488,0.010443864229799999,0.00261096605744,119.08814918899999,424,0.0,924,0.13205247674599999,0.06625,1,788,5,6,0,0.39088838268799997,0.00117370892019,0.9248826291079999,0.05985915492959999,0.00704225352113,3756,0.0036845671692399993,741,0.0544444444444,3,1,61,1,0.0396355353075,0.0729927007299,0.021897810219,0.0729927007299,0.0072992700729899995,0.372262773723,0.0072992700729899995,0.0,37241,0.0544444444444,3,16,0.107142857143,0.00974025974026,0.5324675324679999,0.204545454545,0.0519480519481,0.0,36358,0.00421229991575,541,237,-0.127443792995,0,1,2,1,2,0.009111617312069999,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.516129032258,0.0645161290323,0.290322580645,124.090374537,41205,1
0.0054589584105,545.92,0.0464423707338,0.536545782209,0.00450483257938,7.790976647869999,717.578118582,100.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.21983535216,207.431736527,0.09879495949560002,0.0009279170417339999,1.54307119968,111.980772301,36.2740270056,2.76139663429,534.94,-0.12028355102800001,0.9708751433499999,0.0068597036982,585.29,0.186058386518,1.31160970955,13.159283280599999,110.813578279,0.0528058442875,1.2901626418799998,92.6428285811,11.6875887279,1.33068247948,0.0532198472282,0.00491011646309,716,588.28,0.24570017966899999,0.012777777777799999,203,542.15,0,121,10,4,2,1,0.0724550898204,0.07194244604319999,0.0287769784173,0.36690647482,0.0143884892086,0.330935251799,0.179856115108,0.00719424460432,-1.0,0.0598281477982,20128,714776,0.077618762608,0.0,583,0.022222222222199998,-1.0,0,2,0,0.277108433735,0.0,0.156626506024,0.0240963855422,0.33734939759000004,0.204819277108,0.0,-1.0,0.00107224828895,-1,0.0,1407,0.222656759588,0.02875,-0.0619972531764,0,50,2,211,2,1,1,0.163473053892,0.187265917603,0.00749063670412,0.00749063670412,0.00374531835206,110.916950251,599,0.0,799,0.26467711385299997,0.0325,3,751,6,4,0,0.49281437125699995,0.0037037037036999998,0.9271604938269999,0.053086419753099995,0.004938271604939999,200,0.0040480952266199995,1299,0.02625,3,1,120,3,0.10059880239499999,0.061151079136699996,0.0107913669065,0.10071942446,0.00359712230216,0.38129496402900004,0.0107913669065,0.0,20369,0.03625,4,9,0.11004784689000001,0.00956937799043,0.47846889952200006,0.287081339713,0.0215311004785,0.0,20369,0.00631458094145,283,158,-1.0,1,0,1,0,1,0.006586826347310001,0.07142857142860001,0.0,0.07142857142860001,0.0,0.642857142857,0.07142857142860001,0.14285714285700002,0.0,-1,0
0.0052496254251,628.94,-0.00891610852066,0.509246135009,0.0041037907301200004,7.63204196295,906.71865846,133.0,692.34,0.160386130139,0.05,12.9330278883,1.2859496514,186.29952381,-0.00765791337111,0.00217294899716,1.50259314696,138.186492306,38.8767843727,3.19159610592,476.74,-0.182022891869,1.15631574616,0.00610172820278,623.68,0.055761151191999994,1.26924376059,15.6072241968,124.03203293,0.0355810838697,1.20892195969,117.78843087700001,15.093189039,1.58139171471,0.0253247936802,0.00543617621416,591,660.26,0.137558862005,0.04375,183,593.26,0,106,12,12,5,2,0.05047619047619999,0.0983606557377,0.0983606557377,0.34426229508199996,0.0409836065574,0.27868852459000004,0.122950819672,0.016393442623,103.548608323,0.0362049430211,26756,827002,0.0120088872687,0.0,866,0.03125,-1.0,10,1,0,0.26388888888900003,0.138888888889,0.152777777778,0.0138888888889,0.29166666666700003,0.138888888889,0.0,144.379185502,0.00186920607541,-1,1.6966924677e-06,591,0.133754317316,0.0355555555556,-0.163000168424,2,68,6,432,12,2,1,0.252857142857,0.130019120459,0.011472275334600001,0.022944550669200002,0.0038240917781999996,80.103765252,482,3.39338493541e-06,708,0.148972496072,0.05,8,664,8,11,0,0.370476190476,0.0103626943005,0.8601036269429999,0.10103626943,0.014248704663200001,3830,0.00472538539004,650,0.0225,6,1,89,2,0.058095238095199994,0.0680628272251,0.0314136125654,0.0628272251309,0.00523560209424,0.35602094240800003,0.0104712041885,113.67323038299999,22726,0.044375,5,14,0.0884353741497,0.0113378684807,0.580498866213,0.206349206349,0.031746031746,110.623965792,158,0.00447721885699,525,223,-1.0,2,0,0,0,5,0.00809523809524,0.07142857142860001,0.0,0.0,0.0,0.5,0.17857142857099997,0.25,0.0,-1,0
