,Non-relevant bars_doubleclicrate,Non-relevant bars_enddistance,Non-relevant bars_endpupilsize,Non-relevant bars_endpupilvelocity,Non-relevant bars_fixationrate,Non-relevant bars_keypressedrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxdistance,Non-relevant bars_maxpupilsize,Non-relevant bars_maxpupilvelocity,Non-relevant bars_meandistance,Non-relevant bars_meanfixationduration,Non-relevant bars_meanpupilsize,Non-relevant bars_meanpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_minpupilsize,Non-relevant bars_minpupilvelocity,Non-relevant bars_numdistancedata,Non-relevant bars_numdoubleclic,Non-relevant bars_numevents,Non-relevant bars_numfixations,Non-relevant bars_numkeypressed,Non-relevant bars_numleftclic,Non-relevant bars_numpupilsizes,Non-relevant bars_numpupilvelocity,Non-relevant bars_numrightclic,Non-relevant bars_numtransfrom_Non-relevant bars,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Relevant bars,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_Viz,Non-relevant bars_numtransfrom_labels,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proportiontime,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_rightclicrate,Non-relevant bars_startdistance,Non-relevant bars_startpupilsize,Non-relevant bars_startpupilvelocity,Non-relevant bars_stddevdistance,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilsize,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Non-relevant bars_timetolastfixation,Non-relevant bars_total_trans_from,Non-relevant bars_totaltimespent,Refs_doubleclicrate,Refs_enddistance,Refs_endpupilsize,Refs_endpupilvelocity,Refs_fixationrate,Refs_keypressedrate,Refs_leftclicrate,Refs_longestfixation,Refs_maxdistance,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_meandistance,Refs_meanfixationduration,Refs_meanpupilsize,Refs_meanpupilvelocity,Refs_mindistance,Refs_minpupilsize,Refs_minpupilvelocity,Refs_numdistancedata,Refs_numdoubleclic,Refs_numevents,Refs_numfixations,Refs_numkeypressed,Refs_numleftclic,Refs_numpupilsizes,Refs_numpupilvelocity,Refs_numrightclic,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Text,Refs_numtransfrom_Viz,Refs_numtransfrom_labels,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proportiontime,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Relevant bars,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_proptransfrom_labels,Refs_proptransfrom_legend,Refs_rightclicrate,Refs_startdistance,Refs_startpupilsize,Refs_startpupilvelocity,Refs_stddevdistance,Refs_stddevfixationduration,Refs_stddevpupilsize,Refs_stddevpupilvelocity,Refs_timetofirstfixation,Refs_timetolastfixation,Refs_total_trans_from,Refs_totaltimespent,Relevant bars_doubleclicrate,Relevant bars_enddistance,Relevant bars_endpupilsize,Relevant bars_endpupilvelocity,Relevant bars_fixationrate,Relevant bars_keypressedrate,Relevant bars_leftclicrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meandistance,Relevant bars_meanfixationduration,Relevant bars_meanpupilsize,Relevant bars_meanpupilvelocity,Relevant bars_mindistance,Relevant bars_minpupilsize,Relevant bars_minpupilvelocity,Relevant bars_numdistancedata,Relevant bars_numdoubleclic,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numkeypressed,Relevant bars_numleftclic,Relevant bars_numpupilsizes,Relevant bars_numpupilvelocity,Relevant bars_numrightclic,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Relevant bars,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_Viz,Relevant bars_numtransfrom_labels,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proportiontime,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_rightclicrate,Relevant bars_startdistance,Relevant bars_startpupilsize,Relevant bars_startpupilvelocity,Relevant bars_stddevdistance,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_stddevpupilvelocity,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Relevant bars_total_trans_from,Relevant bars_totaltimespent,Text_doubleclicrate,Text_enddistance,Text_endpupilsize,Text_endpupilvelocity,Text_fixationrate,Text_keypressedrate,Text_leftclicrate,Text_longestfixation,Text_maxdistance,Text_maxpupilsize,Text_maxpupilvelocity,Text_meandistance,Text_meanfixationduration,Text_meanpupilsize,Text_meanpupilvelocity,Text_mindistance,Text_minpupilsize,Text_minpupilvelocity,Text_numdistancedata,Text_numdoubleclic,Text_numevents,Text_numfixations,Text_numkeypressed,Text_numleftclic,Text_numpupilsizes,Text_numpupilvelocity,Text_numrightclic,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proportiontime,Text_proptransfrom_Non-relevant bars,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Text,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_proptransfrom_legend,Text_rightclicrate,Text_startdistance,Text_startpupilsize,Text_startpupilvelocity,Text_stddevdistance,Text_stddevfixationduration,Text_stddevpupilsize,Text_stddevpupilvelocity,Text_timetofirstfixation,Text_timetolastfixation,Text_total_trans_from,Text_totaltimespent,Viz_doubleclicrate,Viz_enddistance,Viz_endpupilsize,Viz_endpupilvelocity,Viz_fixationrate,Viz_keypressedrate,Viz_leftclicrate,Viz_longestfixation,Viz_maxdistance,Viz_maxpupilsize,Viz_maxpupilvelocity,Viz_meandistance,Viz_meanfixationduration,Viz_meanpupilsize,Viz_meanpupilvelocity,Viz_mindistance,Viz_minpupilsize,Viz_minpupilvelocity,Viz_numdistancedata,Viz_numdoubleclic,Viz_numevents,Viz_numfixations,Viz_numkeypressed,Viz_numleftclic,Viz_numpupilsizes,Viz_numpupilvelocity,Viz_numrightclic,Viz_numtransfrom_Non-relevant bars,Viz_numtransfrom_Refs,Viz_numtransfrom_Relevant bars,Viz_numtransfrom_Text,Viz_numtransfrom_Viz,Viz_numtransfrom_labels,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proportiontime,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Refs,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_rightclicrate,Viz_startdistance,Viz_startpupilsize,Viz_startpupilvelocity,Viz_stddevdistance,Viz_stddevfixationduration,Viz_stddevpupilsize,Viz_stddevpupilvelocity,Viz_timetofirstfixation,Viz_timetolastfixation,Viz_total_trans_from,Viz_totaltimespent,abspathanglesrate,doubleclicrate,enddistance,endpupilsize,endpupilvelocity,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,keypressedrate,labels_doubleclicrate,labels_enddistance,labels_endpupilsize,labels_endpupilvelocity,labels_fixationrate,labels_keypressedrate,labels_leftclicrate,labels_longestfixation,labels_maxdistance,labels_maxpupilsize,labels_maxpupilvelocity,labels_meandistance,labels_meanfixationduration,labels_meanpupilsize,labels_meanpupilvelocity,labels_mindistance,labels_minpupilsize,labels_minpupilvelocity,labels_numdistancedata,labels_numdoubleclic,labels_numevents,labels_numfixations,labels_numkeypressed,labels_numleftclic,labels_numpupilsizes,labels_numpupilvelocity,labels_numrightclic,labels_numtransfrom_Non-relevant bars,labels_numtransfrom_Refs,labels_numtransfrom_Relevant bars,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_labels,labels_numtransfrom_legend,labels_proportionnum,labels_proportiontime,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_Viz,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_rightclicrate,labels_startdistance,labels_startpupilsize,labels_startpupilvelocity,labels_stddevdistance,labels_stddevfixationduration,labels_stddevpupilsize,labels_stddevpupilvelocity,labels_timetofirstfixation,labels_timetolastfixation,labels_total_trans_from,labels_totaltimespent,leftclicrate,legend_doubleclicrate,legend_enddistance,legend_endpupilsize,legend_endpupilvelocity,legend_fixationrate,legend_keypressedrate,legend_leftclicrate,legend_longestfixation,legend_maxdistance,legend_maxpupilsize,legend_maxpupilvelocity,legend_meandistance,legend_meanfixationduration,legend_meanpupilsize,legend_meanpupilvelocity,legend_mindistance,legend_minpupilsize,legend_minpupilvelocity,legend_numdistancedata,legend_numdoubleclic,legend_numevents,legend_numfixations,legend_numkeypressed,legend_numleftclic,legend_numpupilsizes,legend_numpupilvelocity,legend_numrightclic,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_Viz,legend_numtransfrom_labels,legend_numtransfrom_legend,legend_proportionnum,legend_proportiontime,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_rightclicrate,legend_startdistance,legend_startpupilsize,legend_startpupilvelocity,legend_stddevdistance,legend_stddevfixationduration,legend_stddevpupilsize,legend_stddevpupilvelocity,legend_timetofirstfixation,legend_timetolastfixation,legend_total_trans_from,legend_totaltimespent,length,length_invalid,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meandistance,meanfixationduration,meanpathdistance,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minpupilvelocity,minsaccadespeed,numabsangles,numdistancedata,numevents,numfixations,numfixdistances,numkeypressed,numleftclic,numpupilsizes,numpupilvelocity,numrelangles,numrightclic,numsaccades,relpathanglesrate,rightclicrate,startdistance,startpupilsize,startpupilvelocity,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,stddevsaccadedistance,stddevsaccadedur,stddevsaccadeduration,stddevsaccadespeed,sumabspathangles,sumfixationduration,sumpathdistance,sumrelpathangles,sumsaccadedistance,sumsaccadeduration
0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,138504.40014648438,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
