x,y,duration,start_time
745.32,269.6,359632.700005,34073674899.9
627.44,263.07,865923.600006,34074053957.2
574.31,269.94,113365.100002,34074986338.7
558.38,281.23,131668.300003,34075110530.3
553.48,335.19,166257.199997,34075252809.5
557.65,482.85,154073.600002,34075475223.1
738.82,413.02,219972.799992,34075708703.5
316.83,743.09,154297.0,34076207925.7
