x,y,duration,start_time
611.9,263.62,225170.900002,34178467328.6
695.91,266.41,281561.099998,34178701075.8
835.63,279.38,602377.499996,34179013561.8
710.49,274.27,163746.399998,34179647834.7
875.41,297.01,144538.299999,34179833360.5
526.42,332.99,165320.299999,34180066643.9
471.91,328.79,111687.100002,34180465788.9
932.1,372.2,140767.200001,34180689901.7
960.36,525.7,145069.399998,34180899374.2
393.34,642.52,122176.000008,34181321729.1
